Time,Extension,Load
(s),(mm),(N)
"16.30000","2.70344","0.88281"
"16.40000","2.72012","0.89119"
"16.50000","2.73652","0.88971"
"16.60000","2.75273","0.88904"
"16.70000","2.77005","0.90182"
"16.80000","2.78687","0.92728"
"16.90000","2.80304","0.91982"
"17.00000","2.82007","0.92728"
"17.10000","2.83658","0.93627"
"17.20000","2.85367","0.93337"
"17.30000","2.86939","0.93785"
"17.40000","2.88689","0.97039"
"17.50000","2.90330","0.93334"
"17.60000","2.91984","0.95598"
"17.70000","2.93622","0.96239"
"17.80000","2.95327","0.98376"
"17.90000","2.97034","0.97163"
"18.00000","2.98630","0.98092"
"18.10000","3.00321","0.98259"
"18.20000","3.02018","1.00178"
"18.30000","3.03685","0.99238"
"18.40000","3.05306","0.99140"
"18.50000","3.07014","1.01050"
"18.60000","3.08675","1.02369"
"18.70000","3.10334","1.03408"
"18.80000","3.11935","1.04080"
"18.90000","3.13699","1.04292"
"19.00000","3.15341","1.05071"
"19.10000","3.16964","1.06731"
"19.20000","3.18607","1.05540"
"19.30000","3.20326","1.06106"
"19.40000","3.22047","1.08249"
"19.50000","3.23586","1.06471"
"19.60000","3.25383","1.10311"
"19.70000","3.26985","1.10714"
"19.80000","3.28690","1.10884"
"19.90000","3.30292","1.10343"
"20.00000","3.32021","1.11243"
"20.10000","3.33706","1.13610"
"20.20000","3.35298","1.13578"
"20.30000","3.36947","1.14229"
"20.40000","3.38687","1.14546"
"20.50000","3.40338","1.17253"
"20.60000","3.41962","1.15597"
"20.70000","3.43640","1.15691"
"20.80000","3.45332","1.19201"
"20.90000","3.47038","1.18401"
"21.00000","3.48596","1.19178"
"21.10000","3.50360","1.19963"
"21.20000","3.51993","1.20091"
"21.30000","3.53692","1.20694"
"21.40000","3.55256","1.20931"
"21.50000","3.57034","1.22663"
"21.60000","3.58700","1.21698"
"21.70000","3.60284","1.20958"
"21.80000","3.61962","1.24579"
"21.90000","3.63686","1.24584"
"22.00000","3.65355","1.28600"
"22.10000","3.66960","1.25976"
"22.20000","3.68673","1.28297"
"22.30000","3.70374","1.29721"
"22.40000","3.72019","1.30143"
"22.50000","3.73603","1.29912"
"22.60000","3.75361","1.30772"
"22.70000","3.77000","1.32229"
"22.80000","3.78677","1.32181"
"22.90000","3.80251","1.33427"
"23.00000","3.82004","1.31804"
"23.10000","3.83687","1.34974"
"23.20000","3.85279","1.35346"
"23.30000","3.86967","1.35506"
"23.40000","3.88669","1.38648"
"23.50000","3.90359","1.37919"
"23.60000","3.91946","1.39451"
"23.70000","3.93686","1.40032"
"23.80000","3.95373","1.39229"
"23.90000","3.96998","1.39826"
"24.00000","3.98621","1.39306"
"24.10000","4.00354","1.41516"
"24.20000","4.02014","1.43991"
"24.30000","4.03654","1.44925"
"24.40000","4.05271","1.44130"
"24.50000","4.07011","1.43697"
"24.60000","4.08681","1.48245"
"24.70000","4.10296","1.47319"
"24.80000","4.11997","1.47335"
"24.90000","4.13661","1.49133"
"25.00000","4.15359","1.49457"
"25.10000","4.16944","1.50415"
"25.20000","4.18702","1.49880"
"25.30000","4.20323","1.51955"
"25.40000","4.21993","1.52269"
"25.50000","4.23626","1.54125"
"25.60000","4.25336","1.54461"
"25.70000","4.27026","1.55530"
"25.80000","4.28634","1.57281"
"25.90000","4.30308","1.58349"
"26.00000","4.32007","1.54545"
"26.10000","4.33690","1.56875"
"26.20000","4.35305","1.59647"
"26.30000","4.37019","1.60331"
"26.40000","4.38678","1.61158"
"26.50000","4.40349","1.60849"
"26.60000","4.41931","1.64220"
"26.70000","4.43709","1.64036"
"26.80000","4.45344","1.65112"
"26.90000","4.46970","1.64286"
"27.00000","4.48603","1.67380"
"27.10000","4.50324","1.65621"
"27.20000","4.52030","1.66634"
"27.30000","4.53592","1.68261"
"27.40000","4.55369","1.71002"
"27.50000","4.56988","1.71159"
"27.60000","4.58695","1.71000"
"27.70000","4.60285","1.72242"
"27.80000","4.62030","1.74321"
"27.90000","4.63703","1.75475"
