# time (s), duty, act pres, tank pres, d4, d5, pres err
1.96, 27.26, 3.57, 50.82, -7.08, 0.00, -1.41
1.98, 27.26, 3.82, 50.67, -7.20, 0.00, -1.17
2.00, 27.18, 3.93, 50.66, -7.28, 0.00, -0.84
2.02, 27.24, 3.96, 50.67, -7.36, 0.00, -0.79
2.04, 27.29, 4.07, 50.60, -7.43, 0.00, -0.74
2.06, 27.25, 4.30, 50.55, -7.49, 0.00, -0.56
2.08, 27.25, 4.49, 50.61, -7.49, 0.00, -0.56
2.10, 27.12, 4.47, 50.71, -7.52, 0.00, -0.25
2.12, 27.16, 4.32, 50.69, -7.54, 0.00, -0.27
2.14, 27.27, 4.29, 50.48, -7.58, 0.00, -0.42
2.16, 31.44, 4.50, 50.21, -7.79, 0.00, -2.03
2.18, 31.52, 4.83, 50.09, -7.97, 0.00, -1.82
2.20, 31.42, 5.09, 50.16, -8.11, 0.00, -1.34
2.22, 31.44, 5.23, 50.29, -8.22, 0.00, -1.15
2.24, 31.48, 5.36, 50.34, -8.32, 0.00, -1.03
2.26, 31.48, 5.56, 50.28, -8.41, 0.00, -0.87
2.28, 31.48, 5.73, 50.20, -8.41, 0.00, -0.87
2.30, 31.40, 5.78, 50.15, -8.47, 0.00, -0.59
2.32, 31.43, 5.73, 50.12, -8.52, 0.00, -0.54
2.34, 31.52, 5.76, 50.03, -8.58, 0.00, -0.59
2.36, 31.56, 5.97, 49.89, -8.64, 0.00, -0.56
2.38, 31.49, 6.26, 49.79, -8.67, 0.00, -0.35
2.39, 31.28, 6.47, 49.81, -8.67, 0.00, 0.06
2.41, 31.18, 6.59, 49.90, -8.64, 0.00, 0.21
2.43, 31.08, 6.76, 49.94, -8.61, 0.00, 0.34
2.45, 30.91, 7.03, 49.83, -8.55, 0.00, 0.57
2.47, 30.91, 7.29, 49.67, -8.55, 0.00, 0.57
2.49, 30.61, 7.38, 49.54, -8.46, 0.00, 0.97
2.51, 30.46, 7.35, 49.48, -8.35, 0.00, 1.06
2.53, 30.37, 7.40, 49.41, -8.25, 0.00, 1.03
2.55, 30.24, 7.65, 49.31, -8.14, 0.00, 1.08
2.57, 29.98, 7.96, 49.21, -8.01, 0.00, 1.33
2.59, 29.59, 8.15, 49.17, -7.83, 0.00, 1.76
2.61, 29.35, 8.21, 49.17, -7.64, 0.00, 1.87
2.63, 29.14, 8.28, 49.14, -7.45, 0.00, 1.91
2.65, 32.95, 8.45, 49.01, -7.41, 0.00, 0.47
2.67, 32.95, 8.60, 48.85, -7.41, 0.00, 0.47
2.69, 32.76, 8.57, 48.75, -7.33, 0.00, 0.71
2.71, 32.71, 8.42, 48.69, -7.27, 0.00, 0.68
2.73, 32.73, 8.36, 48.60, -7.21, 0.00, 0.53
2.75, 32.72, 8.51, 48.45, -7.17, 0.00, 0.47
2.77, 32.58, 8.77, 48.35, -7.11, 0.00, 0.62
2.79, 32.30, 8.95, 48.38, -7.01, 0.00, 0.98
2.81, 32.12, 9.04, 48.50, -6.90, 0.00, 1.11
2.83, 31.95, 9.18, 48.55, -6.78, 0.00, 1.20
2.85, 31.71, 9.44, 48.42, -6.63, 0.00, 1.41
2.87, 31.71, 9.70, 48.19, -6.63, 0.00, 1.41
2.89, 31.33, 9.82, 47.99, -6.45, 0.00, 1.81
2.91, 31.07, 9.84, 47.91, -6.26, 0.00, 1.93
2.93, 30.87, 9.92, 47.89, -6.07, 0.00, 1.95
2.95, 30.63, 10.14, 47.85, -5.86, 0.00, 2.03
2.97, 30.29, 10.39, 47.78, -5.64, 0.00, 2.25
2.99, 29.87, 10.51, 47.70, -5.38, 0.00, 2.58
3.01, 29.58, 10.52, 47.66, -5.12, 0.00, 2.63
3.03, 29.32, 10.56, 47.67, -4.85, 0.00, 2.63
3.05, 28.99, 10.71, 47.69, -4.58, 0.00, 2.74
3.07, 28.99, 10.83, 47.68, -4.58, 0.00, 2.74
3.09, 28.60, 10.76, 47.65, -4.29, 0.00, 2.94
3.11, 28.34, 10.54, 47.62, -4.00, 0.00, 2.87
3.13, 28.19, 10.40, 47.59, -3.73, 0.00, 2.65
3.15, 28.01, 10.46, 47.54, -3.48, 0.00, 2.51
3.17, 27.72, 10.64, 47.43, -3.23, 0.00, 2.58
3.19, 31.43, 10.73, 47.26, -3.10, 0.00, 1.23
3.21, 31.28, 10.73, 47.03, -2.98, 0.00, 1.26
3.23, 31.15, 10.82, 46.84, -2.85, 0.00, 1.28
3.25, 30.91, 11.07, 46.76, -2.70, 0.00, 1.46
3.27, 30.91, 11.33, 46.82, -2.70, 0.00, 1.46
3.29, 30.53, 11.37, 46.98, -2.52, 0.00, 1.86
3.31, 30.32, 11.21, 47.12, -2.33, 0.00, 1.90
3.33, 30.22, 11.13, 47.19, -2.15, 0.00, 1.75
3.35, 30.09, 11.29, 47.14, -1.99, 0.00, 1.66
3.37, 29.84, 11.55, 46.97, -1.80, 0.00, 1.82
3.39, 29.43, 11.71, 46.77, -1.59, 0.00, 2.18
3.41, 29.18, 11.71, 46.64, -1.36, 0.00, 2.25
3.43, 28.95, 11.75, 46.58, -1.14, 0.00, 2.25
3.45, 28.67, 11.90, 46.56, -0.90, 0.00, 2.34
3.47, 28.67, 12.03, 46.54, -0.90, 0.00, 2.34
3.49, 28.31, 11.96, 46.52, -0.65, 0.00, 2.56
3.51, 28.09, 11.74, 46.52, -0.40, 0.00, 2.50
3.53, 27.98, 11.59, 46.51, -0.17, 0.00, 2.27
3.55, 27.84, 11.66, 46.48, 0.04, 0.00, 2.12
3.57, 27.59, 11.84, 46.44, 0.26, 0.00, 2.19
3.59, 27.22, 11.93, 46.39, 0.50, 0.00, 2.43
3.61, 26.97, 11.88, 46.29, 0.75, 0.00, 2.44
3.63, 26.75, 11.89, 46.11, 0.99, 0.00, 2.40
3.65, 26.46, 12.05, 45.89, 1.24, 0.00, 2.48
3.67, 26.46, 12.24, 45.74, 1.24, 0.00, 2.48
3.69, 26.04, 12.27, 45.66, 1.51, 0.00, 2.77
3.71, 25.75, 12.15, 45.59, 1.79, 0.00, 2.80
3.73, 29.64, 12.11, 45.51, 1.90, 0.00, 1.10
3.75, 29.56, 12.24, 45.49, 2.01, 0.00, 1.06
3.77, 29.38, 12.40, 45.62, 2.13, 0.00, 1.19
3.79, 29.14, 12.40, 45.82, 2.27, 0.00, 1.38
3.81, 29.06, 12.26, 45.95, 2.40, 0.00, 1.29
3.83, 29.01, 12.19, 45.94, 2.51, 0.00, 1.15
3.85, 28.89, 12.29, 45.81, 2.63, 0.00, 1.17
3.87, 28.89, 12.43, 45.68, 2.63, 0.00, 1.17
3.89, 28.64, 12.41, 45.60, 2.77, 0.00, 1.38
3.91, 28.52, 12.22, 45.57, 2.90, 0.00, 1.36
3.93, 28.50, 12.09, 45.54, 3.02, 0.00, 1.17
3.95, 28.46, 12.16, 45.51, 3.12, 0.00, 1.04
3.97, 28.31, 12.36, 45.49, 3.23, 0.00, 1.11
3.99, 28.03, 12.48, 45.46, 3.37, 0.00, 1.39
4.01, 27.87, 12.47, 45.39, 3.52, 0.00, 1.44
4.03, 27.73, 12.50, 45.25, 3.66, 0.00, 1.42
4.05, 27.53, 12.67, 45.12, 3.81, 0.00, 1.52
4.07, 27.53, 12.86, 45.06, 3.81, 0.00, 1.52
4.09, 27.20, 12.88, 45.05, 3.99, 0.00, 1.81
4.11, 27.01, 12.75, 45.01, 4.17, 0.00, 1.83
4.13, 26.91, 12.69, 44.89, 4.34, 0.00, 1.70
4.15, 26.77, 12.84, 44.81, 4.51, 0.00, 1.64
4.17, 26.52, 13.02, 44.82, 4.69, 0.00, 1.79
4.19, 26.21, 13.04, 44.85, 4.89, 0.00, 2.01
4.21, 26.05, 12.92, 44.78, 5.08, 0.00, 1.94
4.23, 25.93, 12.87, 44.60, 5.26, 0.00, 1.82
4.25, 29.82, 13.01, 44.42, 5.29, 0.00, 0.29
4.27, 29.82, 13.17, 44.36, 5.29, 0.00, 0.29
4.29, 29.64, 13.15, 44.41, 5.35, 0.00, 0.54
4.31, 29.60, 12.96, 44.48, 5.40, 0.00, 0.52
4.33, 29.67, 12.84, 44.53, 5.43, 0.00, 0.33
4.35, 29.70, 12.94, 44.58, 5.45, 0.00, 0.21
4.37, 29.62, 13.14, 44.62, 5.48, 0.00, 0.31
4.39, 29.43, 13.23, 44.65, 5.54, 0.00, 0.58
4.41, 29.37, 13.19, 44.62, 5.60, 0.00, 0.58
4.43, 29.33, 13.21, 44.55, 5.65, 0.00, 0.55
4.45, 29.21, 13.40, 44.46, 5.72, 0.00, 0.66
4.47, 29.21, 13.59, 44.41, 5.72, 0.00, 0.66
4.48, 28.96, 13.58, 44.41, 5.82, 0.00, 0.96
4.50, 28.87, 13.42, 44.41, 5.91, 0.00, 0.95
4.52, 28.88, 13.34, 44.37, 5.99, 0.00, 0.79
4.54, 28.84, 13.49, 44.32, 6.06, 0.00, 0.71
4.56, 28.68, 13.74, 44.28, 6.15, 0.00, 0.86
4.58, 28.40, 13.85, 44.25, 6.27, 0.00, 1.19
4.60, 28.27, 13.81, 44.17, 6.39, 0.00, 1.21
4.62, 28.18, 13.79, 44.03, 6.50, 0.00, 1.15
4.64, 28.03, 13.90, 43.92, 6.62, 0.00, 1.21
4.66, 28.03, 14.03, 43.90, 6.62, 0.00, 1.21
4.68, 27.80, 13.99, 43.93, 6.76, 0.00, 1.40
4.70, 27.68, 13.83, 43.93, 6.90, 0.00, 1.36
4.72, 27.64, 13.77, 43.85, 7.02, 0.00, 1.20
4.74, 27.56, 13.95, 43.77, 7.13, 0.00, 1.14
4.76, 27.33, 14.23, 43.77, 7.26, 0.00, 1.32
4.78, 31.09, 14.37, 43.80, 7.28, 0.00, 0.12
4.80, 31.05, 14.35, 43.74, 7.29, 0.00, 0.16
4.82, 31.05, 14.38, 43.59, 7.31, 0.00, 0.14
4.84, 30.96, 14.58, 43.49, 7.33, 0.00, 0.25
4.86, 30.96, 14.81, 43.52, 7.33, 0.00, 0.25
4.88, 30.73, 14.84, 43.66, 7.39, 0.00, 0.60
4.90, 30.65, 14.67, 43.77, 7.46, 0.00, 0.63
4.92, 30.69, 14.56, 43.80, 7.50, 0.00, 0.46
4.94, 30.71, 14.69, 43.75, 7.54, 0.00, 0.35
4.96, 30.60, 14.93, 43.67, 7.58, 0.00, 0.48
4.98, 30.35, 15.07, 43.59, 7.67, 0.00, 0.81
5.00, 30.23, 15.08, 43.52, 7.75, 0.00, 0.87
5.02, 30.14, 15.15, 43.47, 7.84, 0.00, 0.88
5.04, 29.95, 15.41, 43.44, 7.95, 0.00, 1.05
5.06, 29.95, 15.70, 43.44, 7.95, 0.00, 1.05
5.08, 29.58, 15.78, 43.48, 8.10, 0.00, 1.49
5.10, 29.38, 15.68, 43.53, 8.25, 0.00, 1.57
5.12, 29.29, 15.64, 43.53, 8.40, 0.00, 1.47
5.14, 29.16, 15.85, 43.49, 8.54, 0.00, 1.43
5.16, 28.90, 16.16, 43.46, 8.71, 0.00, 1.64
5.18, 28.48, 16.30, 43.48, 8.91, 0.00, 2.05
5.20, 28.26, 16.26, 43.49, 9.12, 0.00, 2.08
5.22, 28.09, 16.25, 43.43, 9.32, 0.00, 2.02
5.24, 27.84, 16.42, 43.34, 9.53, 0.00, 2.10
5.26, 27.84, 16.62, 43.28, 9.53, 0.00, 2.10
5.28, 27.44, 16.63, 43.30, 9.77, 0.00, 2.41
5.30, 31.30, 16.46, 43.27, 9.86, 0.00, 0.84
5.32, 31.32, 16.36, 43.13, 9.93, 0.00, 0.68
5.34, 31.31, 16.46, 42.95, 9.98, 0.00, 0.57
5.36, 31.20, 16.64, 42.86, 10.05, 0.00, 0.67
5.38, 30.99, 16.69, 42.91, 10.14, 0.00, 0.89
5.40, 30.92, 16.64, 43.02, 10.23, 0.00, 0.87
5.42, 30.84, 16.71, 43.05, 10.31, 0.00, 0.85
5.44, 30.64, 17.01, 42.99, 10.42, 0.00, 1.05
5.46, 30.64, 17.36, 42.95, 10.42, 0.00, 1.05
5.48, 30.23, 17.48, 42.96, 10.57, 0.00, 1.56
5.50, 30.00, 17.38, 42.99, 10.74, 0.00, 1.69
5.52, 29.88, 17.34, 42.97, 10.90, 0.00, 1.59
5.54, 29.75, 17.51, 42.88, 11.05, 0.00, 1.55
5.56, 29.49, 17.77, 42.77, 11.23, 0.00, 1.72
5.58, 29.16, 17.87, 42.70, 11.43, 0.00, 1.98
5.60, 28.91, 17.82, 42.71, 11.63, 0.00, 2.06
5.62, 28.74, 17.84, 42.77, 11.83, 0.00, 2.02
5.64, 28.46, 18.06, 42.80, 12.05, 0.00, 2.15
5.66, 28.46, 18.30, 42.79, 12.05, 0.00, 2.15
5.68, 28.03, 18.30, 42.74, 12.30, 0.00, 2.51
5.70, 27.77, 18.09, 42.61, 12.55, 0.00, 2.51
5.72, 27.65, 17.93, 42.43, 12.78, 0.00, 2.30
5.74, 27.51, 18.00, 42.28, 12.99, 0.00, 2.14
5.76, 27.26, 18.20, 42.28, 13.22, 0.00, 2.21
5.78, 26.92, 18.32, 42.40, 13.46, 0.00, 2.41
5.80, 26.61, 18.31, 42.51, 13.71, 0.00, 2.53
5.82, 30.47, 18.35, 42.52, 13.80, 0.00, 0.94
5.84, 30.30, 18.53, 42.47, 13.91, 0.00, 1.05
5.86, 30.30, 18.71, 42.46, 13.91, 0.00, 1.05
5.88, 30.02, 18.70, 42.52, 14.04, 0.00, 1.34
5.90, 29.90, 18.53, 42.57, 14.18, 0.00, 1.33
5.92, 29.87, 18.44, 42.52, 14.29, 0.00, 1.16
5.94, 29.80, 18.60, 42.37, 14.40, 0.00, 1.07
5.96, 29.60, 18.84, 42.26, 14.52, 0.00, 1.23
5.98, 29.34, 18.93, 42.26, 14.67, 0.00, 1.47
6.00, 29.15, 18.86, 42.35, 14.82, 0.00, 1.53
6.02, 29.04, 18.86, 42.44, 14.97, 0.00, 1.46
6.04, 28.83, 19.06, 42.47, 15.12, 0.00, 1.57
6.06, 28.83, 19.28, 42.44, 15.12, 0.00, 1.57
6.08, 28.47, 19.28, 42.39, 15.32, 0.00, 1.91
6.10, 28.28, 19.06, 42.30, 15.51, 0.00, 1.91
6.12, 28.22, 18.90, 42.14, 15.68, 0.00, 1.69
6.14, 28.14, 18.97, 41.96, 15.83, 0.00, 1.53
6.16, 27.95, 19.14, 41.90, 15.99, 0.00, 1.60
6.18, 27.69, 19.20, 41.98, 16.17, 0.00, 1.77
6.20, 27.50, 19.11, 42.11, 16.34, 0.00, 1.79
6.22, 27.37, 19.08, 42.18, 16.52, 0.00, 1.71
6.24, 27.17, 19.22, 42.18, 16.69, 0.00, 1.76
6.26, 27.17, 19.41, 42.17, 16.69, 0.00, 1.76
6.28, 26.83, 19.43, 42.16, 16.89, 0.00, 2.04
6.30, 26.61, 19.32, 42.08, 17.10, 0.00, 2.06
6.32, 26.47, 19.26, 41.90, 17.30, 0.00, 1.95
6.34, 26.31, 19.36, 41.71, 17.49, 0.00, 1.89
6.36, 30.17, 19.46, 41.62, 17.53, 0.00, 0.41
6.38, 30.07, 19.40, 41.64, 17.58, 0.00, 0.51
6.40, 30.11, 19.20, 41.64, 17.61, 0.00, 0.35
6.42, 30.19, 19.08, 41.59, 17.63, 0.00, 0.16
6.44, 30.18, 19.18, 41.58, 17.64, 0.00, 0.16
6.46, 30.18, 19.32, 41.67, 17.64, 0.00, 0.16
6.48, 30.03, 19.28, 41.83, 17.68, 0.00, 0.37
6.50, 30.02, 19.05, 41.91, 17.71, 0.00, 0.33
6.52, 30.13, 18.88, 41.84, 17.73, 0.00, 0.10
6.54, 30.21, 18.98, 41.71, 17.72, 0.00, -0.07
6.56, 30.16, 19.24, 41.68, 17.72, 0.00, 0.03
6.58, 30.00, 19.39, 41.80, 17.75, 0.00, 0.29
6.60, 29.88, 19.36, 41.99, 17.80, 0.00, 0.44
6.62, 29.89, 19.30, 42.10, 17.83, 0.00, 0.37
6.64, 29.85, 19.35, 42.08, 17.87, 0.00, 0.36
6.66, 29.85, 19.42, 41.98, 17.87, 0.00, 0.36
6.68, 29.75, 19.33, 41.89, 17.91, 0.00, 0.47
6.70, 29.75, 19.10, 41.79, 17.95, 0.00, 0.38
6.72, 29.86, 18.95, 41.65, 17.97, 0.00, 0.15
6.73, 29.93, 18.99, 41.51, 17.97, 0.00, -0.00
6.75, 29.91, 19.10, 41.48, 17.97, 0.00, 0.04
6.77, 29.84, 19.06, 41.59, 17.99, 0.00, 0.15
6.79, 29.89, 18.93, 41.75, 17.99, 0.00, 0.05
6.81, 29.95, 18.90, 41.81, 17.99, 0.00, -0.06
6.83, 29.91, 19.05, 41.77, 17.99, 0.00, 0.01
6.85, 29.91, 19.22, 41.68, 17.99, 0.00, 0.01
6.87, 29.75, 19.18, 41.62, 18.01, 0.00, 0.27
6.89, 33.86, 18.97, 41.56, 17.88, 0.00, -1.35
6.91, 34.12, 18.82, 41.44, 17.72, 0.00, -1.56
6.93, 34.37, 18.88, 41.30, 17.55, 0.00, -1.71
6.95, 34.50, 19.08, 41.25, 17.39, 0.00, -1.65
6.97, 34.55, 19.23, 41.29, 17.24, 0.00, -1.45
6.99, 34.58, 19.25, 41.33, 17.11, 0.00, -1.27
7.01, 34.73, 19.20, 41.28, 16.98, 0.00, -1.30
7.03, 34.90, 19.13, 41.19, 16.85, 0.00, -1.36
7.05, 34.90, 18.99, 41.12, 16.85, 0.00, -1.36
7.07, 35.13, 18.73, 41.10, 16.69, 0.00, -1.54
7.09, 35.45, 18.39, 41.13, 16.51, 0.00, -1.80
7.11, 35.83, 18.16, 41.19, 16.30, 0.00, -2.14
7.13, 36.19, 18.12, 41.24, 16.06, 0.00, -2.37
7.15, 36.45, 18.18, 41.23, 15.82, 0.00, -2.41
7.17, 36.65, 18.20, 41.14, 15.59, 0.00, -2.35
7.19, 36.88, 18.17, 40.98, 15.35, 0.00, -2.35
7.21, 37.12, 18.23, 40.81, 15.12, 0.00, -2.35
7.23, 37.28, 18.39, 40.71, 14.89, 0.00, -2.23
7.25, 37.28, 18.51, 40.68, 14.89, 0.00, -2.23
7.27, 37.38, 18.45, 40.67, 14.69, 0.00, -2.02
7.29, 37.61, 18.28, 40.67, 14.48, 0.00, -2.08
7.31, 37.93, 18.20, 40.72, 14.26, 0.00, -2.25
7.33, 38.20, 18.33, 40.83, 14.03, 0.00, -2.33
7.35, 38.35, 18.59, 40.92, 13.80, 0.00, -2.20
7.37, 38.42, 18.81, 40.88, 13.61, 0.00, -1.94
7.39, 38.44, 18.93, 40.70, 13.45, 0.00, -1.65
7.41, 42.66, 19.02, 40.49, 13.13, 0.00, -3.14
7.43, 42.92, 19.09, 40.41, 12.83, 0.00, -3.05
7.45, 42.92, 19.12, 40.48, 12.83, 0.00, -3.05
7.47, 43.19, 19.04, 40.62, 12.53, 0.00, -2.99
7.49, 43.54, 18.91, 40.76, 12.22, 0.00, -3.07
7.51, 43.92, 18.85, 40.81, 11.90, 0.00, -3.20
7.53, 44.27, 18.90, 40.78, 11.57, 0.00, -3.26
7.55, 44.57, 19.00, 40.71, 11.25, 0.00, -3.21
7.57, 44.84, 19.09, 40.66, 10.94, 0.00, -3.12
7.59, 45.06, 19.21, 40.65, 10.65, 0.00, -2.97
7.61, 45.26, 19.39, 40.62, 10.36, 0.00, -2.82
7.63, 45.42, 19.61, 40.58, 10.10, 0.00, -2.60
7.65, 45.42, 19.75, 40.58, 10.10, 0.00, -2.60
7.67, 45.53, 19.74, 40.66, 9.87, 0.00, -2.37
7.69, 45.77, 19.69, 40.75, 9.63, 0.00, -2.37
7.71, 46.04, 19.73, 40.73, 9.39, 0.00, -2.42
7.73, 46.26, 19.92, 40.54, 9.15, 0.00, -2.38
7.75, 46.38, 20.15, 40.25, 8.93, 0.00, -2.19
7.77, 46.46, 20.36, 40.00, 8.74, 0.00, -1.96
7.79, 46.48, 20.55, 39.88, 8.57, 0.00, -1.66
7.81, 46.53, 20.74, 39.87, 8.42, 0.00, -1.47
7.83, 46.56, 20.93, 39.92, 8.30, 0.00, -1.27
7.85, 46.56, 21.00, 39.99, 8.30, 0.00, -1.27
7.87, 46.59, 20.93, 40.05, 8.19, 0.00, -1.11
7.89, 46.74, 20.82, 40.09, 8.07, 0.00, -1.18
7.91, 46.92, 20.84, 40.08, 7.94, 0.00, -1.29
7.93, 51.13, 21.03, 40.01, 7.66, 0.00, -2.84
7.95, 51.30, 21.31, 39.88, 7.39, 0.00, -2.65
7.97, 51.40, 21.54, 39.75, 7.15, 0.00, -2.37
7.99, 51.45, 21.67, 39.69, 6.95, 0.00, -2.06
8.01, 51.59, 21.75, 39.75, 6.75, 0.00, -1.97
8.03, 51.75, 21.81, 39.92, 6.56, 0.00, -1.90
8.05, 51.75, 21.90, 40.11, 6.56, 0.00, -1.90
8.07, 51.87, 22.01, 40.22, 6.38, 0.00, -1.78
8.09, 51.98, 22.16, 40.18, 6.21, 0.00, -1.67
8.11, 52.05, 22.38, 40.02, 6.06, 0.00, -1.52
8.13, 52.08, 22.66, 39.84, 5.93, 0.00, -1.30
8.15, 52.04, 22.97, 39.77, 5.83, 0.00, -1.02
