# time (s), duty, act pres, tank pres, d4, d5, pres err
0.02, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.04, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.06, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.08, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.10, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.12, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.14, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.16, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.18, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.20, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.22, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.24, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.26, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.28, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.30, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.32, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.34, 0.00, 0.01, 66.80, 0.00, 0.00, 0.00
0.35, 0.00, 0.03, 66.80, 0.00, 0.00, 0.01
0.38, 0.00, 0.04, 66.80, 0.00, 0.00, 0.03
0.39, 0.00, 0.04, 66.80, 0.00, 0.00, 0.05
0.41, 0.00, 0.03, 66.80, 0.00, 0.00, 0.04
0.43, 0.00, 0.01, 66.80, 0.00, 0.00, 0.02
0.45, 0.00, 0.00, 66.80, 0.00, 0.00, 0.01
0.47, 0.00, 0.00, 66.80, 0.00, 0.00, 0.01
0.49, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.51, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.53, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.55, 0.00, 0.00, 66.80, 0.00, 0.00, 0.00
0.57, 15.28, 0.00, 66.80, 0.00, 0.00, -2.11
0.59, 15.28, 0.00, 66.80, 0.00, 0.00, -2.11
0.61, 15.27, 0.01, 66.80, 0.00, 0.00, -2.11
0.63, 15.26, 0.09, 66.80, 0.00, 0.00, -2.07
0.65, 15.20, 0.25, 66.80, 0.00, 0.00, -1.96
0.67, 15.20, 0.45, 66.80, 0.00, 0.00, -1.96
0.69, 15.05, 0.59, 66.80, 0.00, 0.00, -1.66
0.71, 15.13, 0.61, 66.78, -0.15, 0.00, -1.52
0.73, 15.27, 0.61, 66.72, -0.30, 0.00, -1.50
0.75, 15.42, 0.75, 66.62, -0.45, 0.00, -1.50
0.77, 15.49, 1.02, 66.53, -0.59, 0.00, -1.36
0.79, 15.38, 1.27, 66.52, -0.68, 0.00, -0.95
0.81, 15.36, 1.39, 66.55, -0.76, 0.00, -0.76
0.83, 15.39, 1.48, 66.56, -0.83, 0.00, -0.68
0.85, 15.38, 1.68, 66.54, -0.88, 0.00, -0.54
0.87, 15.38, 1.93, 66.53, -0.88, 0.00, -0.54
0.89, 15.21, 2.03, 66.58, -0.90, 0.00, -0.18
0.91, 15.17, 1.94, 66.64, -0.91, 0.00, -0.08
0.93, 15.23, 1.87, 66.63, -0.93, 0.00, -0.17
0.95, 15.29, 1.99, 66.54, -0.95, 0.00, -0.24
0.97, 15.24, 2.25, 66.46, -0.96, 0.00, -0.12
0.99, 15.03, 2.42, 66.44, -0.94, 0.00, 0.25
1.01, 14.96, 2.43, 66.48, -0.90, 0.00, 0.33
1.03, 14.94, 2.42, 66.52, -0.87, 0.00, 0.30
1.05, 14.88, 2.57, 66.52, -0.84, 0.00, 0.36
1.07, 14.88, 2.83, 66.54, -0.84, 0.00, 0.36
1.09, 20.09, 2.99, 66.59, -0.97, 0.00, -1.38
1.11, 20.13, 2.95, 66.64, -1.10, 0.00, -1.22
1.13, 20.27, 2.83, 66.62, -1.22, 0.00, -1.26
1.15, 20.47, 2.85, 66.53, -1.36, 0.00, -1.38
1.17, 20.60, 3.04, 66.44, -1.50, 0.00, -1.36
1.19, 20.53, 3.32, 66.38, -1.60, 0.00, -1.03
1.21, 20.47, 3.59, 66.29, -1.68, 0.00, -0.75
1.23, 20.38, 3.91, 66.17, -1.72, 0.00, -0.47
1.25, 20.20, 4.32, 66.08, -1.73, 0.00, -0.10
1.27, 20.20, 4.74, 66.09, -1.73, 0.00, -0.10
1.29, 19.84, 4.98, 66.19, -1.68, 0.00, 0.53
1.31, 19.64, 5.04, 66.31, -1.60, 0.00, 0.77
1.33, 19.53, 5.09, 66.39, -1.52, 0.00, 0.83
1.35, 19.41, 5.33, 66.41, -1.43, 0.00, 0.89
1.37, 19.18, 5.71, 66.36, -1.32, 0.00, 1.12
1.39, 18.73, 6.03, 66.26, -1.15, 0.00, 1.68
1.41, 18.42, 6.19, 66.13, -0.96, 0.00, 1.92
1.43, 18.16, 6.29, 66.01, -0.76, 0.00, 2.02
1.45, 17.87, 6.52, 65.95, -0.54, 0.00, 2.18
1.47, 17.87, 6.81, 65.96, -0.54, 0.00, 2.18
1.49, 17.40, 6.96, 66.03, -0.28, 0.00, 2.60
1.51, 17.05, 6.88, 66.12, -0.00, 0.00, 2.75
1.53, 16.82, 6.74, 66.19, 0.26, 0.00, 2.67
1.55, 16.64, 6.80, 66.21, 0.52, 0.00, 2.53
1.57, 16.35, 7.07, 66.17, 0.78, 0.00, 2.59
1.59, 15.85, 7.30, 66.09, 1.07, 0.00, 3.00
1.61, 20.95, 7.32, 65.97, 1.18, 0.00, 1.02
1.63, 20.88, 7.26, 65.81, 1.27, 0.00, 0.97
1.65, 20.80, 7.34, 65.64, 1.37, 0.00, 0.95
1.67, 20.80, 7.59, 65.49, 1.37, 0.00, 0.95
1.69, 20.51, 7.77, 65.37, 1.50, 0.00, 1.27
1.71, 20.27, 7.77, 65.20, 1.64, 0.00, 1.45
1.73, 20.13, 7.74, 64.94, 1.78, 0.00, 1.45
1.75, 20.00, 7.93, 64.71, 1.93, 0.00, 1.42
1.77, 19.74, 8.33, 64.69, 2.09, 0.00, 1.61
1.79, 19.23, 8.65, 64.87, 2.31, 0.00, 2.19
1.81, 18.89, 8.74, 65.11, 2.55, 0.00, 2.40
1.83, 18.64, 8.74, 65.26, 2.79, 0.00, 2.42
1.85, 18.37, 8.88, 65.29, 3.04, 0.00, 2.47
1.87, 18.37, 9.13, 65.25, 3.04, 0.00, 2.47
1.89, 17.92, 9.24, 65.19, 3.32, 0.00, 2.81
1.91, 17.57, 9.11, 65.15, 3.61, 0.00, 2.92
1.93, 17.35, 8.94, 65.13, 3.89, 0.00, 2.79
1.95, 17.18, 9.01, 65.11, 4.15, 0.00, 2.62
1.97, 16.88, 9.29, 65.10, 4.42, 0.00, 2.69
1.99, 16.36, 9.50, 65.09, 4.73, 0.00, 3.10
2.01, 15.99, 9.46, 65.04, 5.05, 0.00, 3.19
2.03, 15.76, 9.29, 64.90, 5.36, 0.00, 3.05
2.05, 15.53, 9.28, 64.70, 5.65, 0.00, 2.93
2.07, 15.53, 9.44, 64.57, 5.65, 0.00, 2.93
2.09, 15.12, 9.52, 64.54, 5.96, 0.00, 3.12
2.11, 14.76, 9.36, 64.50, 6.28, 0.00, 3.20
2.13, 14.54, 9.15, 64.29, 6.58, 0.00, 3.04
2.15, 14.36, 9.15, 63.95, 6.87, 0.00, 2.83
2.17, 19.53, 9.35, 63.71, 6.94, 0.00, 0.73
2.19, 19.29, 9.48, 63.71, 7.04, 0.00, 1.02
2.21, 19.17, 9.39, 63.88, 7.15, 0.00, 1.04
2.23, 19.16, 9.24, 64.02, 7.24, 0.00, 0.89
2.25, 19.12, 9.24, 64.02, 7.32, 0.00, 0.80
2.27, 19.12, 9.37, 63.92, 7.32, 0.00, 0.80
2.29, 18.95, 9.40, 63.81, 7.41, 0.00, 0.95
2.31, 18.84, 9.27, 63.76, 7.51, 0.00, 0.98
2.33, 18.82, 9.17, 63.81, 7.59, 0.00, 0.85
2.35, 18.80, 9.30, 63.94, 7.67, 0.00, 0.75
2.37, 18.64, 9.60, 64.11, 7.76, 0.00, 0.88
2.39, 18.30, 9.80, 64.25, 7.89, 0.00, 1.30
2.41, 18.11, 9.80, 64.30, 8.03, 0.00, 1.41
2.43, 18.00, 9.76, 64.20, 8.16, 0.00, 1.35
2.45, 17.86, 9.84, 64.00, 8.30, 0.00, 1.36
2.46, 17.86, 10.00, 63.83, 8.30, 0.00, 1.36
2.48, 17.59, 10.04, 63.78, 8.46, 0.00, 1.58
2.50, 17.41, 9.86, 63.77, 8.62, 0.00, 1.62
2.52, 17.36, 9.63, 63.70, 8.76, 0.00, 1.44
2.54, 17.35, 9.59, 63.53, 8.88, 0.00, 1.21
2.56, 17.26, 9.76, 63.39, 9.00, 0.00, 1.17
2.58, 16.98, 9.92, 63.40, 9.14, 0.00, 1.44
2.60, 16.78, 9.92, 63.52, 9.29, 0.00, 1.52
2.62, 16.68, 9.81, 63.56, 9.44, 0.00, 1.44
2.64, 16.57, 9.83, 63.42, 9.58, 0.00, 1.38
2.66, 16.57, 9.99, 63.16, 9.58, 0.00, 1.38
2.68, 21.81, 10.07, 62.91, 9.52, 0.00, -0.54
2.70, 21.81, 9.95, 62.74, 9.48, 0.00, -0.46
2.72, 21.93, 9.80, 62.61, 9.42, 0.00, -0.58
2.74, 22.08, 9.85, 62.48, 9.35, 0.00, -0.73
2.76, 22.12, 10.09, 62.42, 9.28, 0.00, -0.68
2.78, 21.98, 10.28, 62.47, 9.25, 0.00, -0.32
2.80, 21.96, 10.27, 62.55, 9.22, 0.00, -0.24
2.82, 22.01, 10.23, 62.52, 9.19, 0.00, -0.29
2.84, 22.02, 10.37, 62.39, 9.17, 0.00, -0.25
2.86, 22.02, 10.63, 62.32, 9.17, 0.00, -0.25
2.88, 21.83, 10.75, 62.37, 9.18, 0.00, 0.10
2.90, 21.75, 10.67, 62.41, 9.20, 0.00, 0.22
2.92, 21.78, 10.57, 62.38, 9.21, 0.00, 0.14
2.94, 21.82, 10.65, 62.34, 9.22, 0.00, 0.04
2.96, 21.77, 10.90, 62.38, 9.23, 0.00, 0.12
2.98, 21.53, 11.14, 62.44, 9.28, 0.00, 0.51
3.00, 21.37, 11.27, 62.38, 9.35, 0.00, 0.69
3.02, 21.23, 11.38, 62.13, 9.43, 0.00, 0.79
3.04, 21.07, 11.55, 61.82, 9.52, 0.00, 0.93
3.06, 21.07, 11.72, 61.55, 9.52, 0.00, 0.93
3.08, 20.83, 11.70, 61.34, 9.64, 0.00, 1.19
3.10, 20.72, 11.48, 61.21, 9.76, 0.00, 1.17
3.12, 20.73, 11.30, 61.21, 9.85, 0.00, 0.95
3.14, 20.75, 11.36, 61.37, 9.93, 0.00, 0.77
3.16, 20.63, 11.63, 61.63, 10.01, 0.00, 0.83
3.18, 20.30, 11.86, 61.86, 10.14, 0.00, 1.24
3.20, 25.57, 11.88, 61.96, 10.06, 0.00, -0.74
3.22, 25.68, 11.80, 61.88, 9.98, 0.00, -0.80
3.24, 25.77, 11.86, 61.68, 9.90, 0.00, -0.82
3.26, 25.77, 12.02, 61.45, 9.90, 0.00, -0.82
3.28, 25.72, 12.06, 61.27, 9.84, 0.00, -0.61
3.30, 25.76, 11.93, 61.21, 9.78, 0.00, -0.57
3.32, 25.90, 11.85, 61.24, 9.71, 0.00, -0.70
3.34, 26.02, 12.02, 61.33, 9.63, 0.00, -0.79
3.36, 25.99, 12.35, 61.45, 9.57, 0.00, -0.61
3.38, 25.77, 12.59, 61.56, 9.56, 0.00, -0.13
3.40, 25.69, 12.68, 61.56, 9.56, 0.00, 0.01
3.42, 25.64, 12.81, 61.36, 9.57, 0.00, 0.09
3.44, 25.50, 13.13, 61.03, 9.60, 0.00, 0.32
3.46, 25.50, 13.47, 60.70, 9.60, 0.00, 0.32
3.48, 25.16, 13.57, 60.50, 9.69, 0.00, 0.84
3.50, 25.01, 13.44, 60.42, 9.78, 0.00, 0.94
3.52, 24.99, 13.38, 60.43, 9.86, 0.00, 0.81
3.54, 24.95, 13.56, 60.51, 9.94, 0.00, 0.75
3.56, 24.77, 13.83, 60.66, 10.03, 0.00, 0.93
3.58, 24.46, 13.94, 60.78, 10.16, 0.00, 1.29
3.60, 24.33, 13.87, 60.74, 10.29, 0.00, 1.28
3.62, 24.24, 13.88, 60.49, 10.41, 0.00, 1.22
3.64, 24.05, 14.10, 60.13, 10.54, 0.00, 1.34
3.66, 24.05, 14.34, 59.84, 10.54, 0.00, 1.34
3.68, 23.69, 14.31, 59.67, 10.71, 0.00, 1.71
3.70, 23.54, 14.03, 59.57, 10.88, 0.00, 1.68
3.72, 29.02, 13.82, 59.52, 10.81, 0.00, -0.71
3.74, 29.22, 13.91, 59.58, 10.72, 0.00, -0.92
3.76, 29.26, 14.20, 59.78, 10.63, 0.00, -0.83
3.78, 29.09, 14.41, 60.04, 10.59, 0.00, -0.41
3.80, 29.05, 14.48, 60.20, 10.57, 0.00, -0.28
3.82, 29.05, 14.57, 60.23, 10.54, 0.00, -0.23
3.84, 28.98, 14.79, 60.17, 10.54, 0.00, -0.07
3.86, 28.98, 15.02, 60.09, 10.54, 0.00, -0.07
3.88, 28.78, 15.04, 59.99, 10.56, 0.00, 0.28
3.90, 28.74, 14.88, 59.85, 10.59, 0.00, 0.30
3.92, 28.80, 14.82, 59.62, 10.61, 0.00, 0.14
3.94, 28.82, 15.01, 59.37, 10.62, 0.00, 0.08
3.96, 28.70, 15.29, 59.23, 10.64, 0.00, 0.27
3.98, 28.44, 15.45, 59.28, 10.71, 0.00, 0.66
4.00, 28.34, 15.45, 59.44, 10.78, 0.00, 0.71
4.02, 28.27, 15.53, 59.55, 10.85, 0.00, 0.72
4.04, 28.08, 15.82, 59.51, 10.94, 0.00, 0.92
4.06, 28.08, 16.14, 59.38, 10.94, 0.00, 0.92
4.08, 27.70, 16.21, 59.26, 11.08, 0.00, 1.40
4.10, 27.51, 16.05, 59.24, 11.23, 0.00, 1.47
4.12, 27.46, 15.97, 59.29, 11.36, 0.00, 1.31
4.14, 27.38, 16.15, 59.34, 11.48, 0.00, 1.23
4.16, 27.15, 16.45, 59.34, 11.63, 0.00, 1.41
4.18, 26.76, 16.59, 59.31, 11.81, 0.00, 1.82
4.20, 26.57, 16.54, 59.25, 11.99, 0.00, 1.84
4.22, 26.42, 16.54, 59.12, 12.17, 0.00, 1.78
4.24, 31.64, 16.73, 58.89, 12.15, 0.00, -0.22
4.26, 31.64, 16.92, 58.66, 12.15, 0.00, -0.22
4.28, 31.48, 16.86, 58.49, 12.16, 0.00, 0.08
4.30, 31.51, 16.60, 58.41, 12.16, 0.00, 0.02
4.32, 31.67, 16.42, 58.35, 12.13, 0.00, -0.24
4.34, 31.80, 16.52, 58.24, 12.09, 0.00, -0.42
4.36, 31.78, 16.77, 58.09, 12.06, 0.00, -0.32
4.38, 31.60, 16.93, 57.91, 12.06, 0.00, 0.03
4.40, 31.55, 16.97, 57.80, 12.07, 0.00, 0.11
4.42, 31.50, 17.11, 57.78, 12.09, 0.00, 0.17
4.44, 31.34, 17.44, 57.81, 12.13, 0.00, 0.41
4.46, 31.34, 17.81, 57.83, 12.13, 0.00, 0.41
4.48, 30.97, 17.95, 57.80, 12.23, 0.00, 0.97
4.50, 30.78, 17.85, 57.77, 12.34, 0.00, 1.11
4.52, 30.73, 17.76, 57.76, 12.44, 0.00, 1.01
4.54, 30.69, 17.90, 57.71, 12.54, 0.00, 0.92
4.56, 30.51, 18.22, 57.61, 12.64, 0.00, 1.06
4.58, 30.12, 18.50, 57.50, 12.79, 0.00, 1.54
4.59, 29.84, 18.63, 57.50, 12.97, 0.00, 1.74
4.61, 29.61, 18.72, 57.58, 13.15, 0.00, 1.84
4.63, 29.36, 18.83, 57.66, 13.35, 0.00, 1.94
4.65, 29.36, 18.86, 57.69, 13.35, 0.00, 1.94
4.67, 29.12, 18.68, 57.69, 13.55, 0.00, 2.02
4.69, 29.03, 18.39, 57.73, 13.73, 0.00, 1.84
4.71, 29.02, 18.25, 57.78, 13.89, 0.00, 1.55
4.73, 28.95, 18.42, 57.78, 14.03, 0.00, 1.41
4.75, 28.71, 18.71, 57.69, 14.19, 0.00, 1.58
4.77, 33.80, 18.84, 57.56, 14.17, 0.00, -0.14
4.79, 33.82, 18.74, 57.47, 14.16, 0.00, -0.14
4.81, 33.90, 18.68, 57.41, 14.13, 0.00, -0.26
4.83, 33.90, 18.82, 57.31, 14.11, 0.00, -0.22
4.85, 33.90, 19.03, 57.16, 14.11, 0.00, -0.22
4.87, 33.74, 19.05, 56.99, 14.12, 0.00, 0.08
4.89, 33.73, 18.91, 56.82, 14.12, 0.00, 0.10
4.91, 33.80, 18.86, 56.64, 14.12, 0.00, -0.04
4.93, 33.83, 19.04, 56.47, 14.11, 0.00, -0.09
4.95, 33.73, 19.32, 56.33, 14.12, 0.00, 0.09
4.97, 33.49, 19.50, 56.24, 14.17, 0.00, 0.48
4.99, 33.37, 19.60, 56.19, 14.23, 0.00, 0.60
5.01, 33.24, 19.77, 56.20, 14.30, 0.00, 0.72
5.03, 33.03, 20.05, 56.26, 14.40, 0.00, 0.95
5.05, 33.03, 20.32, 56.30, 14.40, 0.00, 0.95
5.07, 32.68, 20.46, 56.29, 14.53, 0.00, 1.37
5.09, 32.46, 20.51, 56.23, 14.68, 0.00, 1.51
5.11, 32.28, 20.61, 56.13, 14.84, 0.00, 1.56
5.13, 32.06, 20.81, 55.99, 15.01, 0.00, 1.67
5.15, 31.78, 20.98, 55.85, 15.19, 0.00, 1.86
5.17, 31.47, 21.01, 55.76, 15.40, 0.00, 2.06
5.19, 31.27, 20.97, 55.78, 15.60, 0.00, 2.04
5.21, 31.08, 21.00, 55.89, 15.80, 0.00, 2.02
5.23, 30.83, 21.13, 56.02, 16.02, 0.00, 2.11
5.25, 30.83, 21.18, 56.10, 16.02, 0.00, 2.11
5.27, 30.55, 21.01, 56.16, 16.24, 0.00, 2.23
5.29, 30.43, 20.67, 56.21, 16.45, 0.00, 2.06
5.31, 35.89, 20.42, 56.24, 16.41, 0.00, -0.38
5.33, 36.07, 20.47, 56.16, 16.34, 0.00, -0.63
5.35, 36.10, 20.73, 55.97, 16.29, 0.00, -0.58
5.37, 35.92, 21.00, 55.76, 16.27, 0.00, -0.17
5.39, 35.80, 21.17, 55.65, 16.27, 0.00, 0.05
5.41, 35.71, 21.31, 55.62, 16.29, 0.00, 0.19
5.43, 35.60, 21.49, 55.63, 16.33, 0.00, 0.35
5.45, 35.60, 21.65, 55.58, 16.33, 0.00, 0.35
5.47, 35.41, 21.70, 55.43, 16.39, 0.00, 0.60
5.49, 35.33, 21.68, 55.19, 16.45, 0.00, 0.65
5.51, 35.27, 21.75, 54.94, 16.52, 0.00, 0.63
5.53, 35.16, 21.92, 54.79, 16.59, 0.00, 0.70
5.55, 34.99, 22.09, 54.78, 16.67, 0.00, 0.87
5.57, 34.77, 22.18, 54.82, 16.78, 0.00, 1.09
5.59, 34.62, 22.26, 54.87, 16.90, 0.00, 1.16
5.61, 34.43, 22.44, 54.91, 17.03, 0.00, 1.29
5.63, 34.17, 22.66, 54.98, 17.18, 0.00, 1.50
5.65, 34.17, 22.77, 55.01, 17.18, 0.00, 1.50
5.67, 33.89, 22.70, 54.97, 17.35, 0.00, 1.72
5.69, 33.76, 22.58, 54.84, 17.51, 0.00, 1.65
5.71, 33.67, 22.55, 54.68, 17.67, 0.00, 1.53
5.73, 33.53, 22.64, 54.51, 17.82, 0.00, 1.50
5.75, 33.33, 22.67, 54.37, 17.98, 0.00, 1.59
5.77, 33.18, 22.56, 54.24, 18.13, 0.00, 1.58
5.79, 33.11, 22.41, 54.19, 18.27, 0.00, 1.42
5.81, 33.02, 22.42, 54.23, 18.41, 0.00, 1.33
5.83, 38.31, 22.61, 54.38, 18.34, 0.00, -0.66
5.85, 38.31, 22.76, 54.55, 18.34, 0.00, -0.66
5.87, 38.22, 22.68, 54.69, 18.30, 0.00, -0.40
5.89, 38.30, 22.42, 54.77, 18.25, 0.00, -0.48
5.91, 38.51, 22.26, 54.79, 18.18, 0.00, -0.74
5.93, 38.68, 22.36, 54.78, 18.09, 0.00, -0.90
5.95, 38.71, 22.60, 54.78, 18.01, 0.00, -0.80
5.97, 38.58, 22.79, 54.82, 17.96, 0.00, -0.45
5.99, 38.54, 22.92, 54.87, 17.93, 0.00, -0.31
6.01, 38.48, 23.11, 54.85, 17.92, 0.00, -0.16
6.03, 38.36, 23.36, 54.73, 17.93, 0.00, 0.08
6.05, 38.36, 23.53, 54.56, 17.93, 0.00, 0.08
6.07, 38.17, 23.54, 54.38, 17.96, 0.00, 0.37
6.09, 38.13, 23.54, 54.18, 18.00, 0.00, 0.38
6.11, 38.09, 23.70, 53.98, 18.04, 0.00, 0.38
6.13, 37.95, 24.00, 53.87, 18.09, 0.00, 0.55
6.15, 37.72, 24.21, 53.92, 18.18, 0.00, 0.84
6.17, 37.49, 24.25, 54.08, 18.29, 0.00, 1.09
6.19, 37.38, 24.26, 54.22, 18.39, 0.00, 1.08
6.21, 37.24, 24.40, 54.24, 18.51, 0.00, 1.15
6.23, 37.00, 24.61, 54.17, 18.64, 0.00, 1.35
6.25, 37.00, 24.67, 54.03, 18.64, 0.00, 1.35
6.27, 36.77, 24.46, 53.85, 18.80, 0.00, 1.51
6.29, 36.74, 24.16, 53.62, 18.93, 0.00, 1.30
6.31, 36.79, 24.04, 53.40, 19.03, 0.00, 1.00
6.33, 36.77, 24.13, 53.28, 19.11, 0.00, 0.88
6.35, 36.62, 24.25, 53.32, 19.21, 0.00, 0.97
6.37, 41.91, 24.25, 53.45, 19.11, 0.00, -1.00
6.39, 42.02, 24.25, 53.58, 19.01, 0.00, -1.02
6.41, 42.08, 24.41, 53.64, 18.91, 0.00, -0.95
6.43, 42.03, 24.69, 53.66, 18.84, 0.00, -0.71
6.45, 42.03, 24.89, 53.66, 18.84, 0.00, -0.71
6.47, 41.90, 24.86, 53.65, 18.81, 0.00, -0.37
6.49, 41.95, 24.74, 53.63, 18.77, 0.00, -0.40
6.51, 42.07, 24.75, 53.55, 18.71, 0.00, -0.52
6.53, 42.11, 24.96, 53.46, 18.66, 0.00, -0.51
6.55, 42.04, 25.21, 53.41, 18.63, 0.00, -0.30
6.57, 41.86, 25.37, 53.43, 18.64, 0.00, 0.05
6.59, 41.78, 25.50, 53.46, 18.66, 0.00, 0.17
6.61, 41.66, 25.73, 53.40, 18.69, 0.00, 0.34
6.63, 41.46, 26.02, 53.27, 18.75, 0.00, 0.62
6.65, 41.46, 26.22, 53.17, 18.75, 0.00, 0.62
6.67, 41.20, 26.24, 53.13, 18.85, 0.00, 0.96
6.69, 41.09, 26.20, 53.14, 18.94, 0.00, 0.98
6.71, 41.01, 26.25, 53.12, 19.04, 0.00, 0.94
6.72, 40.89, 26.40, 53.06, 19.14, 0.00, 0.99
6.74, 40.70, 26.54, 53.03, 19.25, 0.00, 1.14
6.76, 40.48, 26.58, 53.04, 19.38, 0.00, 1.32
6.78, 40.35, 26.57, 53.08, 19.52, 0.00, 1.31
6.80, 40.21, 26.62, 53.06, 19.65, 0.00, 1.32
6.82, 40.01, 26.78, 53.00, 19.79, 0.00, 1.43
6.84, 40.01, 26.89, 52.95, 19.79, 0.00, 1.43
6.86, 39.76, 26.78, 52.92, 19.95, 0.00, 1.63
6.88, 45.14, 26.54, 52.87, 19.89, 0.00, -0.59
6.90, 45.34, 26.44, 52.74, 19.81, 0.00, -0.83
6.92, 45.48, 26.64, 52.55, 19.72, 0.00, -0.93
6.94, 45.46, 27.02, 52.36, 19.65, 0.00, -0.73
6.96, 45.20, 27.33, 52.21, 19.63, 0.00, -0.18
6.98, 45.08, 27.48, 52.12, 19.63, 0.00, 0.05
7.00, 45.02, 27.53, 52.09, 19.65, 0.00, 0.14
7.02, 44.99, 27.56, 52.12, 19.66, 0.00, 0.17
7.04, 44.99, 27.57, 52.16, 19.66, 0.00, 0.17
7.06, 44.96, 27.52, 52.18, 19.68, 0.00, 0.20
7.08, 44.97, 27.48, 52.20, 19.70, 0.00, 0.15
7.10, 44.97, 27.60, 52.21, 19.71, 0.00, 0.12
7.12, 44.89, 27.90, 52.21, 19.73, 0.00, 0.23
7.14, 44.69, 28.27, 52.17, 19.79, 0.00, 0.53
7.16, 44.31, 28.57, 52.09, 19.89, 0.00, 1.07
7.18, 44.06, 28.75, 51.99, 20.02, 0.00, 1.30
7.20, 43.86, 28.84, 51.92, 20.16, 0.00, 1.43
7.22, 43.67, 28.92, 51.92, 20.32, 0.00, 1.51
7.24, 43.67, 28.98, 51.99, 20.32, 0.00, 1.51
7.26, 43.46, 28.98, 52.08, 20.48, 0.00, 1.61
7.28, 43.30, 28.91, 52.15, 20.64, 0.00, 1.61
7.30, 43.18, 28.82, 52.15, 20.79, 0.00, 1.54
7.32, 43.08, 28.80, 52.05, 20.94, 0.00, 1.45
7.34, 42.95, 28.84, 51.88, 21.08, 0.00, 1.43
7.36, 42.76, 28.90, 51.74, 21.23, 0.00, 1.50
7.38, 42.57, 28.98, 51.73, 21.39, 0.00, 1.57
7.40, 47.82, 29.09, 51.82, 21.34, 0.00, -0.44
7.42, 47.79, 29.22, 51.94, 21.31, 0.00, -0.31
7.44, 47.79, 29.28, 52.05, 21.31, 0.00, -0.31
7.46, 47.75, 29.16, 52.18, 21.29, 0.00, -0.19
7.48, 47.83, 28.97, 52.32, 21.26, 0.00, -0.31
7.50, 47.98, 28.89, 52.40, 21.21, 0.00, -0.50
7.52, 48.08, 29.02, 52.40, 21.15, 0.00, -0.58
7.54, 48.06, 29.26, 52.30, 21.11, 0.00, -0.45
7.56, 47.87, 29.54, 52.14, 21.10, 0.00, -0.07
7.58, 47.72, 29.81, 51.93, 21.12, 0.00, 0.20
7.60, 47.54, 30.05, 51.73, 21.17, 0.00, 0.46
7.62, 47.37, 30.21, 51.62, 21.23, 0.00, 0.67
7.64, 47.37, 30.28, 51.60, 21.23, 0.00, 0.67
7.66, 47.22, 30.29, 51.64, 21.32, 0.00, 0.81
7.68, 47.13, 30.31, 51.70, 21.40, 0.00, 0.82
7.70, 47.04, 30.34, 51.79, 21.48, 0.00, 0.84
7.72, 46.94, 30.41, 51.94, 21.57, 0.00, 0.87
7.74, 46.81, 30.52, 52.13, 21.66, 0.00, 0.94
7.76, 46.61, 30.65, 52.30, 21.77, 0.00, 1.11
7.78, 46.41, 30.79, 52.36, 21.90, 0.00, 1.25
7.80, 46.22, 30.89, 52.26, 22.04, 0.00, 1.37
7.82, 46.03, 30.97, 52.08, 22.18, 0.00, 1.46
7.84, 46.03, 31.01, 51.89, 22.18, 0.00, 1.46
7.86, 45.83, 31.01, 51.74, 22.34, 0.00, 1.54
7.88, 45.68, 30.98, 51.64, 22.49, 0.00, 1.54
7.90, 45.55, 30.95, 51.59, 22.64, 0.00, 1.51
7.92, 45.41, 30.96, 51.59, 22.79, 0.00, 1.49
7.94, 50.74, 30.99, 51.58, 22.73, 0.00, -0.62
7.96, 50.77, 31.06, 51.54, 22.67, 0.00, -0.56
7.98, 50.77, 31.18, 51.47, 22.62, 0.00, -0.47
8.00, 50.74, 31.28, 51.45, 22.59, 0.00, -0.34
8.02, 50.73, 31.31, 51.53, 22.56, 0.00, -0.27
8.04, 50.73, 31.24, 51.69, 22.56, 0.00, -0.27
8.06, 50.80, 31.17, 51.87, 22.53, 0.00, -0.34
8.08, 50.88, 31.20, 51.98, 22.49, 0.00, -0.41
8.10, 50.90, 31.38, 51.96, 22.45, 0.00, -0.38
8.12, 50.83, 31.60, 51.87, 22.43, 0.00, -0.20
8.14, 50.72, 31.80, 51.76, 22.43, 0.00, 0.02
8.16, 50.54, 31.99, 51.65, 22.46, 0.00, 0.32
