# time (s), duty, act pres, tank pres, d4, d5, pres err
0.58, 16.57, 0.02, 66.80, 0.00, 35.80, -2.62
0.60, 16.57, 0.04, 66.80, 0.00, 35.80, -2.61
0.62, 16.55, 0.08, 66.80, 0.00, 35.91, -2.57
0.64, 16.52, 0.16, 66.80, 0.00, 36.47, -2.52
0.66, 16.46, 0.35, 66.80, 0.00, 37.73, -2.39
0.68, 16.46, 0.65, 66.80, 0.00, 39.31, -2.39
0.70, 16.45, 0.92, 66.80, -0.20, 40.33, -1.98
0.72, 16.48, 1.03, 66.80, -0.37, 40.35, -1.71
0.74, 16.59, 1.00, 66.80, -0.53, 39.77, -1.60
0.76, 16.77, 1.03, 66.80, -0.69, 39.14, -1.63
0.78, 16.91, 1.26, 66.80, -0.85, 38.80, -1.60
0.80, 16.93, 1.61, 66.80, -0.99, 39.08, -1.37
0.82, 16.76, 1.92, 66.80, -1.07, 40.29, -0.85
0.84, 16.70, 2.10, 66.80, -1.13, 42.00, -0.61
0.86, 16.68, 2.21, 66.80, -1.18, 43.09, -0.47
0.88, 16.68, 2.29, 66.80, -1.18, 42.65, -0.47
0.90, 16.65, 2.28, 66.80, -1.22, 40.66, -0.34
0.92, 16.68, 2.21, 66.80, -1.25, 37.92, -0.35
0.94, 16.76, 2.23, 66.80, -1.29, 35.41, -0.42
0.96, 16.79, 2.48, 66.80, -1.33, 33.72, -0.40
0.98, 16.68, 2.93, 66.80, -1.35, 33.14, -0.15
0.99, 16.43, 3.35, 66.80, -1.32, 33.83, 0.30
1.01, 16.06, 3.57, 66.80, -1.23, 35.37, 0.86
1.03, 15.90, 3.64, 66.80, -1.13, 36.73, 0.99
1.05, 15.77, 3.74, 66.80, -1.03, 36.98, 1.05
1.07, 15.77, 3.93, 66.80, -1.03, 35.96, 1.05
1.09, 22.35, 4.10, 66.80, -1.16, 33.85, -1.33
1.12, 22.38, 4.14, 66.80, -1.28, 30.84, -1.16
1.13, 22.47, 4.14, 66.80, -1.39, 27.65, -1.12
1.15, 22.58, 4.29, 66.80, -1.50, 25.51, -1.12
1.17, 22.60, 4.67, 66.80, -1.60, 25.37, -0.96
1.19, 22.47, 5.17, 66.80, -1.66, 27.20, -0.58
1.21, 22.09, 5.62, 66.80, -1.64, 30.01, 0.15
1.23, 21.84, 5.96, 66.80, -1.59, 32.12, 0.54
1.25, 21.59, 6.32, 66.80, -1.50, 32.06, 0.87
1.27, 21.59, 6.73, 66.80, -1.50, 29.66, 0.87
1.29, 21.14, 7.08, 66.80, -1.35, 26.03, 1.47
1.31, 20.78, 7.22, 66.80, -1.17, 22.54, 1.82
1.33, 20.51, 7.22, 66.80, -0.97, 20.26, 1.96
1.35, 20.32, 7.33, 66.80, -0.78, 19.96, 1.96
1.37, 20.06, 7.69, 66.80, -0.57, 21.78, 2.07
1.39, 19.64, 8.16, 66.80, -0.33, 24.61, 2.43
1.41, 18.99, 8.49, 66.80, -0.02, 26.40, 3.10
1.43, 18.55, 8.62, 66.80, 0.31, 25.63, 3.32
1.45, 18.17, 8.69, 66.80, 0.65, 22.56, 3.39
1.47, 18.17, 8.79, 66.80, 0.65, 19.03, 3.39
1.49, 17.75, 8.85, 66.80, 1.00, 16.72, 3.54
1.51, 17.36, 8.79, 66.80, 1.36, 15.57, 3.59
1.53, 17.04, 8.72, 66.80, 1.72, 14.41, 3.53
1.55, 16.73, 8.87, 66.80, 2.06, 12.70, 3.46
1.57, 16.29, 9.21, 66.80, 2.42, 11.22, 3.61
1.59, 15.73, 9.51, 66.80, 2.82, 10.89, 3.95
1.61, 21.95, 9.55, 66.80, 2.99, 11.60, 1.68
1.63, 21.83, 9.43, 66.80, 3.15, 12.31, 1.60
1.65, 21.74, 9.40, 66.80, 3.30, 11.98, 1.50
1.67, 21.74, 9.61, 66.80, 3.30, 10.38, 1.50
1.69, 21.45, 9.86, 66.80, 3.47, 8.09, 1.72
1.71, 21.13, 9.96, 66.80, 3.66, 5.91, 1.97
1.73, 20.88, 9.96, 66.80, 3.87, 4.34, 2.07
1.75, 20.66, 10.12, 66.80, 4.08, 3.47, 2.07
1.77, 20.37, 10.53, 66.80, 4.30, 2.94, 2.23
1.79, 19.90, 11.02, 66.80, 4.57, 2.38, 2.64
1.81, 19.23, 11.32, 66.80, 4.90, 1.70, 3.32
1.83, 18.79, 11.39, 66.80, 5.25, 1.14, 3.49
1.85, 18.43, 11.41, 66.80, 5.59, 0.78, 3.50
1.87, 18.43, 11.55, 66.80, 5.59, 0.53, 3.50
1.89, 17.99, 11.71, 66.80, 5.96, 0.29, 3.66
1.91, 17.53, 11.69, 66.80, 6.34, 0.10, 3.82
1.93, 17.16, 11.56, 66.80, 6.72, 0.02, 3.80
1.95, 16.85, 11.53, 66.80, 7.09, 0.00, 3.67
1.97, 16.51, 11.64, 66.80, 7.45, 0.00, 3.64
1.99, 16.04, 11.72, 66.78, 7.83, 0.00, 3.81
2.01, 15.66, 11.64, 66.76, 8.22, 0.00, 3.81
2.03, 15.36, 11.50, 66.74, 8.59, 0.00, 3.68
2.05, 15.05, 11.46, 66.74, 8.94, 0.00, 3.57
2.07, 15.05, 11.49, 66.76, 8.94, 0.00, 3.57
2.09, 14.68, 11.46, 66.78, 9.30, 0.00, 3.60
2.11, 14.34, 11.29, 66.80, 9.66, 0.00, 3.57
2.13, 14.08, 11.10, 66.80, 10.00, 0.00, 3.40
2.15, 20.72, 11.04, 66.80, 10.06, 0.00, 0.57
2.17, 20.70, 11.13, 66.80, 10.11, 0.00, 0.51
2.19, 20.59, 11.27, 66.80, 10.17, 0.00, 0.60
2.21, 20.42, 11.35, 66.80, 10.25, 0.00, 0.79
2.23, 20.30, 11.41, 66.80, 10.33, 0.00, 0.85
2.25, 20.17, 11.53, 66.80, 10.42, 0.00, 0.93
2.27, 20.17, 11.71, 66.80, 10.42, 0.00, 0.93
2.29, 19.93, 11.78, 66.80, 10.54, 0.00, 1.19
2.31, 19.77, 11.61, 66.80, 10.67, 0.00, 1.25
2.33, 19.75, 11.36, 66.80, 10.78, 0.00, 1.08
2.35, 19.79, 11.32, 66.80, 10.86, 0.00, 0.83
2.37, 19.73, 11.61, 66.79, 10.94, 0.00, 0.79
2.39, 19.47, 12.05, 66.74, 11.05, 0.00, 1.08
2.41, 19.00, 12.34, 66.67, 11.22, 0.00, 1.70
2.43, 18.73, 12.39, 66.59, 11.40, 0.00, 1.86
2.45, 18.55, 12.37, 66.56, 11.59, 0.00, 1.85
2.47, 18.55, 12.39, 66.61, 11.59, 0.00, 1.85
2.49, 18.36, 12.38, 66.69, 11.77, 0.00, 1.86
2.51, 18.18, 12.26, 66.75, 11.96, 0.00, 1.85
2.53, 18.06, 12.17, 66.77, 12.13, 0.00, 1.73
2.55, 17.95, 12.27, 66.75, 12.29, 0.00, 1.64
2.57, 17.72, 12.49, 66.70, 12.47, 0.00, 1.74
2.59, 17.41, 12.61, 66.64, 12.66, 0.00, 1.96
2.61, 17.17, 12.50, 66.53, 12.87, 0.00, 2.05
2.63, 17.07, 12.33, 66.39, 13.06, 0.00, 1.87
2.65, 16.94, 12.35, 66.31, 13.23, 0.00, 1.78
2.67, 16.94, 12.54, 66.34, 13.23, 0.00, 1.78
2.69, 23.46, 12.63, 66.47, 13.17, 0.00, -0.62
2.71, 23.47, 12.46, 66.63, 13.12, 0.00, -0.53
2.73, 23.62, 12.19, 66.73, 13.05, 0.00, -0.70
2.75, 23.86, 12.10, 66.76, 12.95, 0.00, -0.97
2.77, 24.01, 12.29, 66.74, 12.85, 0.00, -1.06
2.79, 24.00, 12.62, 66.64, 12.76, 0.00, -0.87
2.81, 23.80, 12.89, 66.45, 12.72, 0.00, -0.39
2.83, 23.71, 13.05, 66.27, 12.70, 0.00, -0.18
2.85, 23.64, 13.24, 66.22, 12.70, 0.00, -0.03
2.87, 23.64, 13.52, 66.35, 12.70, 0.00, -0.03
2.89, 23.41, 13.75, 66.56, 12.73, 0.00, 0.36
2.91, 23.23, 13.75, 66.67, 12.79, 0.00, 0.59
2.93, 23.17, 13.60, 66.65, 12.85, 0.00, 0.59
2.95, 23.21, 13.55, 66.52, 12.90, 0.00, 0.43
2.97, 23.19, 13.79, 66.37, 12.94, 0.00, 0.39
2.99, 23.01, 14.18, 66.23, 13.00, 0.00, 0.63
3.00, 22.61, 14.45, 66.11, 13.12, 0.00, 1.18
3.02, 22.40, 14.49, 66.02, 13.25, 0.00, 1.33
3.04, 22.28, 14.46, 66.03, 13.38, 0.00, 1.32
3.06, 22.28, 14.46, 66.16, 13.38, 0.00, 1.32
3.08, 22.16, 14.45, 66.36, 13.51, 0.00, 1.30
3.10, 22.03, 14.37, 66.53, 13.64, 0.00, 1.29
3.12, 21.95, 14.32, 66.63, 13.76, 0.00, 1.21
3.14, 21.86, 14.44, 66.66, 13.88, 0.00, 1.16
3.16, 21.67, 14.72, 66.61, 14.01, 0.00, 1.28
3.18, 21.38, 14.92, 66.48, 14.16, 0.00, 1.56
3.20, 27.92, 14.94, 66.31, 14.08, 0.00, -0.84
3.22, 28.03, 14.90, 66.20, 13.99, 0.00, -0.88
3.24, 28.10, 15.03, 66.19, 13.90, 0.00, -0.85
3.26, 28.10, 15.29, 66.26, 13.90, 0.00, -0.85
3.28, 27.98, 15.48, 66.28, 13.86, 0.00, -0.50
3.30, 27.91, 15.54, 66.16, 13.82, 0.00, -0.31
3.32, 27.91, 15.64, 65.94, 13.80, 0.00, -0.25
3.34, 27.87, 15.93, 65.76, 13.78, 0.00, -0.15
3.36, 27.71, 16.34, 65.67, 13.80, 0.00, 0.14
3.38, 27.45, 16.66, 65.62, 13.85, 0.00, 0.55
3.40, 27.15, 16.80, 65.53, 13.95, 0.00, 0.95
3.42, 27.01, 16.86, 65.47, 14.05, 0.00, 1.04
3.44, 26.85, 17.00, 65.52, 14.16, 0.00, 1.13
3.46, 26.85, 17.21, 65.68, 14.16, 0.00, 1.13
3.48, 26.56, 17.32, 65.78, 14.31, 0.00, 1.42
3.50, 26.35, 17.21, 65.72, 14.46, 0.00, 1.53
3.52, 26.27, 17.00, 65.52, 14.60, 0.00, 1.42
3.54, 26.25, 16.93, 65.30, 14.72, 0.00, 1.21
3.56, 26.17, 17.06, 65.15, 14.84, 0.00, 1.14
3.58, 25.98, 17.26, 65.00, 14.96, 0.00, 1.27
3.60, 25.68, 17.42, 64.78, 15.12, 0.00, 1.55
3.62, 25.43, 17.61, 64.58, 15.29, 0.00, 1.72
3.64, 25.13, 17.83, 64.55, 15.48, 0.00, 1.93
3.66, 25.13, 17.97, 64.73, 15.48, 0.00, 1.93
3.68, 24.79, 17.91, 64.97, 15.70, 0.00, 2.18
3.70, 24.60, 17.76, 65.11, 15.91, 0.00, 2.12
3.72, 31.32, 17.72, 65.11, 15.85, 0.00, -0.66
3.74, 31.41, 17.88, 65.04, 15.78, 0.00, -0.70
3.76, 31.38, 18.16, 64.88, 15.72, 0.00, -0.54
3.78, 31.27, 18.38, 64.65, 15.70, 0.00, -0.26
3.80, 31.12, 18.52, 64.42, 15.70, 0.00, 0.04
3.82, 31.04, 18.67, 64.32, 15.72, 0.00, 0.17
3.84, 30.90, 18.91, 64.34, 15.76, 0.00, 0.36
3.86, 30.90, 19.14, 64.38, 15.76, 0.00, 0.36
3.88, 30.66, 19.16, 64.38, 15.83, 0.00, 0.72
3.90, 30.57, 18.95, 64.35, 15.90, 0.00, 0.74
3.92, 30.62, 18.76, 64.32, 15.95, 0.00, 0.53
3.94, 30.68, 18.84, 64.31, 15.99, 0.00, 0.34
3.96, 30.60, 19.21, 64.33, 16.03, 0.00, 0.42
3.98, 30.34, 19.61, 64.44, 16.11, 0.00, 0.79
4.00, 29.93, 19.85, 64.59, 16.24, 0.00, 1.34
4.02, 29.70, 19.94, 64.66, 16.39, 0.00, 1.49
4.04, 29.52, 19.98, 64.56, 16.55, 0.00, 1.55
4.06, 29.52, 19.97, 64.34, 16.55, 0.00, 1.55
4.08, 29.37, 19.81, 64.08, 16.70, 0.00, 1.55
4.10, 29.30, 19.58, 63.85, 16.84, 0.00, 1.39
4.12, 29.30, 19.49, 63.64, 16.96, 0.00, 1.16
4.14, 29.24, 19.67, 63.49, 17.06, 0.00, 1.07
4.16, 29.02, 19.97, 63.46, 17.19, 0.00, 1.25
4.18, 28.72, 20.15, 63.53, 17.34, 0.00, 1.55
4.20, 28.44, 20.21, 63.57, 17.52, 0.00, 1.77
4.22, 28.22, 20.35, 63.50, 17.70, 0.00, 1.84
4.24, 34.73, 20.66, 63.40, 17.65, 0.00, -0.56
4.26, 34.73, 20.93, 63.34, 17.65, 0.00, -0.56
4.28, 34.52, 20.95, 63.32, 17.64, 0.00, -0.12
4.30, 34.53, 20.75, 63.30, 17.63, 0.00, -0.10
4.32, 34.66, 20.63, 63.23, 17.60, 0.00, -0.30
4.34, 34.76, 20.81, 63.08, 17.55, 0.00, -0.42
4.36, 34.69, 21.25, 62.82, 17.53, 0.00, -0.24
4.38, 34.45, 21.74, 62.45, 17.55, 0.00, 0.20
4.40, 34.01, 22.11, 62.12, 17.64, 0.00, 0.90
4.42, 33.75, 22.32, 61.99, 17.76, 0.00, 1.18
4.44, 33.54, 22.44, 62.06, 17.89, 0.00, 1.33
4.46, 33.54, 22.52, 62.22, 17.89, 0.00, 1.33
4.48, 33.33, 22.51, 62.37, 18.04, 0.00, 1.47
4.50, 33.19, 22.36, 62.51, 18.18, 0.00, 1.46
4.52, 33.13, 22.17, 62.62, 18.31, 0.00, 1.30
4.54, 33.11, 22.13, 62.64, 18.43, 0.00, 1.12
4.56, 33.03, 22.25, 62.52, 18.53, 0.00, 1.08
4.58, 32.85, 22.40, 62.32, 18.65, 0.00, 1.20
4.60, 32.61, 22.48, 62.17, 18.79, 0.00, 1.40
4.62, 32.43, 22.55, 62.10, 18.94, 0.00, 1.46
4.64, 32.23, 22.65, 62.10, 19.09, 0.00, 1.54
4.66, 32.23, 22.70, 62.12, 19.09, 0.00, 1.54
4.68, 32.01, 22.62, 62.13, 19.26, 0.00, 1.66
4.70, 31.89, 22.47, 62.13, 19.42, 0.00, 1.57
4.72, 31.83, 22.47, 62.10, 19.56, 0.00, 1.42
4.74, 31.69, 22.72, 62.05, 19.70, 0.00, 1.42
4.76, 31.40, 23.02, 62.00, 19.87, 0.00, 1.67
4.78, 37.88, 23.13, 61.96, 19.80, 0.00, -0.66
4.80, 37.91, 23.05, 61.89, 19.75, 0.00, -0.58
4.82, 38.01, 23.07, 61.75, 19.68, 0.00, -0.65
4.84, 37.99, 23.33, 61.61, 19.63, 0.00, -0.51
4.86, 37.99, 23.64, 61.56, 19.63, 0.00, -0.51
4.88, 37.75, 23.74, 61.59, 19.63, 0.00, -0.04
4.90, 37.70, 23.61, 61.64, 19.63, 0.00, 0.06
4.92, 37.77, 23.54, 61.61, 19.62, 0.00, -0.07
4.94, 37.82, 23.73, 61.46, 19.61, 0.00, -0.14
4.96, 37.72, 24.18, 61.16, 19.62, 0.00, 0.05
4.98, 37.44, 24.73, 60.76, 19.67, 0.00, 0.50
5.00, 36.92, 25.17, 60.38, 19.80, 0.00, 1.29
5.02, 36.58, 25.41, 60.19, 19.96, 0.00, 1.64
5.04, 36.33, 25.47, 60.25, 20.14, 0.00, 1.78
5.06, 36.33, 25.47, 60.42, 20.14, 0.00, 1.78
5.08, 36.15, 25.46, 60.54, 20.32, 0.00, 1.79
5.10, 35.98, 25.43, 60.57, 20.49, 0.00, 1.78
5.12, 35.82, 25.36, 60.56, 20.67, 0.00, 1.75
5.14, 35.68, 25.28, 60.52, 20.84, 0.00, 1.68
5.16, 35.56, 25.17, 60.38, 21.00, 0.00, 1.60
5.18, 35.47, 25.03, 60.11, 21.14, 0.00, 1.49
5.20, 35.44, 24.96, 59.83, 21.27, 0.00, 1.30
5.22, 35.30, 25.07, 59.70, 21.41, 0.00, 1.31
5.23, 35.06, 25.30, 59.81, 21.56, 0.00, 1.50
5.25, 35.06, 25.44, 60.06, 21.56, 0.00, 1.50
5.27, 34.75, 25.36, 60.24, 21.73, 0.00, 1.76
5.29, 34.62, 25.18, 60.28, 21.90, 0.00, 1.68
5.31, 41.43, 25.15, 60.24, 21.79, 0.00, -1.14
5.33, 41.56, 25.39, 60.19, 21.67, 0.00, -1.17
5.35, 41.53, 25.80, 60.12, 21.57, 0.00, -0.93
5.37, 41.38, 26.18, 60.02, 21.52, 0.00, -0.52
5.39, 41.12, 26.44, 59.94, 21.52, 0.00, 0.00
5.41, 40.99, 26.63, 59.95, 21.55, 0.00, 0.22
5.43, 40.86, 26.78, 60.04, 21.58, 0.00, 0.39
5.45, 40.86, 26.87, 60.15, 21.58, 0.00, 0.39
5.47, 40.72, 26.87, 60.24, 21.64, 0.00, 0.55
5.49, 40.67, 26.84, 60.30, 21.69, 0.00, 0.55
5.51, 40.63, 26.89, 60.29, 21.75, 0.00, 0.52
5.53, 40.55, 27.07, 60.15, 21.80, 0.00, 0.57
5.55, 40.39, 27.32, 59.91, 21.88, 0.00, 0.75
5.57, 40.16, 27.63, 59.66, 21.98, 0.00, 1.00
5.59, 39.77, 27.95, 59.49, 22.13, 0.00, 1.48
5.61, 39.45, 28.18, 59.45, 22.30, 0.00, 1.77
5.63, 39.20, 28.20, 59.49, 22.49, 0.00, 1.90
5.65, 39.20, 27.97, 59.53, 22.49, 0.00, 1.90
5.67, 39.16, 27.64, 59.48, 22.66, 0.00, 1.65
5.69, 39.19, 27.42, 59.28, 22.79, 0.00, 1.32
5.71, 39.19, 27.48, 59.05, 22.90, 0.00, 1.10
5.73, 39.04, 27.73, 58.94, 23.02, 0.00, 1.16
5.75, 38.78, 27.92, 58.95, 23.16, 0.00, 1.41
5.77, 38.52, 27.94, 58.95, 23.32, 0.00, 1.60
5.79, 38.35, 27.97, 58.88, 23.48, 0.00, 1.62
5.81, 44.96, 28.17, 58.79, 23.39, 0.00, -0.90
5.83, 44.88, 28.48, 58.81, 23.33, 0.00, -0.62
5.85, 44.78, 28.66, 58.92, 23.29, 0.00, -0.35
5.87, 44.78, 28.62, 59.01, 23.29, 0.00, -0.35
5.89, 44.81, 28.49, 58.99, 23.26, 0.00, -0.33
5.91, 44.92, 28.48, 58.90, 23.21, 0.00, -0.46
5.93, 44.97, 28.65, 58.83, 23.16, 0.00, -0.47
5.95, 44.91, 28.92, 58.82, 23.14, 0.00, -0.30
5.97, 44.79, 29.19, 58.85, 23.13, 0.00, -0.03
5.99, 44.54, 29.47, 58.85, 23.17, 0.00, 0.38
6.01, 44.33, 29.77, 58.82, 23.24, 0.00, 0.67
6.03, 44.08, 30.05, 58.78, 23.33, 0.00, 0.97
6.05, 43.84, 30.23, 58.79, 23.45, 0.00, 1.21
6.07, 43.84, 30.24, 58.83, 23.45, 0.00, 1.21
6.09, 43.67, 30.16, 58.87, 23.58, 0.00, 1.29
6.11, 43.59, 30.12, 58.86, 23.70, 0.00, 1.21
6.13, 43.50, 30.21, 58.80, 23.82, 0.00, 1.17
6.15, 43.33, 30.39, 58.73, 23.95, 0.00, 1.26
6.17, 43.09, 30.57, 58.69, 24.09, 0.00, 1.44
6.19, 42.78, 30.74, 58.69, 24.26, 0.00, 1.71
6.21, 42.52, 30.88, 58.68, 24.45, 0.00, 1.87
6.23, 42.27, 30.94, 58.66, 24.64, 0.00, 1.98
6.25, 42.08, 30.82, 58.61, 24.84, 0.00, 1.95
6.27, 42.08, 30.56, 58.49, 24.84, 0.00, 1.95
6.29, 42.09, 30.39, 58.31, 25.00, 0.00, 1.61
6.31, 42.04, 30.48, 58.13, 25.15, 0.00, 1.44
6.33, 41.84, 30.77, 58.06, 25.30, 0.00, 1.53
6.35, 41.51, 30.98, 58.11, 25.48, 0.00, 1.82
6.37, 48.04, 31.00, 58.22, 25.42, 0.00, -0.60
6.39, 48.10, 30.97, 58.31, 25.36, 0.00, -0.61
6.41, 48.14, 31.11, 58.37, 25.30, 0.00, -0.57
6.43, 48.07, 31.37, 58.37, 25.27, 0.00, -0.35
6.45, 47.95, 31.56, 58.29, 25.26, 0.00, -0.10
6.47, 47.95, 31.60, 58.12, 25.26, 0.00, -0.10
6.49, 47.89, 31.58, 57.96, 25.26, 0.00, 0.02
6.51, 47.90, 31.63, 57.87, 25.26, 0.00, 0.00
6.53, 47.87, 31.79, 57.84, 25.27, 0.00, 0.05
6.55, 47.77, 32.08, 57.76, 25.29, 0.00, 0.21
6.57, 47.57, 32.48, 57.58, 25.34, 0.00, 0.50
6.59, 47.15, 32.89, 57.41, 25.45, 0.00, 1.11
6.61, 46.84, 33.13, 57.34, 25.59, 0.00, 1.46
6.63, 46.62, 33.13, 57.40, 25.75, 0.00, 1.58
6.65, 46.53, 32.94, 57.50, 25.90, 0.00, 1.47
6.67, 46.53, 32.71, 57.57, 25.90, 0.00, 1.47
6.69, 46.58, 32.58, 57.60, 26.01, 0.00, 1.13
6.71, 46.55, 32.64, 57.64, 26.11, 0.00, 1.00
6.73, 46.41, 32.89, 57.66, 26.22, 0.00, 1.06
6.75, 46.15, 33.21, 57.64, 26.35, 0.00, 1.31
6.77, 45.83, 33.46, 57.58, 26.51, 0.00, 1.63
6.79, 45.47, 33.62, 57.51, 26.71, 0.00, 1.97
6.81, 45.20, 33.70, 57.49, 26.92, 0.00, 2.09
6.83, 44.96, 33.70, 57.51, 27.13, 0.00, 2.13
6.85, 44.79, 33.57, 57.55, 27.34, 0.00, 2.07
6.87, 44.79, 33.38, 57.58, 27.34, 0.00, 2.07
6.89, 51.58, 33.26, 57.60, 27.26, 0.00, -0.83
6.91, 51.73, 33.35, 57.61, 27.16, 0.00, -0.95
6.93, 51.77, 33.66, 57.64, 27.08, 0.00, -0.86
6.95, 51.68, 34.07, 57.69, 27.02, 0.00, -0.55
6.97, 51.48, 34.45, 57.70, 27.01, 0.00, -0.14
6.99, 51.18, 34.71, 57.65, 27.05, 0.00, 0.39
7.01, 51.02, 34.84, 57.55, 27.10, 0.00, 0.58
7.03, 50.92, 34.87, 57.49, 27.17, 0.00, 0.66
7.05, 50.86, 34.84, 57.47, 27.23, 0.00, 0.65
7.07, 50.86, 34.82, 57.46, 27.23, 0.00, 0.65
7.09, 50.82, 34.86, 57.44, 27.30, 0.00, 0.61
7.11, 50.74, 34.92, 57.45, 27.36, 0.00, 0.65
7.13, 50.63, 34.99, 57.48, 27.43, 0.00, 0.71
7.15, 50.52, 35.17, 57.46, 27.51, 0.00, 0.78
7.17, 50.34, 35.52, 57.32, 27.60, 0.00, 0.96
7.19, 49.90, 35.94, 57.14, 27.76, 0.00, 1.53
7.21, 49.54, 36.15, 57.03, 27.94, 0.00, 1.87
7.23, 49.32, 36.06, 57.06, 28.14, 0.00, 1.92
7.25, 49.24, 35.85, 57.15, 28.31, 0.00, 1.74
7.27, 49.24, 35.76, 57.20, 28.31, 0.00, 1.74
7.29, 49.18, 35.85, 57.19, 28.46, 0.00, 1.55
7.31, 48.97, 36.03, 57.21, 28.63, 0.00, 1.64
7.33, 48.70, 36.17, 57.27, 28.81, 0.00, 1.82
7.34, 48.43, 36.26, 57.28, 29.01, 0.00, 1.96
7.36, 48.18, 36.36, 57.20, 29.21, 0.00, 2.05
7.38, 47.88, 36.48, 57.08, 29.43, 0.00, 2.21
7.41, 54.42, 36.59, 57.01, 29.40, 0.00, -0.29
7.42, 54.41, 36.61, 57.02, 29.38, 0.00, -0.22
7.44, 54.46, 36.51, 57.05, 29.35, 0.00, -0.27
7.46, 54.46, 36.35, 57.02, 29.35, 0.00, -0.27
7.48, 54.62, 36.28, 56.95, 29.31, 0.00, -0.48
7.50, 54.71, 36.36, 56.96, 29.25, 0.00, -0.56
7.52, 54.72, 36.62, 57.09, 29.20, 0.00, -0.48
7.54, 54.61, 37.02, 57.31, 29.18, 0.00, -0.22
7.56, 54.40, 37.48, 57.48, 29.20, 0.00, 0.18
7.58, 53.97, 37.86, 57.55, 29.28, 0.00, 0.85
7.60, 53.72, 38.03, 57.54, 29.40, 0.00, 1.14
7.62, 53.58, 37.97, 57.55, 29.52, 0.00, 1.18
7.64, 53.53, 37.84, 57.62, 29.62, 0.00, 1.06
7.66, 53.53, 37.79, 57.69, 29.62, 0.00, 1.06
7.68, 53.49, 37.84, 57.68, 29.72, 0.00, 0.95
7.70, 53.37, 37.90, 57.59, 29.82, 0.00, 1.00
7.72, 53.23, 37.90, 57.50, 29.92, 0.00, 1.06
7.74, 53.12, 37.86, 57.47, 30.03, 0.00, 1.06
7.76, 53.04, 37.92, 57.47, 30.13, 0.00, 1.02
7.78, 52.85, 38.13, 57.46, 30.25, 0.00, 1.17
7.80, 52.58, 38.37, 57.43, 30.39, 0.00, 1.42
7.82, 52.32, 38.49, 57.44, 30.55, 0.00, 1.61
7.84, 52.14, 38.46, 57.51, 30.71, 0.00, 1.65
7.86, 52.14, 38.42, 57.59, 30.71, 0.00, 1.65
7.88, 52.02, 38.50, 57.61, 30.87, 0.00, 1.58
7.90, 51.81, 38.69, 57.58, 31.04, 0.00, 1.66
7.92, 51.53, 38.87, 57.54, 31.22, 0.00, 1.85
7.94, 58.08, 39.01, 57.51, 31.16, 0.00, -0.60
7.96, 58.06, 39.17, 57.45, 31.12, 0.00, -0.46
7.98, 57.94, 39.40, 57.35, 31.10, 0.00, -0.19
8.00, 57.81, 39.64, 57.27, 31.10, 0.00, 0.05
8.02, 57.66, 39.88, 57.24, 31.13, 0.00, 0.29
8.04, 57.50, 40.10, 57.26, 31.18, 0.00, 0.52
8.06, 57.50, 40.25, 57.22, 31.18, 0.00, 0.52
8.08, 57.29, 40.26, 57.15, 31.26, 0.00, 0.78
8.10, 57.20, 40.20, 57.14, 31.34, 0.00, 0.79
8.12, 57.16, 40.28, 57.27, 31.41, 0.00, 0.73
8.14, 57.04, 40.63, 57.49, 31.50, 0.00, 0.81
8.16, 56.75, 41.10, 57.65, 31.61, 0.00, 1.16
