# time (s), duty, act pres, tank pres, d4, d5, pres err
5.46, 25.83, 7.73, 35.91, 0.05, 0.00, -0.20
5.48, 25.83, 7.71, 36.01, 0.03, 0.00, -0.16
5.50, 25.86, 7.72, 36.14, 0.01, 0.00, -0.19
5.52, 25.83, 7.86, 36.21, 0.00, 0.00, -0.11
5.54, 25.83, 8.01, 36.17, 0.00, 0.00, -0.11
5.56, 25.71, 7.98, 36.06, 0.01, 0.00, 0.12
5.58, 25.71, 7.80, 35.91, 0.02, 0.00, 0.09
5.60, 25.81, 7.69, 35.76, 0.01, 0.00, -0.09
5.62, 25.88, 7.81, 35.60, -0.01, 0.00, -0.20
5.64, 25.84, 8.04, 35.52, -0.01, 0.00, -0.08
5.66, 25.65, 8.16, 35.56, 0.01, 0.00, 0.24
5.68, 25.62, 8.10, 35.70, 0.04, 0.00, 0.26
5.70, 25.65, 8.03, 35.84, 0.05, 0.00, 0.16
5.72, 25.63, 8.11, 35.91, 0.07, 0.00, 0.16
5.74, 25.63, 8.24, 35.86, 0.07, 0.00, 0.16
5.76, 25.50, 8.23, 35.75, 0.10, 0.00, 0.35
5.78, 25.47, 8.09, 35.61, 0.14, 0.00, 0.34
5.80, 25.52, 7.99, 35.44, 0.16, 0.00, 0.20
5.82, 25.56, 8.09, 35.29, 0.17, 0.00, 0.10
5.84, 27.55, 8.27, 35.21, 0.11, 0.00, -0.59
5.86, 27.46, 8.34, 35.25, 0.07, 0.00, -0.35
5.88, 27.51, 8.28, 35.37, 0.04, 0.00, -0.37
5.90, 27.58, 8.27, 35.46, -0.01, 0.00, -0.42
5.92, 27.58, 8.40, 35.46, -0.04, 0.00, -0.36
5.94, 27.58, 8.55, 35.36, -0.04, 0.00, -0.36
5.96, 27.48, 8.53, 35.25, -0.06, 0.00, -0.13
5.98, 27.50, 8.37, 35.21, -0.07, 0.00, -0.15
6.00, 27.62, 8.28, 35.21, -0.10, 0.00, -0.31
6.02, 27.70, 8.41, 35.19, -0.14, 0.00, -0.40
6.04, 27.66, 8.65, 35.18, -0.17, 0.00, -0.27
6.05, 27.49, 8.77, 35.24, -0.16, 0.00, 0.06
6.07, 27.47, 8.72, 35.38, -0.15, 0.00, 0.08
6.09, 27.51, 8.68, 35.49, -0.15, 0.00, 0.00
6.11, 27.49, 8.79, 35.49, -0.15, 0.00, 0.04
6.14, 27.49, 8.97, 35.37, -0.15, 0.00, 0.04
6.15, 27.34, 8.98, 35.23, -0.12, 0.00, 0.29
6.17, 27.30, 8.81, 35.12, -0.09, 0.00, 0.30
6.19, 27.37, 8.66, 35.03, -0.08, 0.00, 0.13
6.21, 27.45, 8.73, 34.91, -0.08, 0.00, -0.02
6.23, 27.41, 8.91, 34.85, -0.07, 0.00, 0.05
6.25, 27.26, 9.00, 34.90, -0.04, 0.00, 0.29
6.27, 27.23, 8.94, 35.05, -0.01, 0.00, 0.30
6.29, 27.24, 8.91, 35.19, 0.01, 0.00, 0.23
6.31, 27.19, 9.02, 35.21, 0.03, 0.00, 0.27
6.33, 27.19, 9.16, 35.13, 0.03, 0.00, 0.27
6.35, 27.04, 9.14, 35.03, 0.08, 0.00, 0.48
6.37, 29.06, 8.97, 34.95, 0.05, 0.00, -0.33
6.39, 29.19, 8.87, 34.85, -0.00, 0.00, -0.50
6.41, 29.30, 8.98, 34.73, -0.06, 0.00, -0.60
6.43, 29.29, 9.23, 34.65, -0.11, 0.00, -0.49
6.45, 29.14, 9.38, 34.69, -0.12, 0.00, -0.14
6.47, 29.11, 9.38, 34.81, -0.13, 0.00, -0.07
6.49, 29.14, 9.35, 34.91, -0.14, 0.00, -0.11
6.51, 29.14, 9.43, 34.87, -0.15, 0.00, -0.10
6.53, 29.14, 9.55, 34.74, -0.15, 0.00, -0.10
6.55, 29.05, 9.53, 34.63, -0.14, 0.00, 0.08
6.57, 29.05, 9.34, 34.59, -0.14, 0.00, 0.06
6.59, 29.16, 9.19, 34.59, -0.15, 0.00, -0.13
6.61, 29.26, 9.23, 34.55, -0.18, 0.00, -0.28
6.63, 29.27, 9.39, 34.52, -0.20, 0.00, -0.24
6.65, 29.15, 9.48, 34.56, -0.21, 0.00, -0.01
6.67, 29.14, 9.45, 34.66, -0.21, 0.00, 0.01
6.69, 29.17, 9.42, 34.71, -0.21, 0.00, -0.05
6.71, 29.16, 9.51, 34.65, -0.21, 0.00, -0.02
6.73, 29.16, 9.62, 34.52, -0.21, 0.00, -0.02
6.75, 29.06, 9.59, 34.41, -0.20, 0.00, 0.15
6.77, 29.07, 9.43, 34.38, -0.19, 0.00, 0.12
6.79, 29.15, 9.33, 34.34, -0.19, 0.00, -0.04
6.81, 29.21, 9.45, 34.26, -0.20, 0.00, -0.14
6.83, 29.15, 9.70, 34.20, -0.21, 0.00, -0.02
6.85, 28.95, 9.84, 34.23, -0.17, 0.00, 0.32
6.87, 30.95, 9.80, 34.35, -0.22, 0.00, -0.43
6.89, 31.03, 9.76, 34.45, -0.27, 0.00, -0.50
6.91, 31.06, 9.88, 34.42, -0.31, 0.00, -0.46
6.93, 31.06, 10.09, 34.32, -0.31, 0.00, -0.46
6.95, 30.94, 10.14, 34.23, -0.33, 0.00, -0.17
6.97, 30.92, 10.02, 34.18, -0.34, 0.00, -0.12
6.99, 31.01, 9.88, 34.16, -0.37, 0.00, -0.24
7.01, 31.11, 9.88, 34.13, -0.40, 0.00, -0.38
7.03, 31.15, 9.99, 34.08, -0.44, 0.00, -0.38
7.05, 31.10, 10.05, 34.06, -0.47, 0.00, -0.23
7.07, 31.11, 10.04, 34.06, -0.49, 0.00, -0.21
7.09, 31.13, 10.08, 34.04, -0.51, 0.00, -0.21
7.11, 31.11, 10.18, 33.94, -0.52, 0.00, -0.14
7.13, 31.11, 10.27, 33.82, -0.52, 0.00, -0.14
7.15, 31.04, 10.23, 33.76, -0.52, 0.00, 0.01
7.17, 31.06, 10.10, 33.78, -0.52, 0.00, -0.03
7.19, 31.14, 10.04, 33.83, -0.54, 0.00, -0.17
7.21, 31.19, 10.16, 33.84, -0.56, 0.00, -0.22
7.23, 31.14, 10.34, 33.82, -0.57, 0.00, -0.10
7.25, 31.01, 10.42, 33.80, -0.56, 0.00, 0.14
7.27, 31.00, 10.36, 33.79, -0.54, 0.00, 0.14
7.29, 31.01, 10.36, 33.76, -0.54, 0.00, 0.08
7.31, 30.96, 10.53, 33.67, -0.52, 0.00, 0.17
7.33, 30.96, 10.74, 33.58, -0.52, 0.00, 0.17
7.35, 30.75, 10.80, 33.55, -0.47, 0.00, 0.48
7.37, 30.67, 10.68, 33.59, -0.42, 0.00, 0.54
7.39, 30.69, 10.55, 33.63, -0.38, 0.00, 0.41
7.41, 32.77, 10.57, 33.61, -0.42, 0.00, -0.50
7.43, 32.81, 10.68, 33.57, -0.47, 0.00, -0.48
7.45, 32.77, 10.74, 33.57, -0.51, 0.00, -0.33
7.47, 32.80, 10.71, 33.58, -0.54, 0.00, -0.32
7.49, 32.85, 10.70, 33.53, -0.57, 0.00, -0.35
7.51, 32.87, 10.75, 33.36, -0.61, 0.00, -0.33
7.53, 32.87, 10.82, 33.10, -0.61, 0.00, -0.33
7.55, 32.85, 10.79, 32.89, -0.63, 0.00, -0.23
7.57, 32.89, 10.71, 32.83, -0.66, 0.00, -0.26
7.59, 32.96, 10.70, 32.94, -0.69, 0.00, -0.34
7.61, 33.00, 10.83, 33.14, -0.72, 0.00, -0.35
7.63, 32.95, 10.98, 33.28, -0.75, 0.00, -0.22
7.65, 32.87, 11.01, 33.31, -0.75, 0.00, -0.04
7.67, 32.89, 10.94, 33.25, -0.76, 0.00, -0.07
7.69, 32.93, 10.95, 33.14, -0.77, 0.00, -0.12
7.71, 32.89, 11.11, 33.01, -0.77, 0.00, -0.04
7.73, 32.89, 11.30, 32.93, -0.77, 0.00, -0.04
7.75, 32.72, 11.33, 32.94, -0.75, 0.00, 0.25
7.77, 32.68, 11.16, 33.00, -0.72, 0.00, 0.28
7.79, 32.75, 11.01, 33.08, -0.71, 0.00, 0.11
7.81, 32.83, 11.05, 33.12, -0.71, 0.00, -0.04
7.83, 32.81, 11.27, 33.13, -0.71, 0.00, 0.00
7.85, 32.61, 11.49, 33.09, -0.68, 0.00, 0.34
7.87, 32.48, 11.59, 33.03, -0.63, 0.00, 0.51
7.89, 32.39, 11.61, 32.93, -0.57, 0.00, 0.56
7.91, 32.34, 11.60, 32.81, -0.52, 0.00, 0.56
7.93, 32.34, 11.54, 32.71, -0.52, 0.00, 0.56
7.95, 34.38, 11.41, 32.68, -0.55, 0.00, -0.30
7.97, 34.48, 11.25, 32.74, -0.59, 0.00, -0.43
7.99, 34.62, 11.19, 32.84, -0.65, 0.00, -0.59
8.01, 34.72, 11.28, 32.92, -0.71, 0.00, -0.65
8.03, 34.73, 11.41, 32.94, -0.77, 0.00, -0.56
8.05, 34.69, 11.45, 32.88, -0.81, 0.00, -0.39
8.07, 34.73, 11.44, 32.79, -0.85, 0.00, -0.39
8.09, 34.76, 11.50, 32.66, -0.89, 0.00, -0.39
8.11, 34.72, 11.67, 32.53, -0.91, 0.00, -0.26
8.13, 34.72, 11.80, 32.45, -0.91, 0.00, -0.26
8.15, 34.62, 11.75, 32.42, -0.92, 0.00, -0.04
8.17, 34.65, 11.57, 32.43, -0.93, 0.00, -0.09
