# time (s), duty, act pres, tank pres, d4, d5, pres err
2.26, 20.68, 7.72, 56.72, 3.96, 0.00, 0.21
2.28, 20.57, 7.76, 56.57, 3.99, 0.00, 0.35
2.30, 20.51, 7.85, 56.48, 4.03, 0.00, 0.39
2.32, 20.42, 8.09, 56.40, 4.08, 0.00, 0.48
2.34, 20.23, 8.37, 56.24, 4.15, 0.00, 0.72
2.36, 19.93, 8.51, 56.00, 4.26, 0.00, 1.09
2.38, 19.79, 8.52, 55.77, 4.37, 0.00, 1.15
2.40, 19.67, 8.57, 55.70, 4.49, 0.00, 1.16
2.42, 19.49, 8.72, 55.80, 4.62, 0.00, 1.27
2.44, 19.49, 8.81, 55.94, 4.62, 0.00, 1.27
2.46, 19.26, 8.71, 56.03, 4.76, 0.00, 1.44
2.48, 19.17, 8.47, 56.06, 4.90, 0.00, 1.34
2.50, 19.18, 8.33, 56.10, 5.01, 0.00, 1.10
2.52, 19.16, 8.44, 56.10, 5.10, 0.00, 0.96
2.54, 19.00, 8.71, 55.97, 5.21, 0.00, 1.07
2.56, 18.65, 8.90, 55.69, 5.36, 0.00, 1.46
2.58, 18.46, 8.87, 55.41, 5.51, 0.00, 1.54
2.60, 18.37, 8.76, 55.31, 5.65, 0.00, 1.44
2.62, 18.26, 8.79, 55.44, 5.79, 0.00, 1.38
2.64, 18.26, 8.95, 55.62, 5.79, 0.00, 1.38
2.66, 18.00, 9.03, 55.71, 5.95, 0.00, 1.58
2.68, 22.58, 8.95, 55.68, 5.93, 0.00, -0.18
2.70, 22.64, 8.85, 55.62, 5.91, 0.00, -0.26
2.72, 22.73, 8.89, 55.59, 5.87, 0.00, -0.36
2.73, 22.74, 8.99, 55.57, 5.84, 0.00, -0.32
2.75, 22.69, 9.02, 55.53, 5.82, 0.00, -0.19
2.77, 22.72, 8.99, 55.49, 5.80, 0.00, -0.20
2.79, 22.74, 9.06, 55.53, 5.78, 0.00, -0.20
2.81, 22.67, 9.27, 55.58, 5.77, 0.00, -0.05
2.83, 22.67, 9.43, 55.59, 5.77, 0.00, -0.05
2.86, 22.52, 9.39, 55.50, 5.79, 0.00, 0.22
2.88, 22.52, 9.24, 55.35, 5.81, 0.00, 0.18
2.90, 22.59, 9.24, 55.20, 5.82, 0.00, 0.03
2.92, 22.59, 9.53, 55.04, 5.82, 0.00, 0.03
2.93, 22.41, 9.92, 54.90, 5.85, 0.00, 0.32
2.95, 22.06, 10.12, 54.77, 5.93, 0.00, 0.84
2.97, 21.94, 10.09, 54.70, 6.03, 0.00, 0.92
2.99, 21.89, 10.06, 54.68, 6.11, 0.00, 0.85
3.01, 21.77, 10.21, 54.70, 6.20, 0.00, 0.90
3.03, 21.77, 10.42, 54.75, 6.20, 0.00, 0.90
3.05, 21.49, 10.43, 54.76, 6.32, 0.00, 1.21
3.07, 21.37, 10.20, 54.73, 6.44, 0.00, 1.22
3.09, 21.38, 9.99, 54.65, 6.54, 0.00, 0.99
3.11, 21.41, 10.05, 54.52, 6.62, 0.00, 0.79
3.13, 21.29, 10.30, 54.34, 6.71, 0.00, 0.84
3.15, 20.99, 10.50, 54.15, 6.83, 0.00, 1.21
3.17, 20.79, 10.57, 53.97, 6.96, 0.00, 1.34
3.19, 25.41, 10.64, 53.86, 6.91, 0.00, -0.46
3.21, 25.39, 10.79, 53.89, 6.88, 0.00, -0.34
3.23, 25.39, 10.90, 54.06, 6.88, 0.00, -0.34
3.25, 25.31, 10.79, 54.30, 6.87, 0.00, -0.15
3.27, 25.39, 10.55, 54.51, 6.84, 0.00, -0.26
3.29, 25.56, 10.46, 54.55, 6.79, 0.00, -0.50
3.31, 25.66, 10.68, 54.43, 6.73, 0.00, -0.59
3.33, 25.59, 11.04, 54.27, 6.69, 0.00, -0.37
3.35, 25.33, 11.23, 54.26, 6.71, 0.00, 0.12
3.37, 25.28, 11.23, 54.42, 6.73, 0.00, 0.20
3.39, 25.27, 11.28, 54.60, 6.74, 0.00, 0.18
3.41, 25.16, 11.54, 54.64, 6.78, 0.00, 0.33
3.43, 25.16, 11.83, 54.52, 6.78, 0.00, 0.33
3.45, 24.86, 11.86, 54.34, 6.86, 0.00, 0.78
3.47, 24.76, 11.62, 54.19, 6.94, 0.00, 0.81
3.49, 24.82, 11.41, 54.04, 6.99, 0.00, 0.57
3.51, 24.89, 11.50, 53.86, 7.03, 0.00, 0.36
3.53, 24.80, 11.79, 53.72, 7.07, 0.00, 0.45
3.55, 24.51, 11.99, 53.69, 7.16, 0.00, 0.86
3.57, 24.36, 11.99, 53.75, 7.26, 0.00, 0.96
3.59, 24.29, 11.98, 53.79, 7.35, 0.00, 0.93
3.61, 24.16, 12.11, 53.74, 7.45, 0.00, 0.98
3.63, 24.16, 12.28, 53.63, 7.45, 0.00, 0.98
3.65, 23.92, 12.26, 53.56, 7.57, 0.00, 1.23
3.67, 23.80, 12.09, 53.62, 7.69, 0.00, 1.21
3.69, 23.79, 12.02, 53.74, 7.79, 0.00, 1.03
3.71, 23.73, 12.21, 53.76, 7.89, 0.00, 0.97
3.73, 28.30, 12.52, 53.59, 7.82, 0.00, -0.68
3.75, 28.12, 12.64, 53.32, 7.79, 0.00, -0.28
3.77, 28.15, 12.55, 53.12, 7.77, 0.00, -0.28
3.79, 28.25, 12.49, 53.05, 7.73, 0.00, -0.39
3.81, 28.27, 12.61, 53.02, 7.69, 0.00, -0.36
3.83, 28.27, 12.82, 52.97, 7.69, 0.00, -0.36
3.85, 28.13, 12.90, 52.96, 7.69, 0.00, -0.07
3.87, 28.09, 12.84, 53.00, 7.69, 0.00, 0.01
3.89, 28.12, 12.81, 53.04, 7.68, 0.00, -0.05
3.91, 28.15, 12.97, 53.02, 7.67, 0.00, -0.08
3.93, 28.06, 13.24, 52.94, 7.68, 0.00, 0.08
3.95, 27.82, 13.43, 52.90, 7.73, 0.00, 0.46
3.97, 27.71, 13.47, 52.91, 7.79, 0.00, 0.58
3.99, 27.64, 13.49, 52.90, 7.84, 0.00, 0.59
4.01, 27.55, 13.60, 52.77, 7.91, 0.00, 0.64
4.03, 27.55, 13.73, 52.55, 7.91, 0.00, 0.64
4.05, 27.37, 13.72, 52.40, 7.99, 0.00, 0.84
4.07, 27.29, 13.57, 52.40, 8.08, 0.00, 0.83
4.09, 27.30, 13.47, 52.49, 8.14, 0.00, 0.68
4.11, 27.29, 13.61, 52.48, 8.20, 0.00, 0.58
4.13, 27.15, 13.86, 52.33, 8.27, 0.00, 0.71
4.15, 26.87, 14.00, 52.11, 8.38, 0.00, 1.07
4.17, 26.73, 13.97, 52.00, 8.49, 0.00, 1.11
4.19, 26.65, 13.97, 52.00, 8.60, 0.00, 1.06
4.21, 26.49, 14.14, 52.04, 8.71, 0.00, 1.15
4.23, 26.49, 14.33, 52.06, 8.71, 0.00, 1.15
4.25, 31.01, 14.31, 52.10, 8.67, 0.00, -0.41
4.27, 31.07, 14.11, 52.23, 8.63, 0.00, -0.43
4.29, 31.23, 13.98, 52.36, 8.57, 0.00, -0.63
4.31, 31.37, 14.11, 52.33, 8.49, 0.00, -0.76
4.33, 31.37, 14.43, 52.09, 8.43, 0.00, -0.63
4.35, 31.14, 14.73, 51.78, 8.41, 0.00, -0.14
4.37, 31.02, 14.89, 51.53, 8.42, 0.00, 0.09
4.39, 30.95, 14.97, 51.41, 8.44, 0.00, 0.19
4.41, 30.88, 15.07, 51.33, 8.47, 0.00, 0.28
4.43, 30.88, 15.14, 51.21, 8.47, 0.00, 0.28
4.45, 30.77, 15.08, 51.05, 8.51, 0.00, 0.40
4.47, 30.77, 14.93, 50.92, 8.54, 0.00, 0.34
4.49, 30.83, 14.89, 50.86, 8.56, 0.00, 0.19
4.51, 30.83, 15.06, 50.85, 8.57, 0.00, 0.15
4.53, 30.71, 15.29, 50.82, 8.61, 0.00, 0.32
4.55, 30.50, 15.39, 50.78, 8.67, 0.00, 0.62
4.57, 30.42, 15.39, 50.76, 8.73, 0.00, 0.65
4.59, 30.34, 15.46, 50.79, 8.80, 0.00, 0.67
4.61, 30.20, 15.61, 50.82, 8.88, 0.00, 0.79
4.63, 30.20, 15.74, 50.83, 8.88, 0.00, 0.79
4.65, 30.00, 15.77, 50.83, 8.98, 0.00, 1.00
4.67, 29.88, 15.78, 50.84, 9.08, 0.00, 1.03
4.69, 29.77, 15.90, 50.80, 9.19, 0.00, 1.04
4.71, 29.60, 16.14, 50.67, 9.30, 0.00, 1.16
4.73, 29.34, 16.40, 50.47, 9.44, 0.00, 1.40
4.75, 28.98, 16.56, 50.29, 9.62, 0.00, 1.76
4.77, 33.54, 16.56, 50.22, 9.62, 0.00, -0.00
4.79, 33.57, 16.50, 50.26, 9.61, 0.00, -0.05
4.81, 33.61, 16.47, 50.33, 9.60, 0.00, -0.10
4.83, 33.61, 16.50, 50.35, 9.60, 0.00, -0.10
4.85, 33.60, 16.51, 50.30, 9.60, 0.00, -0.07
4.87, 33.61, 16.48, 50.21, 9.59, 0.00, -0.07
4.89, 33.63, 16.52, 50.12, 9.58, 0.00, -0.10
4.91, 33.62, 16.63, 50.12, 9.57, 0.00, -0.06
4.93, 33.56, 16.71, 50.22, 9.58, 0.00, 0.05
4.94, 33.51, 16.69, 50.41, 9.59, 0.00, 0.13
4.96, 33.51, 16.68, 50.59, 9.60, 0.00, 0.09
4.98, 33.48, 16.80, 50.63, 9.61, 0.00, 0.14
5.00, 33.36, 16.99, 50.48, 9.64, 0.00, 0.32
5.02, 33.36, 17.08, 50.17, 9.64, 0.00, 0.32
5.04, 33.22, 16.98, 49.83, 9.69, 0.00, 0.50
5.06, 33.23, 16.85, 49.58, 9.73, 0.00, 0.40
5.08, 33.26, 16.91, 49.48, 9.76, 0.00, 0.27
5.10, 33.20, 17.18, 49.54, 9.79, 0.00, 0.33
5.12, 33.00, 17.49, 49.70, 9.86, 0.00, 0.60
5.14, 32.69, 17.68, 49.88, 9.96, 0.00, 1.03
5.16, 32.52, 17.76, 50.02, 10.07, 0.00, 1.14
5.18, 32.35, 17.88, 50.04, 10.19, 0.00, 1.23
5.20, 32.13, 18.08, 49.92, 10.33, 0.00, 1.39
5.22, 32.13, 18.26, 49.67, 10.33, 0.00, 1.39
5.24, 31.82, 18.28, 49.38, 10.50, 0.00, 1.68
5.26, 31.64, 18.17, 49.15, 10.67, 0.00, 1.70
5.28, 31.53, 18.08, 49.03, 10.83, 0.00, 1.59
5.30, 36.21, 18.08, 49.02, 10.80, 0.00, -0.34
5.32, 36.25, 18.07, 49.05, 10.76, 0.00, -0.34
5.34, 36.31, 17.99, 49.07, 10.72, 0.00, -0.39
5.36, 36.40, 17.92, 49.06, 10.68, 0.00, -0.48
5.38, 36.45, 18.01, 49.05, 10.63, 0.00, -0.48
5.40, 36.40, 18.23, 49.04, 10.60, 0.00, -0.31
5.42, 36.40, 18.40, 49.00, 10.60, 0.00, -0.31
5.44, 36.26, 18.35, 48.94, 10.60, 0.00, -0.02
5.46, 36.29, 18.21, 48.88, 10.59, 0.00, -0.07
5.48, 36.38, 18.23, 48.88, 10.57, 0.00, -0.21
5.50, 36.38, 18.49, 48.98, 10.55, 0.00, -0.19
5.52, 36.25, 18.79, 49.21, 10.56, 0.00, 0.07
5.54, 36.01, 18.93, 49.50, 10.60, 0.00, 0.46
5.56, 35.92, 18.97, 49.70, 10.65, 0.00, 0.53
5.58, 35.83, 19.10, 49.65, 10.71, 0.00, 0.60
5.60, 35.65, 19.34, 49.36, 10.79, 0.00, 0.79
5.62, 35.65, 19.50, 48.96, 10.79, 0.00, 0.79
5.64, 35.40, 19.46, 48.61, 10.90, 0.00, 1.08
5.66, 35.31, 19.33, 48.38, 11.01, 0.00, 1.04
5.68, 35.29, 19.31, 48.29, 11.10, 0.00, 0.91
5.70, 35.21, 19.47, 48.36, 11.19, 0.00, 0.89
5.72, 35.02, 19.67, 48.58, 11.29, 0.00, 1.05
5.74, 34.75, 19.78, 48.89, 11.42, 0.00, 1.32
5.76, 34.59, 19.81, 49.13, 11.56, 0.00, 1.38
5.78, 34.43, 19.87, 49.16, 11.70, 0.00, 1.41
5.80, 34.23, 19.99, 48.95, 11.86, 0.00, 1.51
5.82, 34.23, 20.04, 48.61, 11.86, 0.00, 1.51
5.84, 38.80, 19.92, 48.25, 11.83, 0.00, -0.22
5.86, 38.89, 19.73, 47.96, 11.80, 0.00, -0.34
5.88, 39.04, 19.70, 47.82, 11.75, 0.00, -0.53
5.90, 39.11, 19.90, 47.87, 11.69, 0.00, -0.56
5.92, 39.05, 20.15, 48.11, 11.65, 0.00, -0.36
5.94, 38.88, 20.27, 48.41, 11.65, 0.00, -0.03
5.96, 38.86, 20.28, 48.60, 11.65, 0.00, 0.02
5.98, 38.85, 20.33, 48.54, 11.66, 0.00, 0.04
6.00, 38.79, 20.43, 48.26, 11.67, 0.00, 0.12
6.02, 38.79, 20.50, 47.93, 11.67, 0.00, 0.12
6.04, 38.71, 20.44, 47.73, 11.69, 0.00, 0.24
6.06, 38.72, 20.36, 47.71, 11.71, 0.00, 0.18
6.08, 38.75, 20.43, 47.78, 11.72, 0.00, 0.10
6.10, 38.70, 20.70, 47.88, 11.74, 0.00, 0.17
6.12, 38.52, 21.03, 48.00, 11.78, 0.00, 0.45
6.14, 38.21, 21.21, 48.16, 11.87, 0.00, 0.88
6.16, 38.06, 21.26, 48.27, 11.97, 0.00, 0.99
6.18, 37.94, 21.31, 48.21, 12.07, 0.00, 1.02
6.20, 37.79, 21.44, 47.98, 12.18, 0.00, 1.10
6.22, 37.79, 21.57, 47.71, 12.18, 0.00, 1.10
6.24, 37.56, 21.58, 47.53, 12.31, 0.00, 1.31
6.26, 37.42, 21.51, 47.48, 12.44, 0.00, 1.32
6.28, 37.33, 21.50, 47.49, 12.57, 0.00, 1.25
6.30, 37.21, 21.58, 47.55, 12.69, 0.00, 1.24
6.32, 37.04, 21.63, 47.70, 12.82, 0.00, 1.32
6.34, 36.88, 21.58, 47.94, 12.96, 0.00, 1.35
6.36, 41.60, 21.54, 48.15, 12.90, 0.00, -0.56
6.38, 41.65, 21.60, 48.15, 12.85, 0.00, -0.56
6.40, 41.65, 21.72, 47.88, 12.80, 0.00, -0.45
6.42, 41.65, 21.79, 47.44, 12.80, 0.00, -0.45
6.44, 41.61, 21.76, 47.05, 12.77, 0.00, -0.32
6.46, 41.66, 21.72, 46.88, 12.73, 0.00, -0.35
6.48, 41.72, 21.78, 46.94, 12.70, 0.00, -0.39
6.50, 41.72, 21.96, 47.08, 12.66, 0.00, -0.33
6.52, 41.65, 22.23, 47.15, 12.65, 0.00, -0.14
6.54, 41.42, 22.48, 47.16, 12.67, 0.00, 0.26
6.56, 41.27, 22.65, 47.12, 12.72, 0.00, 0.47
6.58, 41.14, 22.76, 47.03, 12.78, 0.00, 0.59
6.60, 41.02, 22.89, 46.87, 12.85, 0.00, 0.71
6.62, 41.02, 23.01, 46.68, 12.85, 0.00, 0.71
6.64, 40.83, 23.02, 46.52, 12.94, 0.00, 0.90
6.66, 40.73, 22.91, 46.47, 13.03, 0.00, 0.91
6.68, 40.71, 22.84, 46.51, 13.11, 0.00, 0.80
6.70, 40.67, 22.98, 46.62, 13.19, 0.00, 0.73
6.72, 40.52, 23.26, 46.74, 13.27, 0.00, 0.86
6.74, 40.18, 23.51, 46.86, 13.40, 0.00, 1.29
6.76, 39.94, 23.61, 46.93, 13.55, 0.00, 1.47
6.78, 39.78, 23.54, 46.91, 13.70, 0.00, 1.48
6.80, 39.72, 23.35, 46.77, 13.83, 0.00, 1.34
6.82, 39.72, 23.11, 46.58, 13.83, 0.00, 1.34
6.84, 39.79, 22.89, 46.45, 13.93, 0.00, 1.00
6.86, 39.82, 22.80, 46.41, 14.01, 0.00, 0.78
6.88, 39.80, 22.91, 46.41, 14.08, 0.00, 0.69
6.90, 44.45, 23.19, 46.37, 13.97, 0.00, -1.04
6.92, 44.38, 23.50, 46.30, 13.90, 0.00, -0.76
6.94, 44.20, 23.69, 46.32, 13.86, 0.00, -0.34
6.96, 44.16, 23.77, 46.46, 13.84, 0.00, -0.21
6.98, 44.16, 23.80, 46.61, 13.83, 0.00, -0.17
7.00, 44.14, 23.88, 46.59, 13.81, 0.00, -0.12
7.02, 44.14, 23.95, 46.33, 13.81, 0.00, -0.12
7.04, 44.09, 23.98, 46.01, 13.81, 0.00, 0.00
7.06, 44.07, 23.97, 45.87, 13.82, 0.00, 0.03
7.08, 44.07, 23.98, 45.98, 13.82, 0.00, 0.02
7.09, 44.06, 24.07, 46.25, 13.82, 0.00, 0.03
7.11, 44.00, 24.24, 46.51, 13.84, 0.00, 0.12
7.13, 43.83, 24.45, 46.67, 13.87, 0.00, 0.39
7.15, 43.67, 24.62, 46.71, 13.93, 0.00, 0.59
7.18, 43.52, 24.74, 46.62, 14.01, 0.00, 0.74
7.19, 43.39, 24.83, 46.41, 14.09, 0.00, 0.84
7.21, 43.39, 24.92, 46.13, 14.09, 0.00, 0.84
7.23, 43.22, 25.01, 45.86, 14.19, 0.00, 0.97
7.25, 43.07, 25.05, 45.68, 14.29, 0.00, 1.06
7.27, 42.95, 25.02, 45.66, 14.40, 0.00, 1.10
7.29, 42.85, 24.99, 45.77, 14.51, 0.00, 1.07
7.31, 42.77, 25.01, 45.90, 14.62, 0.00, 1.04
7.33, 42.62, 25.11, 45.96, 14.73, 0.00, 1.10
7.35, 42.44, 25.25, 45.96, 14.85, 0.00, 1.23
7.37, 42.23, 25.38, 45.93, 14.99, 0.00, 1.37
7.39, 46.82, 25.45, 45.89, 14.95, 0.00, -0.37
7.41, 46.82, 25.44, 45.79, 14.95, 0.00, -0.37
7.43, 46.84, 25.36, 45.64, 14.91, 0.00, -0.35
7.45, 46.93, 25.22, 45.52, 14.87, 0.00, -0.43
7.47, 47.05, 25.14, 45.53, 14.81, 0.00, -0.57
7.49, 47.16, 25.15, 45.72, 14.75, 0.00, -0.66
7.51, 47.22, 25.27, 46.02, 14.69, 0.00, -0.64
7.53, 47.16, 25.45, 46.26, 14.64, 0.00, -0.43
7.55, 47.08, 25.65, 46.29, 14.62, 0.00, -0.24
7.57, 47.00, 25.81, 46.12, 14.61, 0.00, -0.06
7.59, 46.92, 25.92, 45.85, 14.62, 0.00, 0.08
7.61, 46.92, 25.98, 45.63, 14.62, 0.00, 0.08
7.63, 46.84, 26.02, 45.51, 14.64, 0.00, 0.20
7.65, 46.80, 26.04, 45.50, 14.66, 0.00, 0.23
7.67, 46.77, 26.09, 45.59, 14.69, 0.00, 0.25
7.69, 46.71, 26.18, 45.74, 14.72, 0.00, 0.30
7.71, 46.63, 26.31, 45.91, 14.76, 0.00, 0.39
7.73, 46.46, 26.48, 45.99, 14.82, 0.00, 0.60
7.75, 46.30, 26.65, 45.95, 14.89, 0.00, 0.77
7.77, 46.13, 26.77, 45.80, 14.99, 0.00, 0.93
7.79, 45.98, 26.81, 45.65, 15.09, 0.00, 1.02
7.81, 45.98, 26.74, 45.53, 15.09, 0.00, 1.02
7.83, 45.92, 26.60, 45.46, 15.18, 0.00, 0.95
7.85, 45.91, 26.52, 45.42, 15.26, 0.00, 0.81
7.87, 45.88, 26.55, 45.44, 15.34, 0.00, 0.73
7.89, 45.79, 26.66, 45.56, 15.41, 0.00, 0.76
7.91, 45.64, 26.82, 45.73, 15.50, 0.00, 0.88
7.93, 50.19, 26.99, 45.87, 15.43, 0.00, -0.72
7.95, 50.17, 27.11, 45.88, 15.37, 0.00, -0.57
7.97, 50.19, 27.14, 45.74, 15.32, 0.00, -0.49
7.99, 50.24, 27.11, 45.52, 15.27, 0.00, -0.50
8.01, 50.24, 27.07, 45.34, 15.27, 0.00, -0.50
8.03, 50.32, 27.07, 45.28, 15.22, 0.00, -0.56
8.05, 50.38, 27.09, 45.34, 15.16, 0.00, -0.56
8.07, 50.42, 27.18, 45.42, 15.11, 0.00, -0.54
8.09, 50.43, 27.31, 45.43, 15.06, 0.00, -0.45
8.11, 50.39, 27.48, 45.38, 15.03, 0.00, -0.32
8.13, 50.27, 27.64, 45.32, 15.02, 0.00, -0.07
8.15, 50.18, 27.79, 45.24, 15.03, 0.00, 0.09
