# time (s), duty, act pres, tank pres, d4, d5, pres err
3.40, 13.05, 1.54, 40.83, 0.14, 0.00, -0.05
3.42, 13.05, 1.53, 40.79, 0.13, 0.00, -0.04
3.44, 13.06, 1.54, 40.71, 0.13, 0.00, -0.05
3.46, 13.06, 1.60, 40.62, 0.13, 0.00, -0.05
3.48, 13.02, 1.66, 40.58, 0.13, 0.00, 0.02
3.50, 12.98, 1.66, 40.60, 0.14, 0.00, 0.08
3.52, 12.97, 1.64, 40.65, 0.15, 0.00, 0.08
3.54, 12.98, 1.67, 40.70, 0.15, 0.00, 0.06
3.56, 12.96, 1.79, 40.72, 0.16, 0.00, 0.09
3.58, 12.83, 1.91, 40.73, 0.19, 0.00, 0.28
3.60, 12.75, 1.94, 40.73, 0.23, 0.00, 0.36
3.62, 12.73, 1.89, 40.68, 0.26, 0.00, 0.34
3.64, 12.72, 1.89, 40.56, 0.29, 0.00, 0.30
3.66, 12.72, 1.97, 40.44, 0.29, 0.00, 0.30
3.68, 12.64, 2.04, 40.38, 0.33, 0.00, 0.39
3.70, 12.56, 1.99, 40.38, 0.37, 0.00, 0.46
3.72, 13.22, 1.86, 40.40, 0.39, 0.00, 0.15
3.74, 13.28, 1.75, 40.38, 0.39, 0.00, 0.02
3.76, 13.35, 1.72, 40.34, 0.38, 0.00, -0.09
3.78, 13.37, 1.74, 40.34, 0.37, 0.00, -0.12
3.80, 13.37, 1.74, 40.39, 0.36, 0.00, -0.10
3.82, 13.39, 1.72, 40.46, 0.35, 0.00, -0.11
3.84, 13.40, 1.75, 40.48, 0.34, 0.00, -0.11
3.86, 13.40, 1.85, 40.42, 0.34, 0.00, -0.11
3.88, 13.34, 1.96, 40.36, 0.34, 0.00, 0.01
3.90, 13.27, 1.97, 40.33, 0.35, 0.00, 0.12
3.92, 13.25, 1.91, 40.33, 0.36, 0.00, 0.13
3.94, 13.28, 1.87, 40.35, 0.37, 0.00, 0.07
3.96, 13.29, 1.91, 40.36, 0.37, 0.00, 0.03
3.98, 13.24, 1.98, 40.36, 0.38, 0.00, 0.11
4.00, 13.20, 1.99, 40.34, 0.40, 0.00, 0.16
4.02, 13.20, 1.95, 40.27, 0.41, 0.00, 0.13
4.04, 13.21, 1.96, 40.17, 0.42, 0.00, 0.10
4.06, 13.21, 2.04, 40.06, 0.42, 0.00, 0.10
4.08, 13.14, 2.13, 39.99, 0.44, 0.00, 0.20
4.10, 13.06, 2.12, 39.97, 0.47, 0.00, 0.29
4.12, 13.04, 2.02, 39.98, 0.50, 0.00, 0.28
4.14, 13.07, 1.98, 39.98, 0.52, 0.00, 0.18
4.16, 13.08, 2.06, 39.99, 0.53, 0.00, 0.14
4.18, 12.97, 2.22, 40.02, 0.56, 0.00, 0.30
4.20, 12.86, 2.30, 40.06, 0.60, 0.00, 0.44
4.22, 12.80, 2.27, 40.05, 0.65, 0.00, 0.46
4.24, 13.50, 2.19, 39.98, 0.66, 0.00, 0.11
4.26, 13.52, 2.20, 39.89, 0.67, 0.00, 0.07
4.28, 13.52, 2.26, 39.83, 0.67, 0.00, 0.07
4.30, 13.46, 2.24, 39.83, 0.68, 0.00, 0.15
4.32, 13.46, 2.12, 39.87, 0.70, 0.00, 0.13
4.34, 13.52, 1.98, 39.92, 0.70, 0.00, 0.01
4.35, 13.60, 1.93, 39.98, 0.69, 0.00, -0.13
4.37, 13.64, 1.95, 40.03, 0.67, 0.00, -0.18
4.39, 13.65, 1.95, 40.03, 0.65, 0.00, -0.16
4.41, 13.67, 1.92, 39.97, 0.63, 0.00, -0.17
4.43, 13.71, 1.92, 39.87, 0.61, 0.00, -0.20
4.45, 13.71, 1.98, 39.76, 0.60, 0.00, -0.17
4.47, 13.71, 2.07, 39.68, 0.60, 0.00, -0.17
4.49, 13.65, 2.10, 39.67, 0.59, 0.00, -0.04
4.51, 13.63, 2.10, 39.71, 0.59, 0.00, -0.01
4.53, 13.63, 2.16, 39.79, 0.59, 0.00, -0.01
4.56, 13.60, 2.31, 39.86, 0.59, 0.00, 0.05
4.57, 13.45, 2.48, 39.90, 0.62, 0.00, 0.29
4.60, 13.35, 2.54, 39.88, 0.67, 0.00, 0.42
4.61, 13.30, 2.50, 39.79, 0.71, 0.00, 0.42
4.63, 13.30, 2.46, 39.66, 0.74, 0.00, 0.36
4.65, 13.26, 2.50, 39.52, 0.78, 0.00, 0.36
4.67, 13.26, 2.57, 39.44, 0.78, 0.00, 0.36
4.69, 13.16, 2.53, 39.41, 0.82, 0.00, 0.46
4.71, 13.14, 2.38, 39.43, 0.87, 0.00, 0.42
4.73, 13.19, 2.22, 39.46, 0.89, 0.00, 0.27
4.75, 13.26, 2.16, 39.49, 0.91, 0.00, 0.11
4.77, 13.28, 2.17, 39.51, 0.91, 0.00, 0.05
4.79, 13.94, 2.17, 39.53, 0.89, 0.00, -0.19
4.81, 13.98, 2.12, 39.51, 0.87, 0.00, -0.22
4.83, 14.03, 2.09, 39.44, 0.84, 0.00, -0.27
4.85, 14.06, 2.12, 39.32, 0.82, 0.00, -0.27
4.87, 14.06, 2.17, 39.22, 0.82, 0.00, -0.27
4.89, 14.04, 2.19, 39.20, 0.80, 0.00, -0.20
4.91, 14.05, 2.19, 39.29, 0.78, 0.00, -0.18
4.93, 14.07, 2.23, 39.43, 0.76, 0.00, -0.18
4.95, 14.06, 2.38, 39.55, 0.75, 0.00, -0.14
4.97, 13.99, 2.55, 39.62, 0.75, 0.00, 0.01
4.99, 13.85, 2.63, 39.59, 0.77, 0.00, 0.24
5.01, 13.82, 2.59, 39.49, 0.80, 0.00, 0.25
5.03, 13.83, 2.53, 39.34, 0.81, 0.00, 0.18
5.05, 13.83, 2.56, 39.21, 0.83, 0.00, 0.17
5.07, 13.83, 2.61, 39.13, 0.83, 0.00, 0.17
5.09, 13.76, 2.58, 39.11, 0.85, 0.00, 0.24
5.11, 13.76, 2.47, 39.14, 0.88, 0.00, 0.21
5.13, 13.80, 2.39, 39.22, 0.89, 0.00, 0.10
5.15, 13.84, 2.40, 39.31, 0.89, 0.00, 0.02
5.17, 13.84, 2.45, 39.36, 0.89, 0.00, 0.03
5.19, 13.79, 2.45, 39.33, 0.90, 0.00, 0.09
5.21, 13.81, 2.39, 39.25, 0.91, 0.00, 0.05
5.23, 13.84, 2.34, 39.15, 0.90, 0.00, -0.01
5.25, 13.85, 2.36, 39.09, 0.90, 0.00, -0.03
5.27, 13.85, 2.40, 39.08, 0.90, 0.00, -0.03
5.29, 13.82, 2.40, 39.08, 0.90, 0.00, 0.03
5.31, 14.50, 2.35, 39.06, 0.88, 0.00, -0.23
5.33, 14.55, 2.31, 38.98, 0.85, 0.00, -0.28
5.35, 14.60, 2.32, 38.89, 0.82, 0.00, -0.32
5.37, 14.63, 2.36, 38.82, 0.79, 0.00, -0.31
5.39, 14.62, 2.39, 38.84, 0.76, 0.00, -0.25
5.41, 14.64, 2.40, 38.93, 0.74, 0.00, -0.23
5.43, 14.64, 2.46, 39.04, 0.72, 0.00, -0.21
5.45, 14.61, 2.59, 39.09, 0.71, 0.00, -0.11
5.47, 14.61, 2.71, 39.04, 0.71, 0.00, -0.11
5.49, 14.50, 2.73, 38.94, 0.72, 0.00, 0.08
5.51, 14.48, 2.64, 38.89, 0.73, 0.00, 0.10
5.53, 14.53, 2.54, 38.94, 0.73, 0.00, 0.01
5.55, 14.59, 2.53, 39.05, 0.72, 0.00, -0.09
5.57, 14.60, 2.58, 39.10, 0.71, 0.00, -0.10
5.59, 14.57, 2.60, 39.04, 0.70, 0.00, -0.03
5.61, 14.58, 2.58, 38.92, 0.70, 0.00, -0.04
5.63, 14.60, 2.55, 38.82, 0.69, 0.00, -0.07
5.65, 14.61, 2.58, 38.78, 0.69, 0.00, -0.07
5.67, 14.61, 2.62, 38.77, 0.69, 0.00, -0.07
5.69, 14.58, 2.61, 38.76, 0.69, 0.00, -0.01
5.71, 14.59, 2.56, 38.77, 0.68, 0.00, -0.02
5.73, 14.62, 2.52, 38.82, 0.68, 0.00, -0.07
5.75, 14.65, 2.56, 38.91, 0.67, 0.00, -0.11
5.77, 14.64, 2.62, 38.95, 0.66, 0.00, -0.07
5.79, 14.59, 2.65, 38.90, 0.66, 0.00, 0.01
5.81, 14.59, 2.65, 38.81, 0.66, 0.00, 0.02
5.83, 15.26, 2.68, 38.76, 0.64, 0.00, -0.24
5.85, 15.25, 2.77, 38.78, 0.62, 0.00, -0.17
5.87, 15.25, 2.86, 38.80, 0.62, 0.00, -0.17
5.89, 15.18, 2.86, 38.78, 0.62, 0.00, -0.03
5.91, 15.18, 2.79, 38.73, 0.61, 0.00, -0.03
5.93, 15.22, 2.78, 38.71, 0.60, 0.00, -0.10
5.95, 15.24, 2.90, 38.73, 0.59, 0.00, -0.11
5.97, 15.18, 3.10, 38.72, 0.59, 0.00, 0.01
5.99, 15.01, 3.23, 38.60, 0.62, 0.00, 0.30
6.01, 14.95, 3.21, 38.46, 0.66, 0.00, 0.35
6.03, 14.96, 3.12, 38.39, 0.69, 0.00, 0.28
6.05, 14.97, 3.08, 38.39, 0.71, 0.00, 0.20
6.07, 14.97, 3.10, 38.38, 0.71, 0.00, 0.20
6.09, 14.95, 3.06, 38.33, 0.73, 0.00, 0.21
6.11, 14.95, 2.95, 38.30, 0.74, 0.00, 0.17
6.13, 15.00, 2.84, 38.36, 0.75, 0.00, 0.06
6.15, 15.06, 2.81, 38.47, 0.74, 0.00, -0.05
6.17, 15.08, 2.84, 38.53, 0.74, 0.00, -0.08
6.19, 15.06, 2.86, 38.49, 0.73, 0.00, -0.03
6.21, 15.07, 2.84, 38.38, 0.73, 0.00, -0.04
6.23, 15.08, 2.86, 38.30, 0.72, 0.00, -0.05
6.25, 15.05, 2.94, 38.30, 0.72, 0.00, 0.00
6.27, 15.05, 3.03, 38.34, 0.72, 0.00, 0.00
6.29, 14.97, 3.03, 38.33, 0.74, 0.00, 0.14
6.31, 14.96, 2.96, 38.29, 0.75, 0.00, 0.14
6.33, 14.98, 2.94, 38.27, 0.76, 0.00, 0.07
6.35, 14.99, 3.04, 38.29, 0.77, 0.00, 0.05
6.36, 15.62, 3.21, 38.28, 0.75, 0.00, -0.12
6.39, 15.50, 3.30, 38.18, 0.77, 0.00, 0.11
6.41, 15.47, 3.26, 38.07, 0.78, 0.00, 0.14
6.42, 15.50, 3.19, 38.07, 0.79, 0.00, 0.06
6.45, 15.52, 3.21, 38.16, 0.79, 0.00, 0.03
6.46, 15.52, 3.27, 38.24, 0.79, 0.00, 0.03
6.48, 15.47, 3.26, 38.21, 0.80, 0.00, 0.11
6.50, 15.46, 3.14, 38.12, 0.81, 0.00, 0.10
6.52, 15.52, 3.01, 38.09, 0.81, 0.00, -0.02
6.54, 15.60, 2.95, 38.10, 0.79, 0.00, -0.15
6.56, 15.65, 2.96, 38.05, 0.77, 0.00, -0.21
6.58, 15.66, 2.97, 37.90, 0.75, 0.00, -0.19
6.60, 15.69, 2.94, 37.74, 0.73, 0.00, -0.20
6.62, 15.73, 2.92, 37.70, 0.71, 0.00, -0.23
6.64, 15.75, 2.96, 37.79, 0.69, 0.00, -0.22
6.66, 15.75, 3.01, 37.89, 0.69, 0.00, -0.22
6.68, 15.72, 3.02, 37.90, 0.67, 0.00, -0.15
6.70, 15.74, 2.99, 37.86, 0.66, 0.00, -0.14
6.72, 15.77, 3.01, 37.84, 0.64, 0.00, -0.17
6.74, 15.77, 3.13, 37.86, 0.62, 0.00, -0.15
6.76, 15.71, 3.29, 37.83, 0.62, 0.00, -0.03
6.78, 15.59, 3.37, 37.70, 0.64, 0.00, 0.19
6.80, 15.56, 3.34, 37.54, 0.66, 0.00, 0.21
6.82, 15.57, 3.29, 37.47, 0.68, 0.00, 0.14
6.84, 15.56, 3.32, 37.52, 0.69, 0.00, 0.13
6.86, 15.56, 3.40, 37.62, 0.69, 0.00, 0.13
6.88, 16.16, 3.40, 37.64, 0.69, 0.00, -0.02
6.90, 16.16, 3.28, 37.60, 0.69, 0.00, -0.02
6.92, 16.24, 3.15, 37.59, 0.67, 0.00, -0.14
6.94, 16.33, 3.09, 37.60, 0.64, 0.00, -0.27
6.96, 16.39, 3.10, 37.56, 0.61, 0.00, -0.33
6.98, 16.41, 3.12, 37.40, 0.58, 0.00, -0.30
7.00, 16.44, 3.11, 37.19, 0.55, 0.00, -0.30
7.02, 16.48, 3.10, 37.09, 0.52, 0.00, -0.32
7.04, 16.50, 3.14, 37.12, 0.49, 0.00, -0.30
7.06, 16.50, 3.18, 37.20, 0.49, 0.00, -0.30
7.08, 16.49, 3.19, 37.23, 0.46, 0.00, -0.24
7.10, 16.51, 3.17, 37.24, 0.44, 0.00, -0.23
7.12, 16.55, 3.20, 37.29, 0.42, 0.00, -0.25
7.14, 16.56, 3.29, 37.33, 0.39, 0.00, -0.22
7.16, 16.52, 3.41, 37.26, 0.38, 0.00, -0.13
7.18, 16.45, 3.46, 37.04, 0.38, 0.00, 0.02
7.20, 16.44, 3.44, 36.82, 0.39, 0.00, 0.03
7.22, 16.45, 3.43, 36.74, 0.39, 0.00, 0.01
7.24, 16.43, 3.50, 36.84, 0.39, 0.00, 0.03
7.26, 16.43, 3.58, 37.00, 0.39, 0.00, 0.03
7.28, 16.35, 3.58, 37.08, 0.41, 0.00, 0.16
7.30, 16.34, 3.49, 37.08, 0.42, 0.00, 0.16
7.32, 16.37, 3.41, 37.06, 0.43, 0.00, 0.07
7.34, 16.41, 3.41, 37.06, 0.43, 0.00, -0.01
7.36, 16.42, 3.44, 36.98, 0.43, 0.00, -0.01
7.38, 16.39, 3.44, 36.81, 0.43, 0.00, 0.03
7.40, 17.09, 3.39, 36.63, 0.41, 0.00, -0.26
7.42, 17.14, 3.36, 36.59, 0.37, 0.00, -0.31
7.44, 17.17, 3.39, 36.69, 0.34, 0.00, -0.31
7.46, 17.17, 3.42, 36.81, 0.34, 0.00, -0.31
7.48, 17.18, 3.41, 36.84, 0.32, 0.00, -0.26
7.50, 17.21, 3.39, 36.78, 0.29, 0.00, -0.27
7.52, 17.25, 3.42, 36.73, 0.26, 0.00, -0.29
7.54, 17.26, 3.52, 36.69, 0.23, 0.00, -0.26
7.56, 17.22, 3.64, 36.59, 0.22, 0.00, -0.16
7.58, 17.14, 3.69, 36.39, 0.22, 0.00, -0.00
7.60, 17.13, 3.69, 36.21, 0.22, 0.00, 0.01
7.62, 17.14, 3.69, 36.17, 0.22, 0.00, -0.00
7.64, 17.12, 3.74, 36.30, 0.22, 0.00, 0.03
7.66, 17.12, 3.79, 36.47, 0.22, 0.00, 0.03
7.68, 17.07, 3.78, 36.54, 0.23, 0.00, 0.12
7.70, 17.07, 3.71, 36.52, 0.24, 0.00, 0.10
7.72, 17.10, 3.71, 36.49, 0.25, 0.00, 0.04
7.74, 17.10, 3.78, 36.47, 0.25, 0.00, 0.03
7.76, 17.05, 3.85, 36.37, 0.26, 0.00, 0.10
7.78, 17.00, 3.83, 36.18, 0.28, 0.00, 0.17
7.80, 17.02, 3.77, 35.99, 0.29, 0.00, 0.11
7.82, 17.03, 3.76, 35.94, 0.29, 0.00, 0.07
7.84, 17.00, 3.81, 36.05, 0.30, 0.00, 0.10
7.86, 17.00, 3.83, 36.22, 0.30, 0.00, 0.10
7.88, 16.96, 3.77, 36.30, 0.32, 0.00, 0.15
7.90, 16.99, 3.69, 36.30, 0.33, 0.00, 0.09
7.92, 17.03, 3.68, 36.27, 0.33, 0.00, 0.01
7.94, 17.73, 3.77, 36.24, 0.30, 0.00, -0.27
7.96, 17.71, 3.87, 36.13, 0.28, 0.00, -0.18
7.98, 17.65, 3.90, 35.92, 0.28, 0.00, -0.05
8.00, 17.65, 3.88, 35.72, 0.27, 0.00, -0.06
8.02, 17.68, 3.87, 35.65, 0.27, 0.00, -0.08
8.04, 17.67, 3.91, 35.75, 0.26, 0.00, -0.06
8.06, 17.67, 3.94, 35.92, 0.26, 0.00, -0.06
8.08, 17.64, 3.90, 36.00, 0.26, 0.00, -0.01
8.10, 17.67, 3.85, 35.98, 0.25, 0.00, -0.04
8.12, 17.70, 3.91, 35.92, 0.24, 0.00, -0.10
8.14, 17.68, 4.08, 35.87, 0.24, 0.00, -0.04
8.16, 17.58, 4.29, 35.75, 0.25, 0.00, 0.14
