Time,Extension,Load
(s),(mm),(N)
"16.30000","2.70426","8.66508"
"16.40000","2.72062","8.69676"
"16.50000","2.73724","8.73250"
"16.60000","2.75312","8.81727"
"16.70000","2.77072","8.85979"
"16.80000","2.78730","8.89756"
"16.90000","2.80361","8.92657"
"17.00000","2.82045","8.98394"
"17.10000","2.83704","9.03215"
"17.20000","2.85415","9.09480"
"17.30000","2.86989","9.14226"
"17.40000","2.88766","9.20055"
"17.50000","2.90386","9.24919"
"17.60000","2.92056","9.29312"
"17.70000","2.93670","9.33109"
"17.80000","2.95397","9.38027"
"17.90000","2.97074","9.42707"
"18.00000","2.98702","9.46420"
"18.10000","3.00354","9.53187"
"18.20000","3.02066","9.57215"
"18.30000","3.03754","9.65384"
"18.40000","3.05340","9.67513"
"18.50000","3.07052","9.72687"
"18.60000","3.08728","9.78849"
"18.70000","3.10424","9.83490"
"18.80000","3.11979","9.88144"
"18.90000","3.13783","9.94646"
"19.00000","3.15399","9.98452"
"19.10000","3.17042","10.03378"
"19.20000","3.18662","10.07285"
"19.30000","3.20384","10.14197"
"19.40000","3.22074","10.19577"
"19.50000","3.23653","10.20630"
"19.60000","3.25410","10.30211"
"19.70000","3.27047","10.34776"
"19.80000","3.28759","10.41403"
"19.90000","3.30340","10.45263"
"20.00000","3.32098","10.49644"
"20.10000","3.33760","10.55847"
"20.20000","3.35385","10.60277"
"20.30000","3.36987","10.64363"
"20.40000","3.38770","10.71270"
"20.50000","3.40377","10.74979"
"20.60000","3.42027","10.80551"
"20.70000","3.43672","10.88292"
"20.80000","3.45388","10.91921"
"20.90000","3.47091","10.96366"
"21.00000","3.48661","11.00633"
"21.10000","3.50412","11.09774"
"21.20000","3.52035","11.12930"
"21.30000","3.53749","11.19319"
"21.40000","3.55312","11.23892"
"21.50000","3.57093","11.29891"
"21.60000","3.58745","11.34906"
"21.70000","3.60361","11.40858"
"21.80000","3.62013","11.48509"
"21.90000","3.63739","11.52696"
"22.00000","3.65388","11.56264"
"22.10000","3.67018","11.63149"
"22.20000","3.68712","11.67823"
"22.30000","3.70412","11.74849"
"22.40000","3.72091","11.79435"
"22.50000","3.73656","11.83598"
"22.60000","3.75421","11.89806"
"22.70000","3.77054","11.97216"
"22.80000","3.78751","12.01444"
"22.90000","3.80310","12.07453"
"23.00000","3.82058","12.12118"
"23.10000","3.83744","12.17661"
"23.20000","3.85354","12.22990"
"23.30000","3.87016","12.28816"
"23.40000","3.88703","12.34981"
"23.50000","3.90417","12.42837"
"23.60000","3.92020","12.46437"
"23.70000","3.93727","12.54128"
"23.80000","3.95418","12.59449"
"23.90000","3.97087","12.63837"
"24.00000","3.98661","12.69595"
"24.10000","4.00427","12.76990"
"24.20000","4.02061","12.82641"
"24.30000","4.03735","12.87905"
"24.40000","4.05310","12.94919"
"24.50000","4.07061","13.00717"
"24.60000","4.08730","13.08123"
"24.70000","4.10365","13.12810"
"24.80000","4.12039","13.20749"
"24.90000","4.13701","13.25755"
"25.00000","4.15414","13.33248"
"25.10000","4.17001","13.38546"
"25.20000","4.18762","13.45741"
"25.30000","4.20385","13.49891"
"25.40000","4.22070","13.57119"
"25.50000","4.23682","13.61991"
"25.60000","4.25401","13.71029"
"25.70000","4.27078","13.76519"
"25.80000","4.28706","13.80412"
"25.90000","4.30349","13.89113"
"26.00000","4.32086","13.93839"
"26.10000","4.33736","14.01713"
"26.20000","4.35345","14.06039"
"26.30000","4.37056","14.15743"
"26.40000","4.38731","14.21243"
"26.50000","4.40429","14.28910"
"26.60000","4.41988","14.32568"
"26.70000","4.43793","14.40024"
"26.80000","4.45391","14.48612"
"26.90000","4.47043","14.54614"
"27.00000","4.48640","14.60124"
"27.10000","4.50392","14.68485"
"27.20000","4.52097","14.72502"
"27.30000","4.53656","14.79877"
"27.40000","4.55403","14.88330"
"27.50000","4.57042","14.93175"
"27.60000","4.58745","15.01253"
"27.70000","4.60339","15.07496"
"27.80000","4.62087","15.15858"
"27.90000","4.63742","15.20767"
"28.00000","4.65390","15.29402"
"28.10000","4.67002","15.34452"
"28.20000","4.68776","15.41942"
"28.30000","4.70403","15.49736"
"28.40000","4.72026","15.56232"
"28.50000","4.73661","15.63154"
"28.60000","4.75401","15.69615"
"28.70000","4.77095","15.77125"
"28.80000","4.78654","15.82778"
"28.90000","4.80411","15.92106"
"29.00000","4.82040","15.96502"
"29.10000","4.83730","16.05796"
"29.20000","4.85324","16.11992"
"29.30000","4.87100","16.23368"
"29.40000","4.88740","16.29169"
"29.50000","4.90371","16.34321"
"29.60000","4.92007","16.42924"
"29.70000","4.93755","16.51784"
"29.80000","4.95383","16.58193"
"29.90000","4.97026","16.64191"
"30.00000","4.98694","16.71655"
"30.10000","5.00418","16.81204"
"30.20000","5.02093","16.88356"
"30.30000","5.03663","16.95416"
"30.40000","5.05417","17.04219"
"30.50000","5.07060","17.10339"
"30.60000","5.08750","17.19254"
"30.70000","5.10303","17.24589"
"30.80000","5.12060","17.34599"
"30.90000","5.13746","17.42392"
"31.00000","5.15351","17.48476"
"31.10000","5.17011","17.58112"
"31.20000","5.18705","17.65667"
"31.30000","5.20394","17.74168"
"31.40000","5.22010","17.80705"
"31.50000","5.23710","17.89496"
"31.60000","5.25406","17.98618"
"31.70000","5.27086","18.06817"
"31.80000","5.28678","18.15225"
"31.90000","5.30426","18.21853"
"32.00000","5.32061","18.31294"
"32.10000","5.33754","18.36132"
"32.20000","5.35320","18.45283"
"32.30000","5.37078","18.52297"
"32.40000","5.38709","18.63654"
"32.50000","5.40370","18.70031"
"32.60000","5.42026","18.81045"
"32.70000","5.43695","18.86602"
"32.80000","5.45405","18.95692"
"32.90000","5.47016","19.01827"
"33.00000","5.48749","19.12908"
"33.10000","5.50396","19.22558"
"33.20000","5.52076","19.28694"
"33.30000","5.53676","19.37879"
"33.40000","5.55417","19.47317"
"33.50000","5.57063","19.57134"
"33.60000","5.58721","19.63563"
"33.70000","5.60336","19.73345"
"33.80000","5.62070","19.82066"
"33.90000","5.63741","19.90402"
"34.00000","5.65342","19.97523"
"34.10000","5.67052","20.08577"
"34.20000","5.68733","20.17539"
"34.30000","5.70437","20.27182"
"34.40000","5.71989","20.31804"
"34.50000","5.73774","20.43096"
"34.60000","5.75399","20.50560"
"34.70000","5.77058","20.60024"
"34.80000","5.78652","20.68439"
"34.90000","5.80395","20.77751"
"35.00000","5.82082","20.88684"
"35.10000","5.83661","20.95293"
"35.20000","5.85370","21.07915"
"35.30000","5.87068","21.14643"
"35.40000","5.88751","21.25604"
"35.50000","5.90325","21.33109"
"35.60000","5.92087","21.44335"
"35.70000","5.93748","21.53851"
"35.80000","5.95411","21.63585"
"35.90000","5.97001","21.72798"
"36.00000","5.98791","21.84376"
"36.10000","6.00392","21.93678"
"36.20000","6.02032","22.00445"
"36.30000","6.03663","22.11703"
"36.40000","6.05397","22.21534"
"36.50000","6.07085","22.32362"
"36.60000","6.08658","22.39639"
"36.70000","6.10393","22.52620"
"36.80000","6.12047","22.61790"
"36.90000","6.13747","22.71996"
"37.00000","6.15332","22.80518"
"37.10000","6.17096","22.91807"
"37.20000","6.18740","23.01297"
"37.30000","6.20393","23.10654"
"37.40000","6.21996","23.19619"
"37.50000","6.23774","23.31364"
"37.60000","6.25380","23.40055"
"37.70000","6.27034","23.49249"
"37.80000","6.28669","23.60457"
"37.90000","6.30424","23.71866"
"38.00000","6.32093","23.82968"
"38.10000","6.33663","23.94721"
"38.20000","6.35413","24.04023"
"38.30000","6.37052","24.14130"
"38.40000","6.38757","24.23598"
"38.50000","6.40316","24.35550"
"38.60000","6.42073","24.47060"
"38.70000","6.43744","24.57367"
"38.80000","6.45358","24.66080"
"38.90000","6.47007","24.75552"
"39.00000","6.48717","24.89917"
"39.10000","6.50410","24.97645"
"39.20000","6.52017","25.08026"
"39.30000","6.53710","25.20615"
"39.40000","6.55411","25.31765"
"39.50000","6.57086","25.43074"
"39.60000","6.58681","25.52133"
"39.70000","6.60423","25.66924"
"39.80000","6.62049","25.75427"
"39.90000","6.63753","25.87160"
"40.00000","6.65298","25.96203"
"40.10000","6.67078","26.10723"
"40.20000","6.68715","26.21429"
"40.30000","6.70376","26.29966"
"40.40000","6.72017","26.42137"
"40.50000","6.73715","26.53690"
"40.60000","6.75417","26.65537"
"40.70000","6.77008","26.74355"
"40.80000","6.78731","26.88676"
"40.90000","6.80373","27.00008"
"41.00000","6.82096","27.12982"
"41.10000","6.83678","27.22089"
"41.20000","6.85418","27.35368"
"41.30000","6.87071","27.46452"
"41.40000","6.88722","27.58027"
"41.50000","6.90328","27.69412"
"41.60000","6.92079","27.81878"
"41.70000","6.93733","27.95262"
"41.80000","6.95351","28.05326"
"41.90000","6.97032","28.20176"
"42.00000","6.98714","28.30322"
"42.10000","7.00429","28.43649"
"42.20000","7.01990","28.54571"
"42.30000","7.03775","28.71341"
"42.40000","7.05396","28.81446"
"42.50000","7.07070","28.93505"
"42.60000","7.08654","29.02985"
"42.70000","7.10395","29.20049"
"42.80000","7.12060","29.32320"
"42.90000","7.13671","29.40162"
"43.00000","7.15352","29.57255"
"43.10000","7.17064","29.68890"
"43.20000","7.18754","29.80942"
"43.30000","7.20342","29.91901"
"43.40000","7.22079","30.06406"
"43.50000","7.23743","30.19850"
"43.60000","7.25425","30.34243"
"43.70000","7.26985","30.43584"
"43.80000","7.28797","30.59913"
"43.90000","7.30375","30.72120"
"44.00000","7.32048","30.84730"
"44.10000","7.33655","30.97173"
"44.20000","7.35402","31.11348"
"44.30000","7.37096","31.25113"
"44.40000","7.38657","31.34965"
"44.50000","7.40369","31.52620"
"44.60000","7.42036","31.63200"
"44.70000","7.43739","31.77310"
"44.80000","7.45331","31.90639"
"44.90000","7.47091","32.06485"
"45.00000","7.48749","32.18718"
"45.10000","7.50386","32.32041"
"45.20000","7.52000","32.44737"
"45.30000","7.53774","32.62381"
"45.40000","7.55388","32.73106"
"45.50000","7.57043","32.85667"
"45.60000","7.58661","33.01244"
"45.70000","7.60410","33.16811"
"45.80000","7.62085","33.31983"
"45.90000","7.63666","33.42228"
"46.00000","7.65399","33.60131"
"46.10000","7.67060","33.74167"
"46.20000","7.68770","33.87857"
"46.30000","7.70315","34.00668"
"46.40000","7.72078","34.16435"
"46.50000","7.73749","34.30861"
"46.60000","7.75361","34.46276"
"46.70000","7.77005","34.59618"
"46.80000","7.78718","34.75171"
"46.90000","7.80401","34.90971"
"47.00000","7.82025","35.03701"
"47.10000","7.83696","35.19986"
"47.20000","7.85405","35.35871"
"47.30000","7.87084","35.50035"
"47.40000","7.88677","35.64569"
"47.50000","7.90415","35.82561"
"47.60000","7.92074","35.95441"
"47.70000","7.93757","36.08715"
"47.80000","7.95312","36.24665"
"47.90000","7.97094","36.42355"
"48.00000","7.98719","36.57128"
"48.10000","8.00372","36.68818"
"48.20000","8.02012","36.85499"
"48.30000","8.03700","37.02643"
"48.40000","8.05389","37.19046"
"48.50000","8.07017","37.31345"
"48.60000","8.08731","37.52347"
"48.70000","8.10382","37.64695"
"48.80000","8.12074","37.82750"
"48.90000","8.13681","37.96437"
"49.00000","8.15426","38.15811"
"49.10000","8.17052","38.29981"
"49.20000","8.18745","38.45778"
"49.30000","8.20331","38.59089"
"49.40000","8.22089","38.79395"
"49.50000","8.23724","38.95182"
"49.60000","8.25362","39.11208"
"49.70000","8.27019","39.28598"
"49.80000","8.28725","39.45720"
"49.90000","8.30433","39.64481"
"50.00000","8.31993","39.75580"
"50.10000","8.33753","39.96037"
"50.20000","8.35400","40.12540"
"50.30000","8.37075","40.28516"
"50.40000","8.38657","40.43684"
"50.50000","8.40413","40.63184"
"50.60000","8.42076","40.79588"
"50.70000","8.43688","40.93274"
"50.80000","8.45342","41.12347"
"50.90000","8.47053","41.29721"
"51.00000","8.48757","41.48753"
"51.10000","8.50342","41.63649"
"51.20000","8.52067","41.83991"
"51.30000","8.53722","42.00449"
"51.40000","8.55435","42.19639"
"51.50000","8.56982","42.33131"
"51.60000","8.58795","42.59533"
"51.70000","8.60375","42.69670"
"51.80000","8.62061","42.90331"
"51.90000","8.63652","43.05154"
"52.00000","8.65405","43.26731"
"52.10000","8.67084","43.44761"
"52.20000","8.68650","43.58815"
"52.30000","8.70359","43.79916"
"52.40000","8.72044","43.98875"
"52.50000","8.73737","44.17442"
"52.60000","8.75351","44.31815"
"52.70000","8.77088","44.55129"
"52.80000","8.78740","44.71653"
"52.90000","8.80402","44.91473"
"53.00000","8.81992","45.09076"
"53.10000","8.83784","45.32838"
"53.20000","8.85381","45.46891"
"53.30000","8.87057","45.66756"
"53.40000","8.88646","45.83243"
"53.50000","8.90413","46.04710"
"53.60000","8.92082","46.23241"
"53.70000","8.93662","46.39995"
"53.80000","8.95390","46.63013"
"53.90000","8.97056","46.83577"
"54.00000","8.98765","47.02600"
"54.10000","9.00313","47.17586"
"54.20000","9.02077","47.41813"
"54.30000","9.03740","47.60019"
"54.40000","9.05375","47.77461"
"54.50000","9.07003","47.97720"
"54.60000","9.08737","48.18923"
"54.70000","9.10397","48.38743"
"54.80000","9.12033","48.58743"
"54.90000","9.13667","48.79141"
"55.00000","9.15391","48.99879"
"55.10000","9.17079","49.20172"
"55.20000","9.18692","49.39256"
"55.30000","9.20418","49.64452"
"55.40000","9.22067","49.82329"
"55.50000","9.23790","50.05126"
"55.60000","9.25315","50.17369"
"55.70000","9.27096","50.45163"
"55.80000","9.28710","50.63131"
"55.90000","9.30389","50.84626"
"56.00000","9.32010","51.03022"
"56.10000","9.33714","51.24360"
"56.20000","9.35374","51.47224"
"56.30000","9.37013","51.67520"
"56.40000","9.38709","51.91445"
"56.50000","9.40380","52.11279"
"56.60000","9.42074","52.33862"
"56.70000","9.43691","52.52507"
"56.80000","9.45421","52.77845"
"56.90000","9.47065","52.96749"
"57.00000","9.48742","53.17981"
"57.10000","9.50318","53.37779"
"57.20000","9.52095","53.63949"
"57.30000","9.53725","53.83401"
"57.40000","9.55369","54.05949"
"57.50000","9.57023","54.27187"
"57.60000","9.58715","54.51392"
"57.70000","9.60420","54.72847"
"57.80000","9.61983","54.89674"
"57.90000","9.63747","55.19851"
"58.00000","9.65382","55.38757"
"58.10000","9.67084","55.64344"
"58.20000","9.68658","55.81155"
"58.30000","9.70414","56.09180"
"58.40000","9.72065","56.29397"
"58.50000","9.73696","56.50533"
"58.60000","9.75336","56.74846"
"58.70000","9.77073","56.99089"
"58.80000","9.78750","57.22807"
"58.90000","9.80347","57.41838"
"59.00000","9.82053","57.68154"
"59.10000","9.83706","57.91202"
"59.20000","9.85439","58.17273"
"59.30000","9.86992","58.36421"
"59.40000","9.88793","58.66693"
"59.50000","9.90375","58.85056"
"59.60000","9.92072","59.11879"
"59.70000","9.93645","59.29948"
"59.80000","9.95407","59.59891"
"59.90000","9.97086","59.82852"
"60.00000","9.98679","60.05052"
"60.10000","10.00340","60.29391"
"60.20000","10.02055","60.53724"
"60.30000","10.03744","60.78150"
"60.40000","10.05346","61.01351"
"60.50000","10.07066","61.30996"
"60.60000","10.08742","61.52009"
"60.70000","10.10411","61.78807"
"60.80000","10.11988","61.98445"
"60.90000","10.13788","62.28114"
"61.00000","10.15393","62.52029"
"61.10000","10.17062","62.74582"
"61.20000","10.18638","62.97420"
"61.30000","10.20419","63.28927"
"61.40000","10.22082","63.50695"
"61.50000","10.23670","63.73772"
"61.60000","10.25372","64.01592"
"61.70000","10.27061","64.26460"
"61.80000","10.28769","64.55106"
"61.90000","10.30317","64.74000"
"62.00000","10.32071","65.05769"
"62.10000","10.33740","65.31363"
"62.20000","10.35394","65.54929"
"62.30000","10.36989","65.75497"
"62.40000","10.38743","66.07719"
"62.50000","10.40399","66.34046"
"62.60000","10.42043","66.56405"
"62.70000","10.43660","66.82252"
"62.80000","10.45408","67.11982"
"62.90000","10.47081","67.37342"
"63.00000","10.48689","67.61833"
"63.10000","10.50404","67.92374"
"63.20000","10.52066","68.18234"
"63.30000","10.53769","68.46896"
"63.40000","10.55322","68.65492"
"63.50000","10.57098","69.01797"
"63.60000","10.58717","69.24023"
"63.70000","10.60397","69.53004"
"63.80000","10.62009","69.77111"
"63.90000","10.63729","70.06919"
"64.00000","10.65374","70.34301"
"64.10000","10.67017","70.62885"
"64.20000","10.68689","70.89375"
"64.30000","10.70377","71.18864"
"64.40000","10.72073","71.47141"
"64.50000","10.73680","71.72327"
"64.60000","10.75417","72.03351"
"64.70000","10.77075","72.31377"
"64.80000","10.78755","72.59463"
"64.90000","10.80329","72.83731"
"65.00000","10.82108","73.18507"
"65.10000","10.83724","73.42840"
"65.20000","10.85377","73.72392"
"65.30000","10.87013","73.99429"
"65.40000","10.88708","74.29066"
"65.50000","10.90415","74.61722"
"65.60000","10.92001","74.81676"
"65.70000","10.93754","75.20995"
"65.80000","10.95375","75.43734"
"65.90000","10.97073","75.78959"
"66.00000","10.98663","76.01460"
"66.10000","11.00414","76.37521"
"66.20000","11.02059","76.66447"
"66.30000","11.03711","76.92792"
"66.40000","11.05331","77.22095"
"66.50000","11.07081","77.55138"
"66.60000","11.08745","77.84909"
"66.70000","11.10351","78.13411"
"66.80000","11.12033","78.45295"
"66.90000","11.13719","78.76051"
"67.00000","11.15440","79.08151"
"67.10000","11.16981","79.33894"
"67.20000","11.18785","79.73202"
"67.30000","11.20374","79.98473"
"67.40000","11.22084","80.32626"
"67.50000","11.23657","80.56107"
"67.60000","11.25426","80.94652"
"67.70000","11.27089","81.25019"
"67.80000","11.28680","81.52695"
"67.90000","11.30333","81.82672"
"68.00000","11.32052","82.18562"
"68.10000","11.33742","82.50002"
"68.20000","11.35343","82.81367"
"68.30000","11.37059","83.14737"
"68.40000","11.38721","83.45362"
"68.50000","11.40429","83.81110"
"68.60000","11.42002","84.08415"
"68.70000","11.43775","84.47726"
"68.80000","11.45384","84.75577"
"68.90000","11.47080","85.09384"
"69.00000","11.48643","85.34850"
"69.10000","11.50412","85.76609"
"69.20000","11.52086","86.08849"
"69.30000","11.53675","86.35784"
"69.40000","11.55358","86.75031"
"69.50000","11.57058","87.06583"
"69.60000","11.58767","87.42424"
"69.70000","11.60322","87.67250"
"69.80000","11.62061","88.09325"
"69.90000","11.63741","88.43914"
"70.00000","11.65398","88.74137"
"70.10000","11.66992","89.03830"
"70.20000","11.68747","89.42908"
"70.30000","11.70393","89.74522"
"70.40000","11.72052","90.06597"
"70.50000","11.73662","90.39909"
"70.60000","11.75405","90.78949"
