# time (s), duty, act pres, tank pres, d4, d5, pres err
0.02, 0.00, 0.00, 42.05, 0.00, 0.00, 0.00
0.04, 0.00, 0.00, 42.05, 0.00, 0.00, 0.00
0.06, 0.00, 0.00, 42.05, 0.00, 0.00, 0.00
0.08, 0.00, 0.00, 42.05, 0.00, 0.00, 0.00
0.10, 0.00, 0.01, 42.05, 0.00, 0.00, 0.00
0.12, 0.00, 0.02, 42.05, 0.00, 0.00, 0.01
0.14, 0.00, 0.03, 42.05, 0.00, 0.00, 0.02
0.16, 0.00, 0.04, 42.05, 0.00, 0.00, 0.03
0.18, 0.00, 0.03, 42.05, 0.00, 0.00, 0.04
0.20, 0.00, 0.02, 42.05, 0.00, 0.00, 0.02
0.22, 0.00, 0.01, 42.06, 0.00, 0.00, 0.01
0.24, 0.00, 0.00, 42.06, 0.00, 0.00, 0.00
0.26, 0.00, 0.00, 42.06, 0.00, 0.00, 0.00
0.28, 0.00, 0.00, 42.06, 0.00, 0.00, 0.00
0.30, 0.00, 0.00, 42.06, 0.00, 0.00, 0.00
0.32, 0.00, 0.00, 42.06, 0.00, 0.00, 0.00
0.34, 0.00, 0.00, 42.05, 0.00, 0.00, 0.00
0.36, 0.00, 0.00, 42.05, 0.00, 0.00, 0.00
0.38, 0.00, 0.00, 42.05, 0.00, 0.00, 0.00
0.40, 0.00, 0.00, 42.05, 0.00, 0.00, 0.00
0.42, 0.00, 0.00, 42.05, 0.00, 0.00, 0.00
0.44, 0.00, 0.00, 42.05, 0.00, 0.00, 0.00
0.46, 0.00, 0.00, 42.06, 0.00, 0.00, 0.00
0.48, 0.00, 0.00, 42.07, 0.00, 0.00, 0.00
0.50, 0.00, 0.00, 42.07, 0.00, 0.00, 0.00
0.52, 0.00, 0.00, 42.08, 0.00, 0.00, 0.00
0.54, 0.00, 0.00, 42.08, 0.00, 0.00, 0.00
0.56, 0.00, 0.00, 42.08, 0.00, 0.00, 0.00
0.58, 11.32, 0.00, 42.09, 0.00, 0.00, -0.53
0.60, 11.32, 0.00, 42.09, 0.00, 0.00, -0.53
0.62, 11.32, 0.01, 42.08, 0.00, 0.00, -0.53
0.64, 11.31, 0.06, 42.04, 0.00, 0.00, -0.50
0.66, 11.27, 0.18, 41.98, 0.00, 0.00, -0.42
0.68, 11.27, 0.33, 41.94, 0.00, 0.00, -0.42
0.70, 11.16, 0.41, 41.97, 0.00, 0.00, -0.20
0.72, 11.12, 0.38, 42.05, 0.00, 0.00, -0.12
0.74, 11.13, 0.29, 42.06, 0.00, 0.00, -0.15
0.76, 11.18, 0.25, 41.99, 0.00, 0.00, -0.24
0.78, 11.20, 0.33, 41.86, 0.00, 0.00, -0.28
0.80, 11.13, 0.43, 41.75, 0.00, 0.00, -0.15
0.82, 11.09, 0.47, 41.67, 0.00, 0.00, -0.07
0.84, 11.09, 0.45, 41.60, 0.00, 0.00, -0.07
0.86, 11.11, 0.43, 41.53, 0.00, 0.00, -0.09
0.88, 11.11, 0.47, 41.50, 0.00, 0.00, -0.09
0.90, 11.09, 0.50, 41.59, 0.00, 0.00, -0.06
0.92, 11.08, 0.47, 41.74, 0.00, 0.00, -0.03
0.94, 11.09, 0.43, 41.82, 0.00, 0.00, -0.06
0.96, 11.11, 0.47, 41.76, 0.00, 0.00, -0.10
0.98, 11.09, 0.62, 41.63, 0.00, 0.00, -0.06
1.00, 10.96, 0.77, 41.54, 0.02, 0.00, 0.18
1.02, 10.88, 0.80, 41.51, 0.04, 0.00, 0.28
1.04, 10.87, 0.74, 41.49, 0.07, 0.00, 0.25
1.06, 10.87, 0.73, 41.42, 0.09, 0.00, 0.19
1.08, 10.87, 0.81, 41.38, 0.09, 0.00, 0.19
1.10, 12.15, 0.89, 41.46, 0.07, 0.00, -0.24
1.12, 12.13, 0.86, 41.60, 0.05, 0.00, -0.16
1.14, 12.16, 0.75, 41.67, 0.03, 0.00, -0.19
1.16, 12.25, 0.69, 41.60, 0.00, 0.00, -0.30
1.18, 12.32, 0.74, 41.45, -0.04, 0.00, -0.36
1.20, 12.29, 0.84, 41.35, -0.06, 0.00, -0.26
1.22, 12.26, 0.90, 41.37, -0.08, 0.00, -0.17
1.24, 12.27, 0.89, 41.47, -0.09, 0.00, -0.15
1.26, 12.29, 0.89, 41.59, -0.11, 0.00, -0.17
1.28, 12.29, 0.94, 41.71, -0.11, 0.00, -0.17
1.30, 12.28, 0.98, 41.82, -0.12, 0.00, -0.11
1.32, 12.26, 0.93, 41.90, -0.13, 0.00, -0.07
1.34, 12.30, 0.80, 41.88, -0.14, 0.00, -0.12
1.36, 12.39, 0.72, 41.73, -0.17, 0.00, -0.25
1.38, 12.46, 0.76, 41.53, -0.20, 0.00, -0.33
1.40, 12.45, 0.85, 41.36, -0.22, 0.00, -0.24
1.42, 12.42, 0.91, 41.30, -0.24, 0.00, -0.16
1.44, 12.42, 0.91, 41.35, -0.25, 0.00, -0.14
1.46, 12.43, 0.94, 41.45, -0.27, 0.00, -0.14
1.48, 12.43, 1.06, 41.59, -0.27, 0.00, -0.14
1.50, 12.36, 1.18, 41.73, -0.27, 0.00, 0.01
1.52, 12.29, 1.19, 41.82, -0.25, 0.00, 0.13
1.54, 12.27, 1.11, 41.80, -0.24, 0.00, 0.14
1.56, 12.30, 1.07, 41.73, -0.23, 0.00, 0.06
1.58, 12.32, 1.14, 41.67, -0.23, 0.00, 0.02
1.60, 12.25, 1.23, 41.66, -0.22, 0.00, 0.14
1.62, 13.57, 1.24, 41.64, -0.25, 0.00, -0.33
1.64, 13.63, 1.18, 41.53, -0.29, 0.00, -0.37
1.66, 13.71, 1.13, 41.37, -0.33, 0.00, -0.44
1.68, 13.71, 1.17, 41.25, -0.33, 0.00, -0.44
1.70, 13.74, 1.23, 41.24, -0.37, 0.00, -0.41
1.72, 13.74, 1.23, 41.29, -0.41, 0.00, -0.35
1.74, 13.78, 1.18, 41.35, -0.44, 0.00, -0.35
1.76, 13.84, 1.19, 41.36, -0.48, 0.00, -0.40
1.78, 13.87, 1.30, 41.35, -0.52, 0.00, -0.39
1.80, 13.81, 1.42, 41.32, -0.54, 0.00, -0.22
1.82, 13.78, 1.47, 41.25, -0.56, 0.00, -0.13
1.84, 13.78, 1.46, 41.11, -0.57, 0.00, -0.12
1.86, 13.79, 1.50, 40.95, -0.58, 0.00, -0.11
1.88, 13.79, 1.60, 40.80, -0.58, 0.00, -0.11
1.90, 13.72, 1.69, 40.69, -0.57, 0.00, 0.02
1.92, 13.67, 1.66, 40.66, -0.56, 0.00, 0.11
1.93, 13.68, 1.54, 40.75, -0.56, 0.00, 0.08
1.96, 13.74, 1.49, 40.91, -0.56, 0.00, -0.04
1.98, 13.78, 1.55, 41.04, -0.57, 0.00, -0.09
1.99, 13.71, 1.68, 41.07, -0.57, 0.00, 0.04
2.01, 13.63, 1.77, 41.03, -0.55, 0.00, 0.15
2.03, 13.59, 1.80, 41.01, -0.53, 0.00, 0.20
2.05, 13.54, 1.86, 41.06, -0.51, 0.00, 0.24
2.07, 13.54, 1.95, 41.13, -0.51, 0.00, 0.24
2.09, 13.44, 1.98, 41.12, -0.47, 0.00, 0.37
2.12, 13.39, 1.89, 41.03, -0.43, 0.00, 0.40
2.13, 13.40, 1.78, 40.96, -0.40, 0.00, 0.31
2.16, 14.82, 1.76, 40.98, -0.43, 0.00, -0.33
2.18, 14.86, 1.85, 41.05, -0.47, 0.00, -0.35
2.20, 14.80, 1.97, 41.06, -0.49, 0.00, -0.19
2.22, 14.76, 2.05, 40.94, -0.50, 0.00, -0.09
2.24, 14.74, 2.10, 40.67, -0.50, 0.00, -0.04
2.25, 14.70, 2.19, 40.35, -0.50, 0.00, 0.03
2.27, 14.70, 2.32, 40.11, -0.50, 0.00, 0.03
2.29, 14.59, 2.38, 40.01, -0.48, 0.00, 0.21
2.31, 14.54, 2.31, 40.04, -0.45, 0.00, 0.27
2.33, 14.55, 2.25, 40.12, -0.43, 0.00, 0.20
2.35, 14.56, 2.32, 40.18, -0.41, 0.00, 0.14
2.37, 14.51, 2.49, 40.21, -0.39, 0.00, 0.21
2.39, 14.34, 2.61, 40.21, -0.35, 0.00, 0.46
2.41, 14.26, 2.60, 40.18, -0.30, 0.00, 0.51
2.43, 14.24, 2.55, 40.07, -0.25, 0.00, 0.46
2.45, 14.20, 2.60, 39.93, -0.20, 0.00, 0.45
2.47, 14.20, 2.69, 39.88, -0.20, 0.00, 0.45
2.49, 14.07, 2.71, 39.95, -0.15, 0.00, 0.58
2.51, 14.01, 2.58, 40.09, -0.09, 0.00, 0.59
2.53, 14.03, 2.42, 40.20, -0.04, 0.00, 0.47
2.55, 14.07, 2.40, 40.28, -0.01, 0.00, 0.31
2.57, 14.06, 2.50, 40.33, 0.02, 0.00, 0.28
2.59, 13.93, 2.60, 40.34, 0.06, 0.00, 0.45
2.61, 13.85, 2.61, 40.24, 0.12, 0.00, 0.51
2.63, 13.82, 2.56, 40.02, 0.16, 0.00, 0.48
2.65, 15.15, 2.54, 39.75, 0.15, 0.00, -0.09
2.67, 15.15, 2.61, 39.57, 0.15, 0.00, -0.09
2.69, 15.12, 2.65, 39.53, 0.15, 0.00, -0.02
2.71, 15.09, 2.60, 39.61, 0.15, 0.00, 0.03
2.73, 15.12, 2.50, 39.75, 0.15, 0.00, -0.03
2.75, 15.18, 2.48, 39.90, 0.14, 0.00, -0.13
2.77, 15.21, 2.57, 40.06, 0.12, 0.00, -0.15
2.79, 15.13, 2.69, 40.17, 0.12, 0.00, 0.00
2.81, 15.07, 2.76, 40.15, 0.13, 0.00, 0.10
2.83, 15.03, 2.82, 39.94, 0.15, 0.00, 0.16
2.85, 14.96, 2.94, 39.65, 0.17, 0.00, 0.24
2.87, 14.96, 3.08, 39.42, 0.17, 0.00, 0.24
2.89, 14.81, 3.11, 39.34, 0.22, 0.00, 0.45
2.91, 14.75, 2.98, 39.36, 0.27, 0.00, 0.48
2.93, 14.78, 2.83, 39.43, 0.30, 0.00, 0.35
2.95, 14.84, 2.83, 39.49, 0.32, 0.00, 0.20
2.97, 14.82, 2.97, 39.53, 0.34, 0.00, 0.20
2.99, 14.67, 3.09, 39.56, 0.38, 0.00, 0.42
3.01, 14.60, 3.06, 39.54, 0.43, 0.00, 0.47
3.03, 14.60, 2.97, 39.42, 0.47, 0.00, 0.39
3.05, 14.60, 2.97, 39.25, 0.50, 0.00, 0.33
3.07, 14.60, 3.08, 39.11, 0.50, 0.00, 0.33
3.09, 14.49, 3.14, 39.08, 0.55, 0.00, 0.45
3.11, 14.41, 3.06, 39.14, 0.60, 0.00, 0.51
3.13, 14.41, 2.93, 39.25, 0.64, 0.00, 0.43
3.15, 14.44, 2.90, 39.38, 0.67, 0.00, 0.30
3.17, 14.43, 2.99, 39.49, 0.70, 0.00, 0.27
3.19, 15.70, 3.07, 39.52, 0.69, 0.00, -0.12
3.21, 15.68, 3.06, 39.41, 0.68, 0.00, -0.08
3.23, 15.73, 2.97, 39.20, 0.66, 0.00, -0.14
3.25, 15.79, 2.95, 38.97, 0.64, 0.00, -0.21
3.27, 15.79, 3.02, 38.84, 0.64, 0.00, -0.21
3.29, 15.76, 3.10, 38.85, 0.63, 0.00, -0.14
3.31, 15.73, 3.11, 38.91, 0.62, 0.00, -0.06
3.33, 15.73, 3.12, 38.95, 0.62, 0.00, -0.05
3.35, 15.73, 3.23, 38.95, 0.61, 0.00, -0.04
3.37, 15.66, 3.42, 38.97, 0.62, 0.00, 0.07
3.39, 15.50, 3.52, 39.03, 0.65, 0.00, 0.33
3.41, 15.46, 3.47, 39.08, 0.69, 0.00, 0.35
3.43, 15.47, 3.40, 39.04, 0.71, 0.00, 0.27
3.45, 15.46, 3.44, 38.91, 0.74, 0.00, 0.24
3.47, 15.46, 3.54, 38.78, 0.74, 0.00, 0.24
3.49, 15.35, 3.55, 38.71, 0.78, 0.00, 0.38
3.51, 15.31, 3.39, 38.70, 0.82, 0.00, 0.39
3.53, 15.36, 3.21, 38.71, 0.84, 0.00, 0.23
3.55, 15.45, 3.15, 38.72, 0.84, 0.00, 0.04
3.57, 15.48, 3.26, 38.73, 0.84, 0.00, -0.01
3.59, 15.38, 3.38, 38.74, 0.86, 0.00, 0.17
3.61, 15.31, 3.40, 38.71, 0.89, 0.00, 0.24
3.63, 15.31, 3.34, 38.61, 0.91, 0.00, 0.21
3.65, 15.31, 3.35, 38.45, 0.92, 0.00, 0.17
3.67, 15.31, 3.45, 38.33, 0.92, 0.00, 0.17
3.69, 15.22, 3.53, 38.30, 0.95, 0.00, 0.29
3.71, 15.15, 3.49, 38.36, 0.99, 0.00, 0.37
3.73, 16.48, 3.44, 38.45, 0.97, 0.00, -0.19
3.75, 16.54, 3.49, 38.50, 0.95, 0.00, -0.24
3.77, 16.53, 3.65, 38.47, 0.93, 0.00, -0.19
3.79, 16.42, 3.74, 38.36, 0.93, 0.00, 0.03
3.81, 16.40, 3.69, 38.26, 0.94, 0.00, 0.05
3.83, 16.44, 3.63, 38.23, 0.93, 0.00, -0.03
3.85, 16.45, 3.68, 38.28, 0.93, 0.00, -0.04
3.87, 16.45, 3.79, 38.34, 0.93, 0.00, -0.04
3.89, 16.36, 3.80, 38.34, 0.94, 0.00, 0.12
3.91, 16.35, 3.64, 38.29, 0.95, 0.00, 0.12
3.93, 16.43, 3.46, 38.20, 0.95, 0.00, -0.04
3.95, 16.54, 3.44, 38.11, 0.93, 0.00, -0.22
3.97, 16.58, 3.59, 38.06, 0.90, 0.00, -0.24
3.99, 16.46, 3.73, 38.10, 0.90, 0.00, -0.00
4.01, 16.41, 3.74, 38.20, 0.91, 0.00, 0.07
4.03, 16.44, 3.66, 38.24, 0.91, 0.00, 0.02
4.05, 16.46, 3.69, 38.20, 0.91, 0.00, -0.02
4.07, 16.46, 3.83, 38.14, 0.91, 0.00, -0.02
4.09, 16.36, 3.93, 38.12, 0.92, 0.00, 0.15
4.11, 16.29, 3.88, 38.11, 0.95, 0.00, 0.25
4.12, 16.29, 3.80, 38.07, 0.97, 0.00, 0.20
4.14, 16.32, 3.85, 37.96, 0.98, 0.00, 0.12
4.16, 16.28, 4.00, 37.80, 1.00, 0.00, 0.17
4.18, 16.13, 4.11, 37.65, 1.04, 0.00, 0.39
4.20, 16.07, 4.07, 37.55, 1.08, 0.00, 0.42
4.23, 16.07, 4.00, 37.53, 1.11, 0.00, 0.35
4.24, 17.43, 4.03, 37.58, 1.09, 0.00, -0.21
4.26, 17.43, 4.11, 37.66, 1.09, 0.00, -0.21
4.28, 17.39, 4.08, 37.73, 1.08, 0.00, -0.10
4.30, 17.41, 3.90, 37.77, 1.07, 0.00, -0.13
4.32, 17.54, 3.71, 37.77, 1.04, 0.00, -0.31
4.34, 17.68, 3.71, 37.72, 0.99, 0.00, -0.50
4.36, 17.73, 3.88, 37.70, 0.94, 0.00, -0.50
4.38, 17.62, 4.04, 37.78, 0.92, 0.00, -0.24
4.40, 17.59, 4.04, 37.95, 0.90, 0.00, -0.15
4.42, 17.64, 3.99, 38.09, 0.88, 0.00, -0.20
4.44, 17.67, 4.04, 38.12, 0.86, 0.00, -0.22
4.46, 17.67, 4.21, 38.03, 0.86, 0.00, -0.22
4.48, 17.56, 4.30, 37.90, 0.86, 0.00, -0.01
4.50, 17.51, 4.21, 37.77, 0.87, 0.00, 0.09
4.52, 17.55, 4.07, 37.64, 0.87, 0.00, 0.00
4.54, 17.64, 4.08, 37.48, 0.85, 0.00, -0.14
4.56, 17.64, 4.24, 37.29, 0.84, 0.00, -0.13
4.58, 17.52, 4.36, 37.16, 0.85, 0.00, 0.11
4.60, 17.48, 4.33, 37.16, 0.87, 0.00, 0.15
4.62, 17.51, 4.24, 37.27, 0.87, 0.00, 0.07
4.64, 17.53, 4.26, 37.42, 0.88, 0.00, 0.02
4.66, 17.53, 4.38, 37.50, 0.88, 0.00, 0.02
4.68, 17.45, 4.42, 37.51, 0.89, 0.00, 0.17
4.70, 17.40, 4.32, 37.49, 0.91, 0.00, 0.21
4.72, 17.44, 4.19, 37.52, 0.92, 0.00, 0.10
4.74, 17.51, 4.23, 37.56, 0.92, 0.00, -0.02
4.76, 17.49, 4.42, 37.53, 0.92, 0.00, 0.02
4.78, 18.69, 4.57, 37.40, 0.90, 0.00, -0.23
4.80, 18.68, 4.54, 37.23, 0.89, 0.00, -0.16
4.82, 18.75, 4.44, 37.15, 0.86, 0.00, -0.25
4.84, 18.81, 4.45, 37.17, 0.83, 0.00, -0.32
4.86, 18.81, 4.59, 37.23, 0.83, 0.00, -0.32
4.88, 18.74, 4.66, 37.24, 0.81, 0.00, -0.15
4.90, 18.71, 4.56, 37.24, 0.81, 0.00, -0.08
4.92, 18.78, 4.41, 37.27, 0.79, 0.00, -0.18
4.94, 18.89, 4.41, 37.31, 0.75, 0.00, -0.33
4.96, 18.93, 4.55, 37.37, 0.72, 0.00, -0.33
4.98, 18.82, 4.67, 37.44, 0.71, 0.00, -0.11
5.00, 18.81, 4.64, 37.52, 0.70, 0.00, -0.07
5.02, 18.86, 4.56, 37.58, 0.69, 0.00, -0.15
5.04, 18.89, 4.62, 37.54, 0.67, 0.00, -0.17
5.06, 18.89, 4.79, 37.40, 0.67, 0.00, -0.17
5.08, 18.78, 4.90, 37.22, 0.68, 0.00, 0.05
5.10, 18.71, 4.84, 37.07, 0.69, 0.00, 0.16
5.12, 18.73, 4.74, 36.98, 0.70, 0.00, 0.10
5.14, 18.78, 4.80, 36.88, 0.70, 0.00, 0.00
5.16, 18.74, 5.02, 36.74, 0.71, 0.00, 0.06
5.18, 18.54, 5.20, 36.60, 0.75, 0.00, 0.39
5.20, 18.45, 5.17, 36.56, 0.79, 0.00, 0.47
5.22, 18.46, 5.05, 36.64, 0.83, 0.00, 0.37
5.24, 18.48, 5.04, 36.75, 0.86, 0.00, 0.28
5.26, 18.48, 5.13, 36.80, 0.86, 0.00, 0.28
5.28, 18.38, 5.17, 36.77, 0.90, 0.00, 0.39
5.30, 19.68, 5.03, 36.74, 0.89, 0.00, -0.09
5.32, 19.77, 4.83, 36.77, 0.87, 0.00, -0.23
5.34, 19.91, 4.78, 36.84, 0.82, 0.00, -0.43
5.36, 19.99, 4.90, 36.86, 0.78, 0.00, -0.48
5.38, 19.91, 5.07, 36.78, 0.75, 0.00, -0.27
5.40, 19.85, 5.18, 36.70, 0.74, 0.00, -0.13
5.42, 19.81, 5.26, 36.72, 0.73, 0.00, -0.04
5.44, 19.76, 5.37, 36.78, 0.74, 0.00, 0.05
5.46, 19.76, 5.47, 36.76, 0.74, 0.00, 0.05
5.48, 19.66, 5.44, 36.63, 0.76, 0.00, 0.21
5.50, 19.66, 5.28, 36.50, 0.78, 0.00, 0.18
5.52, 19.74, 5.14, 36.44, 0.78, 0.00, 0.01
5.54, 19.82, 5.18, 36.42, 0.76, 0.00, -0.12
5.56, 19.80, 5.36, 36.34, 0.76, 0.00, -0.08
5.58, 19.65, 5.49, 36.23, 0.78, 0.00, 0.18
5.60, 19.60, 5.47, 36.20, 0.80, 0.00, 0.24
5.62, 19.61, 5.42, 36.28, 0.82, 0.00, 0.18
5.64, 19.60, 5.48, 36.41, 0.83, 0.00, 0.17
5.66, 19.60, 5.61, 36.46, 0.83, 0.00, 0.17
5.68, 19.48, 5.63, 36.40, 0.87, 0.00, 0.34
5.70, 19.43, 5.47, 36.33, 0.91, 0.00, 0.37
5.72, 19.49, 5.28, 36.32, 0.93, 0.00, 0.21
5.74, 19.58, 5.23, 36.36, 0.93, 0.00, 0.02
5.76, 19.61, 5.34, 36.32, 0.93, 0.00, -0.03
5.78, 19.50, 5.47, 36.16, 0.94, 0.00, 0.16
5.80, 19.44, 5.48, 35.99, 0.96, 0.00, 0.23
5.82, 20.82, 5.43, 35.91, 0.93, 0.00, -0.34
5.84, 20.86, 5.47, 35.93, 0.90, 0.00, -0.36
5.86, 20.86, 5.60, 35.97, 0.90, 0.00, -0.36
5.88, 20.80, 5.67, 35.96, 0.88, 0.00, -0.19
5.90, 20.78, 5.58, 35.93, 0.86, 0.00, -0.12
5.92, 20.84, 5.46, 35.92, 0.84, 0.00, -0.21
5.94, 20.93, 5.48, 35.91, 0.81, 0.00, -0.33
5.96, 20.96, 5.63, 35.81, 0.78, 0.00, -0.31
5.98, 20.84, 5.78, 35.64, 0.77, 0.00, -0.07
6.00, 20.79, 5.84, 35.53, 0.78, 0.00, 0.03
6.02, 20.77, 5.88, 35.58, 0.78, 0.00, 0.07
6.04, 20.72, 5.98, 35.72, 0.80, 0.00, 0.14
6.06, 20.72, 6.09, 35.79, 0.80, 0.00, 0.14
6.08, 20.61, 6.06, 35.76, 0.82, 0.00, 0.30
6.10, 20.59, 5.88, 35.71, 0.85, 0.00, 0.27
6.12, 20.67, 5.71, 35.72, 0.86, 0.00, 0.09
6.14, 20.77, 5.68, 35.73, 0.85, 0.00, -0.08
6.16, 20.79, 5.82, 35.65, 0.84, 0.00, -0.10
6.18, 20.68, 5.94, 35.45, 0.85, 0.00, 0.10
6.20, 20.62, 5.94, 35.21, 0.87, 0.00, 0.17
6.22, 20.64, 5.87, 35.06, 0.88, 0.00, 0.11
6.24, 20.66, 5.88, 35.05, 0.89, 0.00, 0.07
6.26, 20.66, 5.98, 35.13, 0.89, 0.00, 0.07
6.28, 20.58, 6.04, 35.23, 0.91, 0.00, 0.19
6.30, 20.53, 5.99, 35.31, 0.93, 0.00, 0.24
6.32, 20.53, 5.94, 35.39, 0.95, 0.00, 0.20
6.34, 20.54, 6.03, 35.43, 0.97, 0.00, 0.15
6.35, 20.47, 6.18, 35.35, 0.99, 0.00, 0.24
6.37, 21.70, 6.26, 35.15, 0.98, 0.00, -0.08
6.39, 21.70, 6.22, 34.93, 0.97, 0.00, -0.07
6.41, 21.75, 6.17, 34.83, 0.96, 0.00, -0.14
6.43, 21.76, 6.22, 34.87, 0.95, 0.00, -0.14
6.45, 21.76, 6.31, 34.97, 0.95, 0.00, -0.14
6.47, 21.70, 6.29, 35.04, 0.95, 0.00, -0.01
6.49, 21.71, 6.13, 35.08, 0.94, 0.00, -0.03
6.51, 21.81, 5.99, 35.10, 0.92, 0.00, -0.19
6.53, 21.91, 6.02, 35.08, 0.89, 0.00, -0.33
6.55, 21.93, 6.17, 34.97, 0.86, 0.00, -0.30
6.57, 21.82, 6.29, 34.77, 0.85, 0.00, -0.07
6.59, 21.80, 6.28, 34.55, 0.85, 0.00, -0.02
6.61, 21.83, 6.24, 34.41, 0.84, 0.00, -0.07
6.63, 21.84, 6.30, 34.41, 0.84, 0.00, -0.07
6.65, 21.84, 6.43, 34.52, 0.84, 0.00, -0.07
6.67, 21.74, 6.46, 34.67, 0.85, 0.00, 0.11
6.69, 21.71, 6.34, 34.77, 0.86, 0.00, 0.14
6.71, 21.77, 6.19, 34.81, 0.86, 0.00, 0.02
6.73, 21.86, 6.18, 34.77, 0.85, 0.00, -0.13
6.75, 21.87, 6.31, 34.65, 0.84, 0.00, -0.14
6.77, 21.77, 6.42, 34.47, 0.84, 0.00, 0.06
6.79, 21.73, 6.42, 34.28, 0.85, 0.00, 0.11
6.81, 21.75, 6.37, 34.17, 0.86, 0.00, 0.07
6.83, 21.75, 6.41, 34.18, 0.87, 0.00, 0.05
6.85, 21.75, 6.52, 34.28, 0.87, 0.00, 0.05
6.87, 21.65, 6.55, 34.41, 0.89, 0.00, 0.20
6.89, 22.97, 6.45, 34.51, 0.86, 0.00, -0.29
6.91, 23.05, 6.35, 34.58, 0.82, 0.00, -0.39
6.93, 23.15, 6.40, 34.58, 0.77, 0.00, -0.49
6.95, 23.17, 6.56, 34.49, 0.73, 0.00, -0.44
6.97, 23.08, 6.68, 34.32, 0.71, 0.00, -0.20
6.99, 23.07, 6.67, 34.14, 0.69, 0.00, -0.15
7.01, 23.10, 6.66, 34.02, 0.67, 0.00, -0.18
7.03, 23.10, 6.75, 34.00, 0.66, 0.00, -0.15
7.05, 23.10, 6.87, 34.07, 0.66, 0.00, -0.15
7.07, 23.00, 6.86, 34.17, 0.66, 0.00, 0.03
7.09, 23.00, 6.70, 34.25, 0.66, 0.00, 0.02
7.11, 23.10, 6.54, 34.28, 0.65, 0.00, -0.14
7.13, 23.21, 6.54, 34.29, 0.62, 0.00, -0.30
7.15, 23.24, 6.69, 34.26, 0.59, 0.00, -0.30
7.17, 23.14, 6.79, 34.15, 0.58, 0.00, -0.09
7.19, 23.13, 6.76, 33.97, 0.58, 0.00, -0.05
7.21, 23.17, 6.71, 33.80, 0.56, 0.00, -0.11
7.23, 23.19, 6.75, 33.73, 0.55, 0.00, -0.13
7.25, 23.19, 6.86, 33.79, 0.55, 0.00, -0.13
7.27, 23.12, 6.90, 33.91, 0.55, 0.00, 0.01
7.29, 23.09, 6.86, 33.99, 0.56, 0.00, 0.06
7.31, 23.11, 6.85, 33.98, 0.56, 0.00, 0.02
7.33, 23.11, 6.98, 33.89, 0.56, 0.00, 0.01
7.35, 23.03, 7.17, 33.76, 0.58, 0.00, 0.14
7.37, 22.86, 7.27, 33.63, 0.62, 0.00, 0.40
7.39, 22.81, 7.22, 33.51, 0.66, 0.00, 0.42
7.41, 24.20, 7.15, 33.42, 0.64, 0.00, -0.19
7.43, 24.23, 7.17, 33.40, 0.62, 0.00, -0.22
7.45, 24.23, 7.23, 33.46, 0.62, 0.00, -0.22
7.47, 24.21, 7.18, 33.59, 0.60, 0.00, -0.14
7.49, 24.25, 6.99, 33.67, 0.58, 0.00, -0.19
7.51, 24.39, 6.85, 33.65, 0.55, 0.00, -0.38
7.53, 24.51, 6.90, 33.56, 0.49, 0.00, -0.52
7.55, 24.53, 7.08, 33.48, 0.45, 0.00, -0.47
7.57, 24.43, 7.18, 33.43, 0.42, 0.00, -0.23
7.59, 24.43, 7.15, 33.42, 0.40, 0.00, -0.19
7.61, 24.48, 7.13, 33.41, 0.38, 0.00, -0.24
7.63, 24.49, 7.21, 33.41, 0.36, 0.00, -0.21
7.65, 24.49, 7.33, 33.43, 0.36, 0.00, -0.21
7.67, 24.40, 7.35, 33.48, 0.35, 0.00, -0.04
7.69, 24.40, 7.27, 33.49, 0.35, 0.00, -0.02
7.71, 24.45, 7.24, 33.43, 0.34, 0.00, -0.10
7.73, 24.48, 7.34, 33.33, 0.33, 0.00, -0.13
7.75, 24.43, 7.48, 33.25, 0.33, 0.00, -0.03
7.77, 24.32, 7.54, 33.19, 0.34, 0.00, 0.16
7.79, 24.30, 7.51, 33.14, 0.36, 0.00, 0.16
7.81, 24.31, 7.51, 33.10, 0.37, 0.00, 0.13
7.83, 24.25, 7.63, 33.09, 0.39, 0.00, 0.19
7.85, 24.25, 7.75, 33.14, 0.39, 0.00, 0.19
7.87, 24.12, 7.69, 33.23, 0.43, 0.00, 0.38
7.89, 24.12, 7.47, 33.28, 0.46, 0.00, 0.32
7.91, 24.22, 7.29, 33.23, 0.47, 0.00, 0.10
7.93, 25.67, 7.30, 33.10, 0.41, 0.00, -0.60
7.95, 25.72, 7.45, 32.98, 0.35, 0.00, -0.59
7.97, 25.66, 7.54, 32.92, 0.31, 0.00, -0.38
7.99, 25.68, 7.51, 32.90, 0.28, 0.00, -0.36
8.01, 25.74, 7.50, 32.91, 0.24, 0.00, -0.40
8.03, 25.76, 7.59, 32.93, 0.20, 0.00, -0.36
8.05, 25.76, 7.71, 32.98, 0.20, 0.00, -0.36
8.07, 25.69, 7.69, 33.05, 0.18, 0.00, -0.18
8.09, 25.71, 7.55, 33.05, 0.17, 0.00, -0.20
8.11, 25.82, 7.47, 32.94, 0.13, 0.00, -0.34
8.13, 25.90, 7.56, 32.78, 0.09, 0.00, -0.42
8.15, 25.89, 7.73, 32.69, 0.06, 0.00, -0.33
8.17, 25.79, 7.80, 32.70, 0.04, 0.00, -0.11
