# time (s), duty, act pres, tank pres, d4, d5, pres err
0.79, 12.40, 0.44, 44.20, 0.00, 0.00, -0.60
0.81, 12.40, 0.54, 44.33, 0.00, 0.00, -0.61
0.83, 12.37, 0.65, 44.53, -0.04, 0.00, -0.45
0.85, 12.37, 0.70, 44.74, -0.08, 0.00, -0.37
0.87, 12.39, 0.70, 44.87, -0.12, 0.00, -0.35
0.89, 12.43, 0.72, 44.88, -0.15, 0.00, -0.35
0.91, 12.43, 0.81, 44.74, -0.15, 0.00, -0.35
0.93, 12.40, 0.86, 44.48, -0.18, 0.00, -0.24
0.95, 12.39, 0.82, 44.21, -0.20, 0.00, -0.18
0.97, 12.43, 0.71, 44.02, -0.22, 0.00, -0.23
0.99, 12.52, 0.67, 43.93, -0.25, 0.00, -0.34
1.02, 12.58, 0.77, 43.86, -0.29, 0.00, -0.38
1.03, 12.51, 0.91, 43.80, -0.31, 0.00, -0.21
1.05, 12.47, 0.96, 43.83, -0.32, 0.00, -0.10
1.07, 15.24, 0.93, 43.97, -0.44, 0.00, -1.16
1.09, 15.38, 0.92, 44.14, -0.56, 0.00, -1.20
1.11, 15.38, 1.03, 44.22, -0.56, 0.00, -1.20
1.13, 15.43, 1.15, 44.14, -0.66, 0.00, -1.08
1.15, 15.46, 1.20, 43.95, -0.76, 0.00, -0.96
1.17, 15.53, 1.22, 43.74, -0.85, 0.00, -0.91
1.19, 15.61, 1.33, 43.59, -0.94, 0.00, -0.89
1.21, 15.63, 1.52, 43.58, -1.02, 0.00, -0.78
1.23, 15.54, 1.65, 43.73, -1.07, 0.00, -0.51
1.25, 15.56, 1.64, 43.95, -1.11, 0.00, -0.45
1.27, 15.63, 1.61, 44.02, -1.16, 0.00, -0.49
1.29, 15.67, 1.69, 43.83, -1.21, 0.00, -0.48
1.31, 15.67, 1.84, 43.52, -1.21, 0.00, -0.48
1.33, 15.59, 1.90, 43.30, -1.24, 0.00, -0.27
1.35, 15.59, 1.79, 43.22, -1.26, 0.00, -0.21
1.37, 15.67, 1.67, 43.24, -1.29, 0.00, -0.32
1.39, 15.78, 1.68, 43.27, -1.34, 0.00, -0.44
1.41, 15.81, 1.86, 43.30, -1.38, 0.00, -0.43
1.43, 15.69, 2.02, 43.32, -1.40, 0.00, -0.16
1.45, 15.65, 2.06, 43.34, -1.40, 0.00, -0.05
1.47, 15.66, 2.04, 43.30, -1.41, 0.00, -0.06
1.49, 15.65, 2.12, 43.18, -1.41, 0.00, -0.05
1.51, 15.65, 2.28, 43.02, -1.41, 0.00, -0.05
1.53, 15.53, 2.38, 42.91, -1.39, 0.00, 0.17
1.55, 15.45, 2.33, 42.87, -1.37, 0.00, 0.27
1.57, 15.46, 2.26, 42.87, -1.34, 0.00, 0.22
1.59, 15.47, 2.35, 42.86, -1.33, 0.00, 0.15
1.61, 15.41, 2.56, 42.87, -1.31, 0.00, 0.24
1.63, 17.93, 2.72, 42.93, -1.36, 0.00, -0.50
1.65, 17.93, 2.73, 42.99, -1.40, 0.00, -0.42
1.67, 17.99, 2.69, 42.97, -1.44, 0.00, -0.45
1.69, 18.03, 2.76, 42.83, -1.49, 0.00, -0.45
1.71, 18.03, 2.90, 42.68, -1.49, 0.00, -0.45
1.73, 17.96, 2.97, 42.68, -1.51, 0.00, -0.26
1.75, 17.95, 2.90, 42.86, -1.53, 0.00, -0.19
1.77, 18.01, 2.83, 43.11, -1.56, 0.00, -0.26
1.79, 18.08, 2.92, 43.26, -1.59, 0.00, -0.34
1.81, 18.06, 3.15, 43.23, -1.62, 0.00, -0.24
1.83, 17.87, 3.35, 43.03, -1.60, 0.00, 0.11
1.85, 17.79, 3.38, 42.82, -1.58, 0.00, 0.22
1.87, 17.78, 3.35, 42.72, -1.56, 0.00, 0.20
1.89, 17.75, 3.45, 42.72, -1.54, 0.00, 0.22
1.91, 17.75, 3.63, 42.74, -1.54, 0.00, 0.22
1.93, 17.58, 3.72, 42.76, -1.49, 0.00, 0.47
1.95, 17.48, 3.62, 42.78, -1.44, 0.00, 0.56
1.97, 17.48, 3.49, 42.83, -1.39, 0.00, 0.46
1.99, 17.51, 3.53, 42.85, -1.36, 0.00, 0.33
2.01, 17.46, 3.73, 42.81, -1.32, 0.00, 0.37
2.03, 17.23, 3.91, 42.71, -1.25, 0.00, 0.68
2.05, 17.10, 3.95, 42.64, -1.18, 0.00, 0.79
2.07, 17.03, 3.94, 42.66, -1.10, 0.00, 0.78
2.09, 16.94, 4.02, 42.71, -1.02, 0.00, 0.80
2.11, 16.94, 4.17, 42.68, -1.02, 0.00, 0.80
2.13, 16.73, 4.24, 42.54, -0.92, 0.00, 1.01
2.15, 19.32, 4.12, 42.38, -0.91, 0.00, 0.03
2.17, 19.39, 3.96, 42.27, -0.92, 0.00, -0.09
2.19, 19.49, 3.96, 42.20, -0.95, 0.00, -0.25
2.21, 19.52, 4.13, 42.15, -0.97, 0.00, -0.25
2.23, 19.38, 4.32, 42.09, -0.97, 0.00, 0.03
2.25, 19.29, 4.41, 42.01, -0.95, 0.00, 0.17
2.27, 19.23, 4.48, 41.95, -0.93, 0.00, 0.23
2.29, 19.15, 4.63, 41.94, -0.90, 0.00, 0.34
2.31, 19.15, 4.80, 41.98, -0.90, 0.00, 0.34
2.33, 18.96, 4.83, 42.03, -0.84, 0.00, 0.59
2.35, 18.89, 4.69, 42.09, -0.78, 0.00, 0.62
2.37, 18.91, 4.55, 42.14, -0.73, 0.00, 0.48
2.39, 18.94, 4.57, 42.16, -0.69, 0.00, 0.34
2.41, 18.90, 4.76, 42.10, -0.66, 0.00, 0.36
2.43, 18.69, 4.94, 41.94, -0.59, 0.00, 0.65
2.45, 18.55, 4.99, 41.77, -0.52, 0.00, 0.77
2.47, 18.48, 4.96, 41.67, -0.44, 0.00, 0.76
2.49, 18.40, 5.02, 41.66, -0.36, 0.00, 0.76
2.51, 18.40, 5.18, 41.68, -0.36, 0.00, 0.76
2.53, 18.20, 5.26, 41.70, -0.27, 0.00, 0.97
2.55, 18.05, 5.18, 41.75, -0.16, 0.00, 1.05
2.56, 18.00, 5.07, 41.82, -0.06, 0.00, 0.97
2.59, 17.97, 5.11, 41.87, 0.02, 0.00, 0.86
2.60, 17.86, 5.30, 41.84, 0.11, 0.00, 0.90
2.62, 17.60, 5.44, 41.76, 0.23, 0.00, 1.18
2.64, 17.45, 5.40, 41.66, 0.35, 0.00, 1.23
2.66, 20.11, 5.30, 41.56, 0.36, 0.00, 0.09
2.68, 20.14, 5.32, 41.46, 0.36, 0.00, 0.03
2.70, 20.14, 5.42, 41.36, 0.36, 0.00, 0.03
2.72, 20.06, 5.45, 41.28, 0.38, 0.00, 0.16
2.74, 20.02, 5.33, 41.20, 0.40, 0.00, 0.19
2.76, 20.08, 5.20, 41.11, 0.41, 0.00, 0.07
2.78, 20.15, 5.24, 41.01, 0.40, 0.00, -0.06
2.80, 20.13, 5.44, 40.94, 0.40, 0.00, -0.02
2.82, 19.95, 5.64, 40.88, 0.43, 0.00, 0.29
2.84, 19.84, 5.68, 40.84, 0.47, 0.00, 0.42
2.86, 19.81, 5.65, 40.83, 0.51, 0.00, 0.41
2.88, 19.78, 5.68, 40.88, 0.55, 0.00, 0.39
2.90, 19.78, 5.81, 40.93, 0.55, 0.00, 0.39
2.92, 19.64, 5.89, 40.93, 0.60, 0.00, 0.55
2.94, 19.54, 5.86, 40.87, 0.67, 0.00, 0.63
2.96, 19.49, 5.83, 40.80, 0.73, 0.00, 0.60
2.98, 19.45, 5.92, 40.74, 0.79, 0.00, 0.57
3.00, 19.34, 6.07, 40.72, 0.85, 0.00, 0.66
3.02, 19.16, 6.13, 40.72, 0.94, 0.00, 0.86
3.04, 19.08, 6.05, 40.73, 1.02, 0.00, 0.84
3.06, 19.05, 5.98, 40.74, 1.09, 0.00, 0.75
3.08, 18.99, 6.02, 40.73, 1.17, 0.00, 0.73
3.10, 18.99, 6.10, 40.69, 1.17, 0.00, 0.73
3.12, 18.85, 6.09, 40.64, 1.25, 0.00, 0.84
3.14, 18.77, 5.95, 40.63, 1.33, 0.00, 0.83
3.16, 18.77, 5.82, 40.65, 1.40, 0.00, 0.69
3.18, 18.78, 5.82, 40.67, 1.46, 0.00, 0.56
3.20, 21.48, 5.96, 40.65, 1.41, 0.00, -0.50
3.22, 21.40, 6.10, 40.64, 1.38, 0.00, -0.28
3.24, 21.38, 6.10, 40.67, 1.36, 0.00, -0.20
3.26, 21.43, 6.03, 40.72, 1.33, 0.00, -0.26
3.28, 21.49, 6.04, 40.70, 1.30, 0.00, -0.30
3.30, 21.49, 6.17, 40.52, 1.30, 0.00, -0.30
3.32, 21.43, 6.27, 40.25, 1.29, 0.00, -0.15
3.34, 21.38, 6.28, 40.01, 1.28, 0.00, -0.05
3.36, 21.38, 6.31, 39.88, 1.28, 0.00, -0.04
3.38, 21.37, 6.45, 39.84, 1.28, 0.00, -0.01
3.40, 21.28, 6.64, 39.85, 1.29, 0.00, 0.13
3.42, 21.12, 6.74, 39.87, 1.33, 0.00, 0.39
3.44, 21.05, 6.74, 39.85, 1.37, 0.00, 0.43
3.46, 21.02, 6.75, 39.77, 1.42, 0.00, 0.42
3.48, 20.95, 6.82, 39.63, 1.46, 0.00, 0.46
3.50, 20.95, 6.86, 39.46, 1.46, 0.00, 0.46
3.52, 20.86, 6.75, 39.33, 1.51, 0.00, 0.54
3.54, 20.87, 6.54, 39.30, 1.56, 0.00, 0.43
3.56, 20.95, 6.39, 39.38, 1.58, 0.00, 0.22
3.58, 21.02, 6.43, 39.55, 1.59, 0.00, 0.07
3.60, 20.99, 6.61, 39.73, 1.60, 0.00, 0.11
3.62, 20.82, 6.75, 39.84, 1.64, 0.00, 0.38
3.64, 20.74, 6.74, 39.84, 1.68, 0.00, 0.44
3.66, 20.73, 6.68, 39.71, 1.72, 0.00, 0.38
3.68, 20.70, 6.73, 39.50, 1.75, 0.00, 0.36
3.70, 20.70, 6.86, 39.27, 1.75, 0.00, 0.36
3.72, 23.29, 6.92, 39.09, 1.70, 0.00, -0.51
3.74, 23.30, 6.87, 39.03, 1.66, 0.00, -0.45
3.76, 23.38, 6.83, 39.12, 1.61, 0.00, -0.50
3.78, 23.46, 6.91, 39.29, 1.55, 0.00, -0.54
3.80, 23.46, 7.04, 39.48, 1.51, 0.00, -0.46
3.82, 23.41, 7.07, 39.60, 1.48, 0.00, -0.30
3.84, 23.46, 7.01, 39.59, 1.45, 0.00, -0.33
3.86, 23.52, 7.01, 39.42, 1.41, 0.00, -0.37
3.88, 23.51, 7.14, 39.14, 1.38, 0.00, -0.30
3.90, 23.51, 7.26, 38.87, 1.38, 0.00, -0.30
3.92, 23.43, 7.21, 38.70, 1.37, 0.00, -0.11
3.94, 23.47, 7.04, 38.64, 1.35, 0.00, -0.16
3.96, 23.59, 6.97, 38.67, 1.32, 0.00, -0.33
3.98, 23.66, 7.13, 38.77, 1.28, 0.00, -0.40
4.00, 23.61, 7.40, 38.93, 1.25, 0.00, -0.24
4.02, 23.41, 7.54, 39.09, 1.26, 0.00, 0.12
4.04, 23.38, 7.49, 39.15, 1.28, 0.00, 0.16
4.06, 23.41, 7.42, 39.03, 1.29, 0.00, 0.07
4.08, 23.41, 7.50, 38.85, 1.30, 0.00, 0.08
4.10, 23.41, 7.65, 38.71, 1.30, 0.00, 0.08
4.12, 23.28, 7.66, 38.66, 1.32, 0.00, 0.28
4.14, 23.24, 7.53, 38.63, 1.35, 0.00, 0.29
4.16, 23.29, 7.44, 38.60, 1.37, 0.00, 0.16
4.18, 23.33, 7.54, 38.61, 1.38, 0.00, 0.07
4.20, 23.26, 7.72, 38.68, 1.39, 0.00, 0.17
4.22, 23.11, 7.77, 38.77, 1.43, 0.00, 0.40
4.24, 25.82, 7.68, 38.77, 1.37, 0.00, -0.68
4.26, 25.95, 7.61, 38.64, 1.29, 0.00, -0.79
4.28, 26.03, 7.68, 38.43, 1.21, 0.00, -0.79
4.30, 26.03, 7.79, 38.23, 1.21, 0.00, -0.79
4.32, 26.01, 7.79, 38.10, 1.15, 0.00, -0.63
4.34, 26.07, 7.67, 38.12, 1.08, 0.00, -0.63
4.36, 26.21, 7.64, 38.25, 1.01, 0.00, -0.75
4.38, 26.30, 7.82, 38.43, 0.93, 0.00, -0.78
4.40, 26.27, 8.09, 38.59, 0.87, 0.00, -0.60
4.42, 26.11, 8.24, 38.70, 0.85, 0.00, -0.23
4.44, 26.10, 8.21, 38.74, 0.83, 0.00, -0.18
4.46, 26.16, 8.17, 38.67, 0.80, 0.00, -0.24
4.48, 26.16, 8.28, 38.47, 0.78, 0.00, -0.21
4.50, 26.16, 8.43, 38.22, 0.78, 0.00, -0.21
4.52, 26.05, 8.43, 38.07, 0.78, 0.00, 0.01
4.54, 26.05, 8.26, 38.05, 0.79, 0.00, 0.01
4.56, 26.15, 8.12, 38.13, 0.77, 0.00, -0.16
4.58, 26.25, 8.19, 38.20, 0.74, 0.00, -0.30
4.59, 26.24, 8.36, 38.18, 0.71, 0.00, -0.23
4.62, 26.12, 8.46, 38.09, 0.72, 0.00, 0.01
4.64, 26.11, 8.43, 37.98, 0.72, 0.00, 0.03
4.65, 26.12, 8.44, 37.89, 0.72, 0.00, -0.00
4.68, 26.07, 8.59, 37.82, 0.73, 0.00, 0.08
4.70, 26.07, 8.76, 37.77, 0.73, 0.00, 0.08
4.72, 25.91, 8.74, 37.74, 0.76, 0.00, 0.34
4.74, 25.89, 8.58, 37.75, 0.79, 0.00, 0.32
4.76, 25.95, 8.50, 37.78, 0.81, 0.00, 0.16
4.78, 25.98, 8.65, 37.82, 0.82, 0.00, 0.08
4.79, 28.62, 8.90, 37.83, 0.73, 0.00, -0.82
4.81, 28.50, 9.02, 37.84, 0.69, 0.00, -0.48
4.83, 28.54, 8.95, 37.91, 0.64, 0.00, -0.47
4.85, 28.64, 8.88, 38.01, 0.58, 0.00, -0.57
4.87, 28.69, 8.98, 38.01, 0.53, 0.00, -0.56
4.89, 28.69, 9.17, 37.84, 0.53, 0.00, -0.56
4.91, 28.60, 9.20, 37.60, 0.49, 0.00, -0.30
4.93, 28.61, 9.04, 37.45, 0.47, 0.00, -0.27
4.95, 28.73, 8.90, 37.45, 0.42, 0.00, -0.43
4.97, 28.86, 8.95, 37.53, 0.37, 0.00, -0.57
4.99, 28.88, 9.13, 37.59, 0.32, 0.00, -0.52
5.01, 28.78, 9.25, 37.61, 0.29, 0.00, -0.26
5.03, 28.78, 9.24, 37.62, 0.27, 0.00, -0.21
5.05, 28.81, 9.24, 37.60, 0.24, 0.00, -0.24
5.07, 28.80, 9.36, 37.50, 0.23, 0.00, -0.18
5.09, 28.80, 9.49, 37.32, 0.23, 0.00, -0.18
5.11, 28.70, 9.49, 37.14, 0.23, 0.00, 0.02
5.13, 28.70, 9.36, 37.09, 0.23, 0.00, 0.02
5.15, 28.78, 9.29, 37.15, 0.22, 0.00, -0.11
5.17, 28.83, 9.43, 37.22, 0.20, 0.00, -0.18
5.19, 28.76, 9.69, 37.20, 0.20, 0.00, -0.04
5.21, 28.55, 9.86, 37.09, 0.23, 0.00, 0.33
5.23, 28.46, 9.86, 37.00, 0.27, 0.00, 0.41
5.25, 28.45, 9.84, 36.99, 0.31, 0.00, 0.37
5.27, 28.39, 9.94, 36.98, 0.35, 0.00, 0.40
5.29, 28.39, 10.07, 36.92, 0.35, 0.00, 0.40
5.31, 30.99, 10.04, 36.82, 0.30, 0.00, -0.46
5.33, 31.05, 9.84, 36.79, 0.25, 0.00, -0.49
5.35, 31.22, 9.66, 36.85, 0.18, 0.00, -0.69
5.37, 31.40, 9.72, 36.92, 0.10, 0.00, -0.87
5.39, 31.45, 9.96, 36.89, 0.02, 0.00, -0.81
5.41, 31.31, 10.20, 36.74, -0.03, 0.00, -0.44
5.43, 31.24, 10.32, 36.58, -0.05, 0.00, -0.25
5.45, 31.23, 10.34, 36.54, -0.07, 0.00, -0.20
5.47, 31.24, 10.35, 36.58, -0.09, 0.00, -0.18
5.49, 31.24, 10.35, 36.63, -0.09, 0.00, -0.18
5.51, 31.26, 10.27, 36.67, -0.11, 0.00, -0.18
5.53, 31.32, 10.14, 36.75, -0.14, 0.00, -0.26
5.55, 31.43, 10.10, 36.88, -0.17, 0.00, -0.39
5.57, 31.49, 10.24, 36.95, -0.22, 0.00, -0.43
5.59, 31.45, 10.44, 36.86, -0.25, 0.00, -0.29
5.61, 31.32, 10.52, 36.66, -0.25, 0.00, -0.03
5.63, 31.32, 10.49, 36.46, -0.25, 0.00, -0.02
5.65, 31.34, 10.50, 36.31, -0.26, 0.00, -0.05
5.67, 31.29, 10.67, 36.22, -0.25, 0.00, 0.04
5.69, 31.29, 10.87, 36.18, -0.25, 0.00, 0.04
5.71, 31.11, 10.89, 36.23, -0.22, 0.00, 0.34
5.73, 31.06, 10.71, 36.37, -0.18, 0.00, 0.36
5.75, 31.13, 10.55, 36.54, -0.16, 0.00, 0.18
5.77, 31.21, 10.59, 36.60, -0.16, 0.00, 0.02
5.79, 31.18, 10.80, 36.46, -0.15, 0.00, 0.06
5.81, 30.98, 11.00, 36.18, -0.12, 0.00, 0.39
5.83, 33.59, 11.07, 35.91, -0.17, 0.00, -0.53
5.85, 33.63, 11.07, 35.76, -0.22, 0.00, -0.51
5.87, 33.69, 11.09, 35.72, -0.27, 0.00, -0.51
5.89, 33.69, 11.13, 35.71, -0.27, 0.00, -0.51
5.91, 33.70, 11.14, 35.73, -0.32, 0.00, -0.45
5.93, 33.74, 11.11, 35.81, -0.36, 0.00, -0.44
5.95, 33.80, 11.13, 35.94, -0.41, 0.00, -0.47
5.97, 33.83, 11.23, 36.06, -0.45, 0.00, -0.45
5.99, 33.82, 11.32, 36.11, -0.48, 0.00, -0.35
6.01, 33.80, 11.32, 36.08, -0.51, 0.00, -0.25
6.03, 33.83, 11.31, 35.97, -0.54, 0.00, -0.27
6.05, 33.84, 11.41, 35.83, -0.56, 0.00, -0.23
6.07, 33.77, 11.59, 35.68, -0.57, 0.00, -0.08
6.09, 33.77, 11.72, 35.56, -0.57, 0.00, -0.08
6.11, 33.65, 11.66, 35.49, -0.56, 0.00, 0.14
6.13, 33.66, 11.49, 35.48, -0.55, 0.00, 0.08
6.15, 33.76, 11.39, 35.53, -0.56, 0.00, -0.09
6.17, 33.83, 11.47, 35.61, -0.57, 0.00, -0.19
6.19, 33.80, 11.69, 35.62, -0.58, 0.00, -0.11
6.21, 33.61, 11.88, 35.51, -0.56, 0.00, 0.22
6.23, 33.50, 11.98, 35.32, -0.53, 0.00, 0.36
6.25, 33.43, 12.03, 35.15, -0.48, 0.00, 0.43
6.27, 33.35, 12.10, 35.09, -0.44, 0.00, 0.48
6.29, 33.35, 12.14, 35.10, -0.44, 0.00, 0.48
6.31, 33.26, 12.11, 35.13, -0.38, 0.00, 0.56
6.33, 33.22, 12.03, 35.14, -0.33, 0.00, 0.53
6.35, 33.22, 12.00, 35.18, -0.28, 0.00, 0.45
6.37, 35.92, 12.06, 35.25, -0.34, 0.00, -0.63
6.39, 35.95, 12.12, 35.30, -0.40, 0.00, -0.57
6.41, 35.97, 12.09, 35.27, -0.45, 0.00, -0.52
6.43, 36.06, 12.03, 35.15, -0.51, 0.00, -0.57
6.45, 36.12, 12.08, 35.03, -0.57, 0.00, -0.59
6.47, 36.12, 12.21, 34.98, -0.62, 0.00, -0.49
6.49, 36.12, 12.28, 35.01, -0.62, 0.00, -0.49
6.51, 36.09, 12.21, 35.07, -0.65, 0.00, -0.35
6.53, 36.17, 12.08, 35.12, -0.70, 0.00, -0.42
6.55, 36.29, 12.08, 35.15, -0.75, 0.00, -0.55
6.57, 36.34, 12.24, 35.17, -0.81, 0.00, -0.55
6.59, 36.30, 12.46, 35.19, -0.85, 0.00, -0.39
6.61, 36.16, 12.60, 35.21, -0.85, 0.00, -0.09
6.63, 36.12, 12.64, 35.18, -0.85, 0.00, -0.00
6.65, 36.10, 12.69, 35.08, -0.85, 0.00, 0.03
6.67, 36.05, 12.80, 34.95, -0.84, 0.00, 0.11
6.69, 36.05, 12.92, 34.84, -0.84, 0.00, 0.11
6.71, 35.93, 12.95, 34.81, -0.81, 0.00, 0.29
6.73, 35.88, 12.93, 34.82, -0.78, 0.00, 0.32
6.75, 35.86, 12.94, 34.82, -0.75, 0.00, 0.30
6.77, 35.83, 12.99, 34.81, -0.72, 0.00, 0.31
6.79, 35.76, 13.00, 34.79, -0.68, 0.00, 0.36
6.81, 35.74, 12.92, 34.73, -0.65, 0.00, 0.34
6.83, 35.76, 12.85, 34.62, -0.62, 0.00, 0.25
6.84, 35.75, 12.90, 34.49, -0.60, 0.00, 0.23
6.87, 38.39, 13.04, 34.41, -0.67, 0.00, -0.71
6.89, 38.39, 13.09, 34.40, -0.67, 0.00, -0.71
6.91, 38.39, 12.98, 34.44, -0.73, 0.00, -0.59
6.93, 38.51, 12.84, 34.48, -0.80, 0.00, -0.69
6.95, 38.67, 12.84, 34.48, -0.89, 0.00, -0.84
6.97, 38.75, 13.02, 34.46, -0.97, 0.00, -0.84
6.98, 38.73, 13.25, 34.46, -1.04, 0.00, -0.66
7.00, 38.60, 13.38, 34.48, -1.07, 0.00, -0.35
7.03, 38.61, 13.39, 34.50, -1.10, 0.00, -0.29
7.04, 38.63, 13.43, 34.48, -1.13, 0.00, -0.28
7.06, 38.61, 13.55, 34.43, -1.15, 0.00, -0.20
7.08, 38.61, 13.67, 34.44, -1.15, 0.00, -0.20
7.10, 38.52, 13.66, 34.52, -1.15, 0.00, -0.01
7.12, 38.52, 13.57, 34.61, -1.15, 0.00, -0.02
7.14, 38.58, 13.54, 34.62, -1.16, 0.00, -0.11
7.16, 38.60, 13.63, 34.51, -1.18, 0.00, -0.14
7.18, 38.56, 13.74, 34.35, -1.18, 0.00, -0.05
7.20, 38.48, 13.80, 34.25, -1.17, 0.00, 0.10
7.22, 38.45, 13.84, 34.21, -1.16, 0.00, 0.14
7.24, 38.40, 13.93, 34.18, -1.14, 0.00, 0.20
7.26, 38.31, 14.04, 34.15, -1.10, 0.00, 0.31
7.28, 38.31, 14.03, 34.17, -1.10, 0.00, 0.31
7.30, 38.26, 13.87, 34.25, -1.07, 0.00, 0.35
7.32, 38.32, 13.68, 34.34, -1.05, 0.00, 0.19
7.34, 38.41, 13.68, 34.35, -1.05, 0.00, 0.00
7.36, 38.41, 13.89, 34.27, -1.05, 0.00, -0.00
7.38, 38.29, 14.16, 34.16, -1.03, 0.00, 0.21
7.40, 40.80, 14.30, 34.09, -1.08, 0.00, -0.49
7.42, 40.81, 14.33, 34.05, -1.12, 0.00, -0.42
7.44, 40.84, 14.37, 33.98, -1.16, 0.00, -0.40
7.46, 40.83, 14.49, 33.91, -1.19, 0.00, -0.32
7.48, 40.83, 14.59, 33.92, -1.19, 0.00, -0.32
7.50, 40.76, 14.55, 34.03, -1.21, 0.00, -0.15
7.52, 40.80, 14.40, 34.15, -1.23, 0.00, -0.19
7.54, 40.91, 14.33, 34.15, -1.26, 0.00, -0.34
7.56, 40.99, 14.47, 33.98, -1.30, 0.00, -0.41
7.58, 40.95, 14.72, 33.75, -1.33, 0.00, -0.27
7.60, 40.75, 14.92, 33.59, -1.32, 0.00, 0.09
7.62, 40.66, 15.00, 33.54, -1.30, 0.00, 0.23
7.64, 40.62, 15.01, 33.54, -1.27, 0.00, 0.27
7.66, 40.59, 14.99, 33.56, -1.25, 0.00, 0.26
7.68, 40.59, 14.92, 33.61, -1.25, 0.00, 0.26
7.70, 40.62, 14.78, 33.72, -1.23, 0.00, 0.18
7.72, 40.69, 14.63, 33.84, -1.22, 0.00, 0.04
7.74, 40.77, 14.60, 33.86, -1.23, 0.00, -0.11
7.76, 40.80, 14.75, 33.75, -1.25, 0.00, -0.14
7.78, 40.72, 14.96, 33.57, -1.25, 0.00, 0.01
7.80, 40.54, 15.12, 33.44, -1.22, 0.00, 0.31
7.82, 40.45, 15.17, 33.40, -1.17, 0.00, 0.41
7.84, 40.38, 15.22, 33.36, -1.13, 0.00, 0.45
7.86, 40.30, 15.32, 33.26, -1.08, 0.00, 0.52
7.88, 40.30, 15.40, 33.11, -1.08, 0.00, 0.52
7.90, 40.16, 15.35, 33.02, -1.01, 0.00, 0.66
7.92, 40.13, 15.19, 33.05, -0.95, 0.00, 0.61
7.94, 42.89, 15.10, 33.16, -1.01, 0.00, -0.60
7.96, 43.01, 15.19, 33.25, -1.08, 0.00, -0.69
7.98, 43.02, 15.40, 33.29, -1.14, 0.00, -0.60
8.00, 42.90, 15.57, 33.28, -1.17, 0.00, -0.29
8.02, 42.85, 15.64, 33.26, -1.19, 0.00, -0.17
8.04, 42.85, 15.65, 33.21, -1.20, 0.00, -0.14
8.06, 42.86, 15.67, 33.12, -1.21, 0.00, -0.13
8.08, 42.86, 15.71, 33.05, -1.21, 0.00, -0.13
8.10, 42.84, 15.73, 33.08, -1.22, 0.00, -0.08
8.12, 42.84, 15.71, 33.19, -1.23, 0.00, -0.06
8.14, 42.85, 15.66, 33.29, -1.24, 0.00, -0.08
8.16, 42.89, 15.65, 33.29, -1.25, 0.00, -0.12
